PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-11-15T15:20:00Z,50.7405,1.5677,13.524,33.012,,3.936,0.76,5.28,0,1.084,9101,,87.589,,0,6.467,0011111911101191941
6200443,0x3f,2024-11-15T15:40:00Z,50.7405,1.5677,13.532,33.065,,3.94,0.742,5.25,0,1.17,9052,,87.082,,0,7.762,0011111911101191941
6200443,0x3f,2024-11-15T16:00:01Z,50.7405,1.5677,13.531,33.093,24.163,3.944,0.728,5.24,0,1.191,9027,,86.81,,0,8.164,0011111011101191941
6200443,0x3f,2024-11-15T16:20:00Z,50.7405,1.5677,13.525,33.084,,3.943,0.741,5.22,0,1.361,8990,,86.662,,0,7.632,0011111911101191941
6200443,0x3f,2024-11-15T16:40:00Z,50.7405,1.5677,13.513,33.089,,3.943,0.756,5.2,0,1.331,8953,,86.155,,0,6.479,0011111911101191941
6200443,0x3f,2024-11-15T17:00:00Z,50.7405,1.5677,13.521,33.121,,3.947,0.746,5.17,0,1.252,8903,,85.623,,0,6.727,0011111911101191941
6200443,0x3f,2024-11-15T17:20:00Z,50.7405,1.5677,13.506,33.105,,3.943,0.731,5.1,0,1.265,8792,,84.658,,0,7.401,0011111911101191941
6200443,0x3f,2024-11-15T17:40:00Z,50.7405,1.5677,13.368,32.8,,3.9,0.733,5.02,0,1.243,8643,,82.989,,0,7.672,0011111911101191941
6200443,0x3f,2024-11-15T18:00:01Z,50.7405,1.5677,13.333,32.807,,3.896,0.732,5.08,0,1.262,8742,,83.756,,0,6.661,0011111911101191941
6200443,0x3f,2024-11-15T18:00:02Z,50.7405,1.5677,,,,,1.4,,,,,4.65,,,,,0011199997999919999
6200443,0x3f,2024-11-15T18:20:00Z,50.7405,1.5677,13.358,32.81,,3.899,0.746,5.07,0,1.274,8718,,83.558,,0,6.261,0011111911101191941
6200443,0x3f,2024-11-15T18:40:00Z,50.7405,1.5677,13.414,32.814,,3.904,0.749,5.02,0,1.284,8631,,82.828,,0,5.838,0011111911101191941
6200443,0x3f,2024-11-15T19:00:00Z,50.7405,1.5677,13.479,32.815,,3.91,0.746,5,0,1.199,8606,,82.89,,0,5.5,0011111911101191941
6200443,0x3f,2024-11-15T19:20:00Z,50.7405,1.5677,13.549,32.81,,3.915,0.755,4.98,0,1.197,8569,,82.433,,0,5.364,0011111911101191941
6200443,0x3f,2024-11-15T19:40:00Z,50.7405,1.5677,13.587,32.805,,3.919,0.743,4.94,0,1.225,8507,,82.161,,0,5.056,0011111911101191941
6200443,0x3f,2024-11-15T20:00:01Z,50.7405,1.5677,13.615,32.81,,3.922,0.731,4.95,0,1.268,8507,,81.95,,0,5.133,0011111911101191941
6200443,0x3f,2024-11-15T20:20:00Z,50.7405,1.5677,13.639,32.806,,3.924,0.716,4.92,0,1.274,8470,,81.505,,0,5.432,0011111911101191941
6200443,0x3f,2024-11-15T20:40:00Z,50.7405,1.5677,13.631,32.801,,3.923,0.726,4.9,0,1.45,8433,,81.468,,0,5.244,0011111911101191941
6200443,0x3f,2024-11-15T21:00:00Z,50.7405,1.5677,13.611,32.8,,3.922,0.73,4.89,0,1.369,8409,,80.912,,0,5.314,0011111911101191941
6200443,0x3f,2024-11-15T21:20:00Z,50.7405,1.5677,13.586,32.807,,3.92,0.723,4.89,0,1.417,8409,,80.899,,0,5.995,0011111911101191941
6200443,0x3f,2024-11-15T21:40:00Z,50.7405,1.5677,13.55,32.815,,3.916,0.739,4.87,0,1.389,8384,,80.714,,0,5.164,0011111911101191941
6200443,0x3f,2024-11-15T22:00:00Z,50.7405,1.5677,13.522,32.821,,3.914,0.731,4.82,0,1.498,8297,,79.86,,0,5.172,0011111911101191941
6200443,0x3f,2024-11-15T22:20:00Z,50.7405,1.5677,13.482,32.817,,3.911,0.707,4.81,0,1.592,8285,,79.687,,0,5.19,0011111911101191941
6200443,0x3f,2024-11-15T22:40:00Z,50.7405,1.5677,13.458,32.823,,3.909,0.699,4.82,0,1.665,8297,,79.823,,0,4.669,0011111911101191941
6200443,0x3f,2024-11-15T23:00:00Z,50.7405,1.5677,13.459,32.818,,3.909,0.732,4.81,0,1.648,8285,,79.502,,0,4.774,0011111911101191941
6200443,0x3f,2024-11-15T23:20:00Z,50.7405,1.5677,13.46,32.828,,3.91,0.716,4.81,0,1.637,8272,,79.675,,0,4.58,0011111911101191941
6200443,0x3f,2024-11-15T23:40:00Z,50.7405,1.5677,13.477,32.824,,3.912,0.736,4.81,0,1.749,8272,,79.502,,0,4.611,0011111911101191941
6200443,0x3f,2024-11-16T00:00:00Z,50.7405,1.5677,13.493,32.821,,3.912,0.723,4.79,0,1.87,8248,,79.254,,0,5.013,0011111911101191941
6200443,0x3f,2024-11-16T00:00:01Z,50.7405,1.5677,,,23.389,,1.4,,,,,3.96,,,,,0011199097999919999
6200443,0x3f,2024-11-16T00:20:01Z,50.7405,1.5677,13.468,32.827,,3.91,0.701,4.79,0,1.905,8248,,79.279,,0,7.507,0011111911101191941
6200443,0x3f,2024-11-16T00:40:00Z,50.7405,1.5677,13.448,32.825,,3.908,0.691,4.76,0,1.924,8198,,78.883,,0,6.484,0011111911101191941
6200443,0x3f,2024-11-16T01:00:00Z,50.7405,1.5677,13.432,32.832,,3.907,0.705,4.76,0,1.901,8198,,78.76,,0,5.754,0011111911101191941
6200443,0x3f,2024-11-16T01:20:00Z,50.7405,1.5677,13.427,32.837,,3.908,0.693,4.78,0,1.944,8223,,78.982,,0,8.765,0011111911101191941
6200443,0x3f,2024-11-16T01:40:00Z,50.7405,1.5677,13.422,32.837,,3.907,0.701,4.78,0,1.904,8223,,78.822,,0,7.5,0011111911101191941
6200443,0x3f,2024-11-16T02:00:00Z,50.7405,1.5677,13.417,32.839,,3.907,0.705,4.76,0,1.898,8186,,78.562,,0,6.869,0011111911101191941
6200443,0x3f,2024-11-16T02:20:00Z,50.7405,1.5677,13.417,32.837,,3.906,0.685,4.73,0,1.923,8149,,78.154,,0,6.446,0011111911101191941
6200443,0x3f,2024-11-16T02:40:00Z,50.7405,1.5677,13.401,32.858,,3.907,0.698,4.74,0,1.995,8161,,78.29,,0,6.459,0011111911101191941
6200443,0x3f,2024-11-16T03:00:01Z,50.7405,1.5677,13.399,32.849,,3.906,0.693,4.74,0,1.99,8161,,78.216,,0,7.451,0011111911101191941
6200443,0x3f,2024-11-16T03:20:00Z,50.7405,1.5677,13.383,32.863,,3.906,0.689,4.74,0,1.957,8161,,78.265,,0,7.201,0011111911101191941
6200443,0x3f,2024-11-16T03:40:01Z,50.7405,1.5677,13.366,32.86,,3.905,0.687,4.75,0,1.991,8174,,78.278,,0,7.42,0011111911101191941
6200443,0x3f,2024-11-16T04:00:00Z,50.7405,1.5677,13.343,32.87,,3.904,0.68,4.74,0,2.166,8161,,78.067,,0,7.669,0011111911101191941
6200443,0x3f,2024-11-16T04:20:00Z,50.7405,1.5677,13.334,32.864,,3.903,0.709,4.73,0,2.434,8136,,77.944,,0,9.035,0011111911101191941
6200443,0x3f,2024-11-16T04:40:00Z,50.7405,1.5677,13.313,32.879,,3.902,0.677,4.7,0,2.484,8099,,77.907,,0,10.2,0011111911101191941
6200443,0x3f,2024-11-16T05:00:00Z,50.7405,1.5677,13.299,32.874,,3.9,0.695,4.71,0,2.42,8112,,77.548,,0,8.608,0011111911101191941
6200443,0x3f,2024-11-16T05:20:00Z,50.7405,1.5677,13.288,32.886,,3.9,0.69,4.72,0,2.781,8124,,77.808,,0,8.96,0011111911101191941
6200443,0x3f,2024-11-16T05:40:00Z,50.7405,1.5677,13.294,32.884,,3.901,0.705,4.72,0,2.53,8124,,77.82,,0,8.738,0011111911101191941
6200443,0x3f,2024-11-16T06:00:00Z,50.7405,1.5677,13.292,32.897,,3.901,1.4,4.72,0,2.511,8136,4.24,77.832,,0,9.158,0011111917101111941
6200443,0x3f,2024-11-16T06:20:00Z,50.7405,1.5677,13.308,32.903,,3.903,0.699,4.75,0,2.425,8186,,78.104,,0,7.294,0011111911101191941
6200443,0x3f,2024-11-16T06:40:00Z,50.7405,1.5677,13.31,32.896,,3.904,0.694,4.75,0,2.714,8186,,78.265,,0,6.828,0011111911101191941
6200443,0x3f,2024-11-16T07:00:00Z,50.7405,1.5677,13.315,32.912,,3.905,0.68,4.74,0,2.756,8161,,78.166,,0,5.498,0011111911101191941
6200443,0x3f,2024-11-16T07:20:00Z,50.7405,1.5677,13.349,32.896,,3.908,0.653,4.79,0,3.003,8248,,78.933,,0,12.002,0011111911101191941
6200443,0x3f,2024-11-16T07:40:00Z,50.7405,1.5677,13.414,32.89,,3.913,0.659,4.96,0,2.79,8532,,81.752,,0,10.561,0011111911101191941
6200443,0x3f,2024-11-16T08:00:00Z,50.7405,1.5677,13.436,32.933,,3.917,0.69,5.06,0,3.068,8718,,83.57,,0,10.278,0011111911101191941
6200443,0x3f,2024-11-16T08:00:01Z,50.7405,1.5677,,,23.964,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-16T08:20:00Z,50.7405,1.5677,13.428,32.955,,3.92,0.737,5.15,0,2.928,8866,,85.314,,0,15.207,0011111911101191941
6200443,0x3f,2024-11-16T08:40:00Z,50.7405,1.5677,13.434,32.996,,3.928,0.712,5.23,0,2.413,9014,,86.588,,0,12.974,0011111911101191941
6200443,0x3f,2024-11-16T09:00:00Z,50.7405,1.5677,13.436,33.019,,3.93,0.673,5.3,0,2.259,9138,,87.812,,0,13.465,0011111911101191941
6200443,0x3f,2024-11-16T09:20:01Z,50.7405,1.5677,13.406,33.075,,3.932,0.685,5.37,0,2.088,9249,,89.061,,0,11.584,0011111911101191941
6200443,0x3f,2024-11-16T09:40:00Z,50.7405,1.5677,13.381,33.129,,3.935,0.677,5.4,0,2.075,9311,,89.419,,0,12.083,0011111911101191941
6200443,0x3f,2024-11-16T10:00:01Z,50.7405,1.5677,13.344,33.259,,3.944,0.669,5.4,0,2.204,9311,,89.185,,0,13.997,0011111911101191941
6200443,0x3f,2024-11-16T10:20:00Z,50.7405,1.5677,13.334,33.215,,3.943,0.68,5.41,0,2.159,9336,,89.568,,0,13.347,0011111911101191941
6200443,0x3f,2024-11-16T10:40:00Z,50.7405,1.5677,13.303,33.24,,3.943,0.699,5.42,0,2.138,9348,,89.926,,0,14.04,0011111911101191941
6200443,0x3f,2024-11-16T11:00:00Z,50.7405,1.5677,13.298,33.27,,3.944,0.666,5.43,0,2.041,9373,,89.568,,0,14.954,0011111911101191941
6200443,0x3f,2024-11-16T11:20:00Z,50.7405,1.5677,13.296,33.364,,3.952,0.672,5.43,0,2.106,9373,,89.79,,0,12.413,0011111911101191941
6200443,0x3f,2024-11-16T11:40:00Z,50.7405,1.5677,13.304,33.353,,3.966,0.683,5.41,0,2.021,9348,,89.518,,0,11.646,0011111911101191941
6200443,0x3f,2024-11-16T12:00:00Z,50.7405,1.5677,13.313,33.385,,3.964,0.653,5.43,0,2.01,9385,,89.828,,0,11.774,0011111911101191941
6200443,0x3f,2024-11-16T12:00:02Z,50.7405,1.5677,,,,,1.4,,,,,3.65,,,,,0011199997999919999
6200443,0x3f,2024-11-16T12:20:00Z,50.7405,1.5677,13.333,33.445,,3.958,0.681,5.4,0,2.214,9336,,89.345,,0,12.644,0011111911101191941
6200443,0x3f,2024-11-16T12:40:00Z,50.7405,1.5677,13.339,33.368,,3.955,0.65,5.41,0,2.188,9348,,89.494,,0,13.494,0011111911101191941
6200443,0x3f,2024-11-16T13:00:00Z,50.7405,1.5677,13.308,33.418,,3.961,0.638,5.41,0,2.075,9348,,89.679,,0,13.498,0011111911101191941
6200443,0x3f,2024-11-16T13:20:00Z,50.7405,1.5677,13.278,33.515,,3.963,0.663,5.42,0,2.131,9361,,89.679,,0,12.471,0011111911101191941
6200443,0x3f,2024-11-16T13:40:00Z,50.7405,1.5677,13.278,33.452,,3.958,0.648,5.37,0,2.206,9274,,88.616,,0,12.747,0011111911101191941
6200443,0x3f,2024-11-16T14:00:00Z,50.7405,1.5677,13.282,33.504,,3.973,0.639,5.37,0,2.563,9274,,88.962,,0,13.075,0011111911101191941
6200443,0x3f,2024-11-16T14:20:00Z,50.7405,1.5677,13.295,33.525,,3.967,0.652,5.38,0,2.438,9299,,89.135,,0,16.045,0011111911101191941
6200443,0x3f,2024-11-16T14:40:00Z,50.7405,1.5677,13.302,33.619,,3.977,0.644,5.37,0,2.416,9287,,88.764,,0,14.176,0011111911101191941
6200443,0x3f,2024-11-16T15:00:01Z,50.7405,1.5677,13.296,33.565,,3.972,0.67,5.36,0,2.345,9262,,88.579,,0,12.966,0011111911101191941
6200443,0x3f,2024-11-16T15:20:00Z,50.7405,1.5677,13.29,33.581,,3.974,0.657,5.36,0,2.326,9262,,88.566,,0,12.314,0011111911101191941
6200443,0x3f,2024-11-16T15:40:00Z,50.7405,1.5677,13.273,33.722,,3.978,0.636,5.38,0,2.413,9311,,89.086,,0,14.405,0011111911101191941
6200443,0x3f,2024-11-16T16:00:01Z,50.7405,1.5677,13.278,33.605,24.259,3.977,0.648,5.36,0,2.312,9274,,88.603,,0,12.137,0011111011101191941
6200443,0x3f,2024-11-16T16:20:00Z,50.7405,1.5677,13.289,33.734,,3.994,0.632,5.32,0,2.329,9200,,87.973,,0,12.782,0011111911101191941
6200443,0x3f,2024-11-16T16:40:00Z,50.7405,1.5677,13.285,33.845,,3.997,0.643,5.34,0,2.577,9249,,88.48,,0,13.772,0011111911101191941
6200443,0x3f,2024-11-16T17:00:00Z,50.7405,1.5677,13.271,33.777,,3.993,0.676,5.33,0,2.536,9225,,88.282,,0,13.168,0011111911101191941
6200443,0x3f,2024-11-16T17:20:00Z,50.7405,1.5677,13.278,33.854,,4,0.66,5.36,0,2.342,9287,,88.888,,0,13.471,0011111911101191941
6200443,0x3f,2024-11-16T17:40:00Z,50.7405,1.5677,13.27,33.734,,3.987,0.633,5.32,0,2.287,9212,,88.418,,0,12.86,0011111911101191941
6200443,0x3f,2024-11-16T18:00:00Z,50.7405,1.5677,13.264,33.893,,4,0.664,5.28,0,2.369,9150,,87.725,,0,14.296,0011111911101191941
6200443,0x3f,2024-11-16T18:00:02Z,50.7405,1.5677,,,,,1.4,,,,,3.78,,,,,0011199997999919999
6200443,0x3f,2024-11-16T18:20:00Z,50.7405,1.5677,13.271,33.809,,3.994,0.63,5.36,0,2.481,9274,,88.653,,0,14.991,0011111911101191941
6200443,0x3f,2024-11-16T18:40:00Z,50.7405,1.5677,13.272,33.876,,4.002,0.642,5.28,0,2.544,9150,,87.429,,0,18.759,0011111911101191941
6200443,0x3f,2024-11-16T19:00:00Z,50.7405,1.5677,13.23,33.797,,3.992,0.634,5.41,0,2.481,9361,,89.815,,0,17.744,0011111911101191941
6200443,0x3f,2024-11-16T19:20:00Z,50.7405,1.5677,13.243,33.837,,3.997,0.653,5.44,0,2.282,9423,,89.976,,0,16.657,0011111911101191941
6200443,0x3f,2024-11-16T19:40:00Z,50.7405,1.5677,13.325,33.9,,4.009,0.678,5.38,0,2.389,9324,,89.333,,0,14.211,0011111911101191941
6200443,0x3f,2024-11-16T20:00:00Z,50.7405,1.5677,13.401,34.007,,4.029,0.637,5.4,0,2.093,9361,,89.902,,0,15.007,0011111911101191941
6200443,0x3f,2024-11-16T20:20:00Z,50.7405,1.5677,13.404,33.985,,4.028,0.65,5.33,0,2.033,9237,,88.678,,0,15.372,0011111911101191941
6200443,0x3f,2024-11-16T20:40:00Z,50.7405,1.5677,13.414,33.979,,4.027,0.631,5.43,0,1.965,9410,,90.347,,0,18.61,0011111911101191941
6200443,0x3f,2024-11-16T21:00:01Z,50.7405,1.5677,13.379,33.986,,4.026,0.635,5.47,0,1.744,9472,,91.039,,0,10.346,0011111911101191941
6200443,0x3f,2024-11-16T21:20:00Z,50.7405,1.5677,13.369,33.974,,4.023,0.643,5.5,0,1.746,9521,,91.138,,0,10.773,0011111911101191941
6200443,0x3f,2024-11-16T21:40:00Z,50.7405,1.5677,13.369,33.985,,4.023,0.623,5.47,0,1.691,9472,,90.978,,0,10.293,0011111911101191941
6200443,0x3f,2024-11-16T22:00:00Z,50.7405,1.5677,13.325,33.958,,4.018,0.61,5.49,0,1.856,9509,,91.089,,0,10.823,0011111911101191941
6200443,0x3f,2024-11-16T22:20:00Z,50.7405,1.5677,13.312,33.96,,4.016,0.613,5.48,0,1.787,9497,,91.287,,0,10.59,0011111911101191941
6200443,0x3f,2024-11-16T22:40:00Z,50.7405,1.5677,13.279,33.947,,4.012,0.642,5.5,0,1.72,9521,,91.077,,0,11.039,0011111911101191941
6200443,0x3f,2024-11-16T23:00:00Z,50.7405,1.5677,13.268,33.971,,4.013,0.651,5.47,0,1.745,9484,,90.879,,0,10.361,0011111911101191941
6200443,0x3f,2024-11-16T23:20:00Z,50.7405,1.5677,13.269,33.964,,4.013,0.617,5.47,0,1.718,9472,,90.755,,0,10.524,0011111911101191941
6200443,0x3f,2024-11-16T23:40:00Z,50.7405,1.5677,13.259,33.952,,4.011,0.627,5.49,0,1.717,9509,,91.175,,0,11.217,0011111911101191941
6200443,0x3f,2024-11-17T00:00:00Z,50.7405,1.5677,13.21,33.955,,4.006,1.4,5.51,0,1.686,9546,3.98,91.373,,0,11.852,0011111917101111941
6200443,0x3f,2024-11-17T00:00:01Z,50.7405,1.5677,,,23.632,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-17T00:20:00Z,50.7405,1.5677,13.231,33.97,,4.01,0.629,5.51,0,1.78,9546,,91.175,,0,11.421,0011111911101191941
6200443,0x3f,2024-11-17T00:40:00Z,50.7405,1.5677,13.252,33.97,,4.012,0.617,5.52,0,1.723,9559,,91.559,,0,11.433,0011111911101191941
6200443,0x3f,2024-11-17T01:00:00Z,50.7405,1.5677,13.234,33.917,,4.005,0.611,5.53,0,1.794,9583,,91.584,,0,12.205,0011111911101191941
6200443,0x3f,2024-11-17T01:20:00Z,50.7405,1.5677,13.217,33.916,,4.003,0.631,5.54,0,1.897,9596,,91.781,,0,13.058,0011111911101191941
6200443,0x3f,2024-11-17T01:40:00Z,50.7405,1.5677,13.222,33.901,,4.002,0.601,5.55,0,1.84,9620,,91.843,,0,12.85,0011111911101191941
6200443,0x3f,2024-11-17T02:00:00Z,50.7405,1.5677,13.193,33.866,,3.995,0.641,5.55,0,1.731,9620,,91.979,,0,15.523,0011111911101191941
6200443,0x3f,2024-11-17T02:20:00Z,50.7405,1.5677,13.185,33.879,,3.996,0.623,5.55,0,1.92,9620,,92.053,,0,17.709,0011111911101191941
6200443,0x3f,2024-11-17T02:40:00Z,50.7405,1.5677,13.163,33.886,,3.996,0.619,5.56,0,1.852,9633,,91.843,,0,12.827,0011111911101191941
6200443,0x3f,2024-11-17T04:00:00Z,50.7405,1.5677,13.141,33.862,,3.99,0.612,5.54,0,1.555,9596,,91.794,,0,10.709,0011111911101191941
6200443,0x3f,2024-11-17T04:20:00Z,50.7405,1.5677,13.113,33.828,,3.983,0.642,5.56,0,1.536,9620,,91.843,,0,10.223,0011111911101191941
6200443,0x3f,2024-11-17T04:40:00Z,50.7405,1.5677,13.09,33.804,,3.979,0.612,5.54,0,1.586,9596,,91.707,,0,11.479,0011111911101191941
6200443,0x3f,2024-11-17T05:00:00Z,50.7405,1.5677,13.052,33.767,,3.971,0.605,5.56,0,1.558,9633,,91.645,,0,10.689,0011111911101191941
6200443,0x3f,2024-11-17T05:20:00Z,50.7405,1.5677,13.021,33.718,,3.964,0.622,5.55,0,1.555,9608,,91.546,,0,11.402,0011111911101191941
6200443,0x3f,2024-11-17T05:40:00Z,50.7405,1.5677,12.997,33.682,,3.958,0.608,5.54,0,1.496,9583,,91.299,,0,12.419,0011111911101191941
6200443,0x3f,2024-11-17T06:00:00Z,50.7405,1.5677,12.952,33.634,,3.949,0.634,5.54,0,1.423,9583,,91.052,,0,12.491,0011111911101191941
6200443,0x3f,2024-11-17T06:00:01Z,50.7405,1.5677,,,,,1.4,,,,,4.38,,,,,0011199997999919999
6200443,0x3f,2024-11-17T06:20:00Z,50.7405,1.5677,12.923,33.616,,3.944,0.613,5.54,0,1.369,9583,,90.891,,0,11.635,0011111911101191941
6200443,0x3f,2024-11-17T06:40:00Z,50.7405,1.5677,12.913,33.642,,3.945,0.638,5.54,0,1.381,9583,,90.916,,0,12.557,0011111911101191941
6200443,0x3f,2024-11-17T07:00:01Z,50.7405,1.5677,12.928,33.644,,3.947,0.603,5.52,0,1.432,9559,,90.792,,0,11.642,0011111911101191941
6200443,0x3f,2024-11-17T07:20:00Z,50.7405,1.5677,12.983,33.669,,3.954,0.642,5.51,0,1.469,9534,,90.483,,0,18.885,0011111911101191941
6200443,0x3f,2024-11-17T07:40:00Z,50.7405,1.5677,13.024,33.659,,3.958,0.637,5.51,0,1.376,9534,,90.767,,0,11.782,0011111911101191941
6200443,0x3f,2024-11-17T08:00:00Z,50.7405,1.5677,13.183,34.024,,4.006,0.652,5.45,0,1.418,9447,,90.26,,0,11.969,0011111911101191941
6200443,0x3f,2024-11-17T08:00:01Z,50.7405,1.5677,,,23.832,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-17T08:20:00Z,50.7405,1.5677,13.269,33.951,,4.013,0.618,5.47,0,1.438,9484,,90.681,,0,12.846,0011111911101191941
6200443,0x3f,2024-11-17T08:40:00Z,50.7405,1.5677,13.28,33.971,,4.015,0.644,5.47,0,1.328,9484,,90.421,,0,9.458,0011111911101191941
6200443,0x3f,2024-11-17T09:00:00Z,50.7405,1.5677,13.278,33.966,,4.014,0.636,5.5,0,1.418,9521,,91.052,,0,15.979,0011111911101191941
6200443,0x3f,2024-11-17T09:20:00Z,50.7405,1.5677,13.25,33.968,,4.011,0.61,5.52,0,1.308,9571,,91.621,,0,9.955,0011111911101191941
6200443,0x3f,2024-11-17T09:40:00Z,50.7405,1.5677,13.231,33.945,,4.007,0.606,5.52,0,1.268,9571,,91.497,,0,10.858,0011111911101191941
6200443,0x3f,2024-11-17T10:00:01Z,50.7405,1.5677,13.219,33.95,,4.005,0.62,5.5,0,1.267,9534,,91.336,,0,9.511,0011111911101191941
6200443,0x3f,2024-11-17T10:20:00Z,50.7405,1.5677,13.18,33.945,,4.002,0.648,5.52,0,1.24,9559,,91.373,,0,10.483,0011111911101191941
6200443,0x3f,2024-11-17T10:40:00Z,50.7405,1.5677,13.185,33.947,,4.003,0.638,5.5,0,1.245,9534,,91.237,,0,8.981,0011111911101191941
6200443,0x3f,2024-11-17T11:00:00Z,50.7405,1.5677,13.093,33.913,,3.991,0.647,5.54,0,1.222,9596,,91.559,,0,11.072,0011111911101191941
6200443,0x3f,2024-11-17T11:20:00Z,50.7405,1.5677,13.113,33.94,,3.996,0.62,5.54,0,1.245,9596,,91.534,,0,9.862,0011111911101191941
6200443,0x3f,2024-11-17T11:40:00Z,50.7405,1.5677,13.103,33.914,,3.992,0.61,5.54,0,1.284,9596,,91.472,,0,10,0011111911101191941
6200443,0x3f,2024-11-17T12:00:00Z,50.7405,1.5677,13.102,33.935,,3.994,0.638,5.54,0,1.225,9596,,91.67,,0,9.68,0011111911101191941
6200443,0x3f,2024-11-17T12:00:01Z,50.7405,1.5677,,,,,1.4,,,,,3.22,,,,,0011199997999919999
6200443,0x3f,2024-11-17T12:20:00Z,50.7405,1.5677,13.102,33.939,,3.995,0.601,5.55,0,1.219,9620,,91.769,,0,10.318,0011111911101191941
6200443,0x3f,2024-11-17T12:40:00Z,50.7405,1.5677,13.092,33.926,,3.993,0.613,5.54,0,1.264,9608,,91.732,,0,9.808,0011111911101191941
6200443,0x3f,2024-11-17T13:00:00Z,50.7405,1.5677,13.089,33.926,,3.992,0.626,5.54,0,1.185,9608,,91.781,,0,9.323,0011111911101191941
6200443,0x3f,2024-11-17T13:20:00Z,50.7405,1.5677,13.107,33.931,,3.994,0.603,5.54,0,1.199,9608,,91.522,,0,9.245,0011111911101191941
6200443,0x3f,2024-11-17T13:40:00Z,50.7405,1.5677,13.121,33.933,,3.996,0.614,5.56,0,1.213,9633,,92.103,,0,9.779,0011111911101191941
6200443,0x3f,2024-11-17T14:00:00Z,50.7405,1.5677,13.114,33.892,,3.992,0.639,5.58,0,1.31,9670,,91.992,,0,10.602,0011111911101191941
6200443,0x3f,2024-11-17T14:20:00Z,50.7405,1.5677,13.085,33.882,,3.987,0.595,5.57,0,1.227,9658,,92.152,,0,10.753,0011111911101191941
6200443,0x3f,2024-11-17T14:40:00Z,50.7405,1.5677,13.077,33.884,,3.986,0.637,5.57,0,1.563,9658,,92.128,,0,10.579,0011111911101191941
6200443,0x3f,2024-11-17T15:00:00Z,50.7405,1.5677,13.067,33.868,,3.984,0.627,5.58,0,1.234,9670,,92.152,,0,9.934,0011111911101191941
6200443,0x3f,2024-11-17T15:20:00Z,50.7405,1.5677,13.036,33.838,,3.978,0.611,5.58,0,1.211,9670,,92.115,,0,9.049,0011111911101191941
6200443,0x3f,2024-11-17T15:40:00Z,50.7405,1.5677,12.99,33.807,,3.971,0.61,5.58,0,1.176,9658,,91.732,,0,8.265,0011111911101191941
6200443,0x3f,2024-11-17T16:00:00Z,50.7405,1.5677,12.939,33.8,,3.964,0.621,5.58,0,1.173,9670,,92.152,,0,9.942,0011111911101191941
6200443,0x3f,2024-11-17T16:00:01Z,50.7405,1.5677,,,23.937,,1.4,,,,,,,,,,0011199097999999999
6200443,0x3f,2024-11-17T16:20:00Z,50.7405,1.5677,12.95,33.821,,3.967,0.615,5.58,0,1.225,9670,,91.967,,0,8.853,0011111911101191941
6200443,0x3f,2024-11-17T16:40:00Z,50.7405,1.5677,12.95,33.816,,3.967,0.605,5.56,0,1.215,9633,,91.596,,0,9.161,0011111911101191941
6200443,0x3f,2024-11-17T17:00:00Z,50.7405,1.5677,12.942,33.814,,3.967,0.606,5.56,0,1.438,9633,,91.435,,0,9.051,0011111911101191941
6200443,0x3f,2024-11-17T17:20:00Z,50.7405,1.5677,12.978,33.86,,3.973,0.614,5.55,0,1.257,9620,,91.608,,0,9.332,0011111911101191941
6200443,0x3f,2024-11-17T17:40:00Z,50.7405,1.5677,12.984,33.819,,3.97,0.625,5.53,0,1.235,9571,,91.064,,0,8.072,0011111911101191941
6200443,0x3f,2024-11-17T18:00:00Z,50.7405,1.5677,12.964,33.856,,3.973,0.602,5.54,0,1.233,9596,,91.114,,0,7.432,0011111911101191941
6200443,0x3f,2024-11-17T18:00:01Z,50.7405,1.5677,,,,,1.4,,,,,3.66,,,,,0011199997999919999
6200443,0x3f,2024-11-17T18:20:00Z,50.7405,1.5677,12.949,33.839,,3.97,0.615,5.54,0,1.294,9596,,91.188,,0,8.8,0011111911101191941
6200443,0x3f,2024-11-17T18:40:00Z,50.7405,1.5677,12.964,33.851,,3.972,0.615,5.53,0,1.306,9583,,91.2,,0,9.455,0011111911101191941
6200443,0x3f,2024-11-17T19:00:00Z,50.7405,1.5677,12.963,33.869,,3.974,0.595,5.5,0,1.341,9534,,90.656,,0,9.761,0011111911101191941
6200443,0x3f,2024-11-17T19:20:00Z,50.7405,1.5677,12.933,33.848,,3.969,0.642,5.52,0,1.345,9559,,91.114,,0,9.823,0011111911101191941
