PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2024-12-06T16:32:26Z,43.6830,7.3170,16.9964,38.1028,5.189,2,01111111
EXIN0002,2024-12-06T17:02:26Z,43.6830,7.3170,16.9944,38.1013,5.194,2,01111111
EXIN0002,2024-12-06T17:32:26Z,43.6830,7.3170,17.0017,38.1022,5.2,2,01111111
EXIN0002,2024-12-06T18:02:26Z,43.6830,7.3170,17.0044,38.1035,5.19,2,01111111
EXIN0002,2024-12-06T18:32:26Z,43.6830,7.3170,16.9963,38.1043,5.182,2,01111111
EXIN0002,2024-12-06T19:02:26Z,43.6830,7.3170,16.9936,38.1032,5.183,2,01111111
EXIN0002,2024-12-06T19:32:26Z,43.6830,7.3170,16.9775,38.1037,5.194,2,01111111
EXIN0002,2024-12-06T20:02:26Z,43.6830,7.3170,16.9808,38.1035,5.195,2,01111111
EXIN0002,2024-12-06T20:32:26Z,43.6830,7.3170,16.9689,38.1029,5.203,2,01111111
EXIN0002,2024-12-06T21:02:26Z,43.6830,7.3170,16.9625,38.1031,5.197,2,01111111
EXIN0002,2024-12-06T22:32:24Z,43.6830,7.3170,16.9576,38.1023,5.197,2,01111111
EXIN0002,2024-12-06T23:02:24Z,43.6830,7.3170,16.9412,38.1021,5.201,2,01111111
EXIN0002,2024-12-06T23:32:24Z,43.6830,7.3170,16.9523,38.1016,5.201,2,01111111
EXIN0002,2024-12-07T00:02:24Z,43.6830,7.3170,16.9496,38.1003,5.197,2,01111111
EXIN0002,2024-12-07T00:32:24Z,43.6830,7.3170,16.9468,38.1016,5.199,2,01111111
EXIN0002,2024-12-07T01:02:24Z,43.6830,7.3170,16.939,38.1026,5.196,2,01111111
EXIN0002,2024-12-07T01:32:24Z,43.6830,7.3170,16.9341,38.103,5.172,2,01111111
EXIN0002,2024-12-07T02:02:24Z,43.6830,7.3170,16.9321,38.1032,5.185,2,01111111
EXIN0002,2024-12-07T02:32:24Z,43.6830,7.3170,16.9372,38.1039,5.184,2,01111111
EXIN0002,2024-12-07T03:02:24Z,43.6830,7.3170,16.9364,38.1067,5.176,2,01111111
EXIN0002,2024-12-07T03:32:24Z,43.6830,7.3170,16.9421,38.1061,5.157,2,01111111
EXIN0002,2024-12-07T04:02:24Z,43.6830,7.3170,16.9404,38.1057,5.161,2,01111111
EXIN0002,2024-12-07T04:32:24Z,43.6830,7.3170,16.9384,38.1065,5.151,2,01111111
EXIN0002,2024-12-07T05:02:24Z,43.6830,7.3170,16.9348,38.1067,5.154,2,01111111
EXIN0002,2024-12-07T05:32:24Z,43.6830,7.3170,16.9226,38.1086,5.156,2,01111111
EXIN0002,2024-12-07T06:02:24Z,43.6830,7.3170,16.9138,38.1072,5.16,2,01111111
EXIN0002,2024-12-07T06:32:24Z,43.6830,7.3170,16.9374,38.1055,5.165,2,01111111
EXIN0002,2024-12-07T07:02:24Z,43.6830,7.3170,16.8983,38.1089,5.173,2,01111111
EXIN0002,2024-12-07T07:32:24Z,43.6830,7.3170,16.9297,38.1058,5.182,2,01111111
EXIN0002,2024-12-07T08:02:24Z,43.6830,7.3170,16.9341,38.1049,5.19,2,01111111
EXIN0002,2024-12-07T08:32:24Z,43.6830,7.3170,16.9341,38.1048,5.194,2,01111111
EXIN0002,2024-12-07T09:02:24Z,43.6830,7.3170,16.928,38.1059,5.189,2,01111111
EXIN0002,2024-12-07T09:32:24Z,43.6830,7.3170,16.9272,38.1059,5.193,2,01111111
EXIN0002,2024-12-07T10:02:24Z,43.6830,7.3170,16.9093,38.1051,5.194,2,01111111
EXIN0002,2024-12-07T10:32:24Z,43.6830,7.3170,16.9199,38.1056,5.196,2,01111111
EXIN0002,2024-12-07T11:02:24Z,43.6830,7.3170,16.9076,38.1074,5.179,2,01111111
EXIN0002,2024-12-07T11:32:24Z,43.6830,7.3170,16.9005,38.1068,5.193,2,01111111
EXIN0002,2024-12-07T12:02:24Z,43.6830,7.3170,16.9126,38.1073,5.197,2,01111111
EXIN0002,2024-12-07T12:32:24Z,43.6830,7.3170,16.9297,38.1074,5.202,2,01111111
EXIN0002,2024-12-07T13:02:24Z,43.6830,7.3170,16.9282,38.1085,5.188,2,01111111
EXIN0002,2024-12-07T13:32:24Z,43.6830,7.3170,16.9208,38.1078,5.203,2,01111111
EXIN0002,2024-12-07T14:02:24Z,43.6830,7.3170,16.9304,38.1071,5.208,2,01111111
EXIN0002,2024-12-07T14:32:24Z,43.6830,7.3170,16.924,38.1069,5.205,2,01111111
EXIN0002,2024-12-07T15:02:24Z,43.6830,7.3170,16.9116,38.1076,5.207,2,01111111
EXIN0002,2024-12-07T15:32:24Z,43.6830,7.3170,16.919,38.1066,5.2,2,01111111
EXIN0002,2024-12-07T16:02:24Z,43.6830,7.3170,16.9226,38.1061,5.198,2,01111111
EXIN0002,2024-12-07T16:32:24Z,43.6830,7.3170,16.9161,38.1065,5.197,2,01111111
EXIN0002,2024-12-07T17:02:24Z,43.6830,7.3170,16.9132,38.1064,5.202,2,01111111
EXIN0002,2024-12-07T17:32:24Z,43.6830,7.3170,16.914,38.1066,5.214,2,01111111
EXIN0002,2024-12-07T18:02:24Z,43.6830,7.3170,16.8911,38.1066,5.214,2,01111111
EXIN0002,2024-12-07T18:32:24Z,43.6830,7.3170,16.9034,38.1063,5.206,2,01111111
EXIN0002,2024-12-07T19:02:24Z,43.6830,7.3170,16.9095,38.1069,5.204,2,01111111
EXIN0002,2024-12-07T19:32:24Z,43.6830,7.3170,16.8701,38.0994,5.201,2,01111111
EXIN0002,2024-12-07T20:02:24Z,43.6830,7.3170,16.8688,38.1006,5.206,2,01111111
EXIN0002,2024-12-07T20:32:24Z,43.6830,7.3170,16.89,38.1025,5.197,2,01111111
EXIN0002,2024-12-07T21:02:24Z,43.6830,7.3170,16.8845,38.1008,5.199,2,01111111
EXIN0002,2024-12-07T22:32:28Z,43.6830,7.3170,16.8658,38.101,5.201,2,01111111
EXIN0002,2024-12-07T23:02:28Z,43.6830,7.3170,16.8203,38.0892,5.194,2,01111111
EXIN0002,2024-12-07T23:32:28Z,43.6830,7.3170,16.8363,38.0935,5.179,2,01111111
EXIN0002,2024-12-08T00:02:28Z,43.6830,7.3170,16.8659,38.1028,5.179,2,01111111
EXIN0002,2024-12-08T00:32:28Z,43.6830,7.3170,16.8582,38.101,5.177,2,01111111
EXIN0002,2024-12-08T01:02:28Z,43.6830,7.3170,16.8464,38.1029,5.183,2,01111111
EXIN0002,2024-12-08T01:32:28Z,43.6830,7.3170,16.8361,38.1043,5.186,2,01111111
EXIN0002,2024-12-08T02:02:28Z,43.6830,7.3170,16.8352,38.1028,5.209,2,01111111
EXIN0002,2024-12-08T02:32:28Z,43.6830,7.3170,16.8137,38.1018,5.214,2,01111111
EXIN0002,2024-12-08T03:02:28Z,43.6830,7.3170,16.8348,38.1031,5.212,2,01111111
EXIN0002,2024-12-08T03:32:28Z,43.6830,7.3170,16.8308,38.1036,5.21,2,01111111
EXIN0002,2024-12-08T04:02:28Z,43.6830,7.3170,16.7768,38.093,5.21,2,01111111
EXIN0002,2024-12-08T04:32:28Z,43.6830,7.3170,16.8029,38.0969,5.208,2,01111111
EXIN0002,2024-12-08T05:02:28Z,43.6830,7.3170,16.7907,38.0987,5.206,2,01111111
EXIN0002,2024-12-08T05:32:28Z,43.6830,7.3170,16.8033,38.1006,5.204,2,01111111
EXIN0002,2024-12-08T06:02:28Z,43.6830,7.3170,16.8026,38.1017,5.204,2,01111111
EXIN0002,2024-12-08T06:32:28Z,43.6830,7.3170,16.8043,38.1031,5.201,2,01111111
EXIN0002,2024-12-08T07:02:28Z,43.6830,7.3170,16.7805,38.1033,5.207,2,01111111
EXIN0002,2024-12-08T07:32:28Z,43.6830,7.3170,16.7987,38.1018,5.198,2,01111111
EXIN0002,2024-12-08T08:02:28Z,43.6830,7.3170,16.7742,38.1044,5.203,2,01111111
EXIN0002,2024-12-08T08:32:28Z,43.6830,7.3170,16.7864,38.1036,5.2,2,01111111
EXIN0002,2024-12-08T09:02:28Z,43.6830,7.3170,16.788,38.1032,5.202,2,01111111
EXIN0002,2024-12-08T09:32:28Z,43.6830,7.3170,16.7921,38.104,5.202,2,01111111
EXIN0002,2024-12-08T10:02:28Z,43.6830,7.3170,16.7978,38.1035,5.207,2,01111111
EXIN0002,2024-12-08T10:32:28Z,43.6830,7.3170,16.799,38.1032,5.211,2,01111111
EXIN0002,2024-12-08T11:02:28Z,43.6830,7.3170,16.7968,38.103,5.213,2,01111111
EXIN0002,2024-12-08T11:32:28Z,43.6830,7.3170,16.8109,38.1045,5.217,2,01111111
EXIN0002,2024-12-08T12:02:28Z,43.6830,7.3170,16.8082,38.1044,5.22,2,01111111
EXIN0002,2024-12-08T12:32:28Z,43.6830,7.3170,16.8161,38.1034,5.221,2,01111111
EXIN0002,2024-12-08T13:02:28Z,43.6830,7.3170,16.8147,38.1054,5.225,2,01111111
EXIN0002,2024-12-08T13:32:28Z,43.6830,7.3170,16.8067,38.1043,5.223,2,01111111
EXIN0002,2024-12-08T14:02:28Z,43.6830,7.3170,16.8009,38.1036,5.228,2,01111111
EXIN0002,2024-12-08T14:32:28Z,43.6830,7.3170,16.7946,38.1044,5.225,2,01111111
EXIN0002,2024-12-08T15:02:28Z,43.6830,7.3170,16.8001,38.1034,5.224,2,01111111
EXIN0002,2024-12-08T15:32:28Z,43.6830,7.3170,16.7768,38.1058,5.243,2,01111111
EXIN0002,2024-12-08T16:02:28Z,43.6830,7.3170,16.7766,38.1037,5.235,2,01111111
EXIN0002,2024-12-08T16:32:28Z,43.6830,7.3170,16.7764,38.1042,5.22,2,01111111
EXIN0002,2024-12-08T17:02:28Z,43.6830,7.3170,16.7797,38.1043,5.219,2,01111111
EXIN0002,2024-12-08T17:32:28Z,43.6830,7.3170,16.7575,38.1065,5.211,2,01111111
EXIN0002,2024-12-08T18:02:28Z,43.6830,7.3170,16.7359,38.107,5.216,2,01111111
EXIN0002,2024-12-08T18:32:28Z,43.6830,7.3170,16.7299,38.1071,5.211,2,01111111
EXIN0002,2024-12-08T19:02:28Z,43.6830,7.3170,16.7231,38.1073,5.209,2,01111111
EXIN0002,2024-12-08T19:32:28Z,43.6830,7.3170,16.7137,38.105,5.208,2,01111111
EXIN0002,2024-12-08T20:02:28Z,43.6830,7.3170,16.7047,38.1073,5.213,2,01111111
EXIN0002,2024-12-08T20:32:28Z,43.6830,7.3170,16.7004,38.108,5.211,2,01111111
EXIN0002,2024-12-08T21:02:28Z,43.6830,7.3170,16.7112,38.1066,5.211,2,01111111
EXIN0002,2024-12-08T22:32:23Z,43.6830,7.3170,16.7109,38.1074,5.21,2,01111111
EXIN0002,2024-12-08T23:02:23Z,43.6830,7.3170,16.6962,38.1074,5.213,2,01111111
EXIN0002,2024-12-08T23:32:23Z,43.6830,7.3170,16.6943,38.1077,5.211,2,01111111
EXIN0002,2024-12-09T00:02:23Z,43.6830,7.3170,16.6828,38.1086,5.203,2,01111111
EXIN0002,2024-12-09T00:32:23Z,43.6830,7.3170,16.6752,38.1074,5.208,2,01111111
EXIN0002,2024-12-09T01:02:23Z,43.6830,7.3170,16.6789,38.109,5.208,2,01111111
EXIN0002,2024-12-09T01:32:23Z,43.6830,7.3170,16.6898,38.1084,5.21,2,01111111
EXIN0002,2024-12-09T02:02:23Z,43.6830,7.3170,16.6929,38.1082,5.213,2,01111111
EXIN0002,2024-12-09T02:32:23Z,43.6830,7.3170,16.7007,38.1083,5.209,2,01111111
EXIN0002,2024-12-09T03:02:23Z,43.6830,7.3170,16.6988,38.1082,5.212,2,01111111
EXIN0002,2024-12-09T03:32:23Z,43.6830,7.3170,16.6906,38.1084,5.211,2,01111111
EXIN0002,2024-12-09T04:02:23Z,43.6830,7.3170,16.6996,38.1075,5.204,2,01111111
EXIN0002,2024-12-09T04:32:23Z,43.6830,7.3170,16.6943,38.1077,5.203,2,01111111
EXIN0002,2024-12-09T05:02:23Z,43.6830,7.3170,16.6712,38.1081,5.207,2,01111111
EXIN0002,2024-12-09T05:32:23Z,43.6830,7.3170,16.6771,38.1075,5.208,2,01111111
EXIN0002,2024-12-09T06:02:23Z,43.6830,7.3170,16.677,38.1074,5.203,2,01111111
EXIN0002,2024-12-09T06:32:23Z,43.6830,7.3170,16.6787,38.1076,5.205,2,01111111
EXIN0002,2024-12-09T07:02:23Z,43.6830,7.3170,16.6576,38.1092,5.206,2,01111111
EXIN0002,2024-12-09T07:32:23Z,43.6830,7.3170,16.6614,38.1108,5.201,2,01111111
EXIN0002,2024-12-09T08:02:23Z,43.6830,7.3170,16.6653,38.1081,5.205,2,01111111
EXIN0002,2024-12-09T08:32:23Z,43.6830,7.3170,16.6699,38.1085,5.203,2,01111111
EXIN0002,2024-12-09T09:02:23Z,43.6830,7.3170,16.6647,38.1089,5.201,2,01111111
EXIN0002,2024-12-09T09:32:23Z,43.6830,7.3170,16.6568,38.1101,5.204,2,01111111
EXIN0002,2024-12-09T10:02:23Z,43.6830,7.3170,16.6575,38.109,5.204,2,01111111
EXIN0002,2024-12-09T10:32:23Z,43.6830,7.3170,16.6688,38.1063,5.203,2,01111111
EXIN0002,2024-12-09T11:02:23Z,43.6830,7.3170,16.6754,38.1062,5.203,2,01111111
EXIN0002,2024-12-09T11:32:23Z,43.6830,7.3170,16.6662,38.1055,5.195,2,01111111
EXIN0002,2024-12-09T12:02:23Z,43.6830,7.3170,16.6787,38.105,5.202,2,01111111
EXIN0002,2024-12-09T12:32:23Z,43.6830,7.3170,16.6725,38.1042,5.205,2,01111111
EXIN0002,2024-12-09T13:02:23Z,43.6830,7.3170,16.6823,38.1033,5.201,2,01111111
EXIN0002,2024-12-09T13:32:23Z,43.6830,7.3170,16.6712,38.1046,5.209,2,01111111
EXIN0002,2024-12-09T14:02:23Z,43.6830,7.3170,16.6868,38.1036,5.195,2,01111111
EXIN0002,2024-12-09T14:32:23Z,43.6830,7.3170,16.683,38.1046,5.197,2,01111111
EXIN0002,2024-12-09T15:02:23Z,43.6830,7.3170,16.6692,38.1048,5.205,2,01111111
EXIN0002,2024-12-09T15:32:23Z,43.6830,7.3170,16.6626,38.1059,5.203,2,01111111
EXIN0002,2024-12-09T16:02:23Z,43.6830,7.3170,16.6539,38.1062,5.204,2,01111111
EXIN0002,2024-12-09T16:32:23Z,43.6830,7.3170,16.6453,38.1063,5.206,2,01111111
EXIN0002,2024-12-09T17:02:23Z,43.6830,7.3170,16.642,38.1053,5.207,2,01111111
EXIN0002,2024-12-09T17:32:23Z,43.6830,7.3170,16.6273,38.1052,5.205,2,01111111
EXIN0002,2024-12-09T18:02:23Z,43.6830,7.3170,16.6143,38.1035,5.192,2,01111111
EXIN0002,2024-12-09T18:32:23Z,43.6830,7.3170,16.6304,38.1033,5.185,2,01111111
EXIN0002,2024-12-09T19:02:23Z,43.6830,7.3170,16.632,38.1039,5.18,2,01111111
EXIN0002,2024-12-09T19:32:23Z,43.6830,7.3170,16.6085,38.1046,5.188,2,01111111
EXIN0002,2024-12-09T20:02:23Z,43.6830,7.3170,16.605,38.1017,5.182,2,01111111
EXIN0002,2024-12-09T20:32:23Z,43.6830,7.3170,16.6022,38.1017,5.178,2,01111111
EXIN0002,2024-12-09T21:02:23Z,43.6830,7.3170,16.6262,38.1016,5.172,2,01111111
