PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-10-06T16:00:00Z,48.3580,-4.5518,0,532.178,15.317,35.204,,4.345,2.432,5.58,0.951,6.001,9707,98.271,8.389,5.784,0011174119111011111
6200450,0x3f,2024-10-06T16:00:01Z,48.3580,-4.5518,,,,,26.325,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-06T16:20:00Z,48.3580,-4.5518,0,402.037,15.281,35.225,,4.344,2.403,5.57,0.907,6.575,9685,98.061,8.39,6.692,0011174119111011111
6200450,0x3f,2024-10-06T16:39:59Z,48.3580,-4.5518,,,15.224,35.261,,4.343,2.372,5.53,0.921,7.052,9619,97.365,8.384,5.568,0011199119111011111
6200450,0x3f,2024-10-06T16:40:00Z,48.3580,-4.5518,0,253.984,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-06T17:00:00Z,48.3580,-4.5518,0,192.04,15.232,35.257,,4.343,2.456,5.52,0.936,7.548,9597,97.155,8.385,5.707,0011174119111011111
6200450,0x3f,2024-10-06T17:20:00Z,48.3580,-4.5518,0,137.001,15.227,35.263,,4.343,2.448,5.51,0.91,7.337,9586,96.923,8.383,5.781,0011174119111011111
6200450,0x3f,2024-10-06T17:40:01Z,48.3580,-4.5518,0,110.298,15.227,35.26,,4.343,2.397,5.5,0.951,8.004,9575,96.813,8.384,5.922,0011174119111011111
6200450,0x3f,2024-10-06T18:00:00Z,48.3580,-4.5518,0,101.064,15.216,35.265,,4.342,2.453,5.5,0.951,8.917,9575,96.791,8.385,5.788,0011174119111011111
6200450,0x3f,2024-10-06T18:20:00Z,48.3580,-4.5518,0,100.547,15.203,35.28,,4.342,2.42,5.48,0.921,10.082,9531,96.371,8.382,5.649,0011174119111011111
6200450,0x3f,2024-10-06T18:40:00Z,48.3580,-4.5518,0,100.54,15.196,35.258,,4.34,2.442,5.49,0.951,8.109,9542,96.493,8.381,6.109,0011174119111011111
6200450,0x3f,2024-10-06T19:00:00Z,48.3580,-4.5518,,,15.205,35.256,,4.339,2.463,5.48,0.921,9.253,9531,96.294,8.38,5.586,0011199119111011111
6200450,0x3f,2024-10-06T19:00:01Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-06T19:20:00Z,48.3580,-4.5518,0,100.54,15.191,35.264,,4.34,2.419,5.47,0.907,8.518,9509,96.172,8.378,5.488,0011174119111011111
6200450,0x3f,2024-10-06T19:40:00Z,48.3580,-4.5518,0,100.54,15.18,35.268,,4.339,2.417,5.45,0.936,8.671,9486,95.863,8.382,5.643,0011174119111011111
6200450,0x3f,2024-10-06T20:00:00Z,48.3580,-4.5518,,,15.176,35.272,,4.339,2.398,5.45,0.951,9.692,9486,95.786,8.379,5.488,0011199119111011111
6200450,0x3f,2024-10-06T20:00:01Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-06T20:20:00Z,48.3580,-4.5518,0,100.543,15.188,35.261,,4.339,2.375,5.47,0.936,10.461,9520,96.172,8.378,5.422,0011174119111011111
6200450,0x3f,2024-10-06T20:39:59Z,48.3580,-4.5518,0,100.541,15.182,35.267,,4.338,2.408,5.48,0.936,8.851,9531,96.294,8.381,5.17,0011174119111011111
6200450,0x3f,2024-10-06T21:00:00Z,48.3580,-4.5518,0,100.54,15.181,35.263,,4.338,2.416,5.47,0.936,8.98,9520,96.183,8.378,5.345,0011174119111011111
6200450,0x3f,2024-10-06T21:20:00Z,48.3580,-4.5518,0,100.541,15.176,35.259,,4.338,2.423,5.46,0.92,7.767,9498,95.929,8.375,5.213,0011174119111011111
6200450,0x3f,2024-10-06T21:40:00Z,48.3580,-4.5518,,,15.18,35.26,,4.338,2.452,5.45,0.907,8.085,9475,95.708,8.376,5.437,0011199119111011111
6200450,0x3f,2024-10-06T21:40:01Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-06T22:00:00Z,48.3580,-4.5518,0,100.541,15.176,35.26,,4.338,2.39,5.45,0.936,8.581,9486,95.786,8.375,5.362,0011174119111011111
6200450,0x3f,2024-10-06T22:20:00Z,48.3580,-4.5518,0,100.54,15.175,35.246,,4.336,2.428,5.44,0.921,6.34,9464,95.62,8.373,5.884,0011174119111011111
6200450,0x3f,2024-10-06T22:40:00Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-06T22:40:01Z,48.3580,-4.5518,,,15.178,35.249,,4.336,2.46,5.42,0.921,7.545,9431,95.234,8.374,5.688,0011199119111011111
6200450,0x3f,2024-10-06T23:00:00Z,48.3580,-4.5518,0,100.542,15.173,35.253,,4.337,2.349,5.43,0.907,8.452,9453,95.587,8.376,6.116,0011174119111011111
6200450,0x3f,2024-10-06T23:20:00Z,48.3580,-4.5518,0,100.542,15.221,35.179,,4.333,2.409,5.46,0.921,8.025,9486,95.929,8.374,5.568,0011174119111011111
6200450,0x3f,2024-10-06T23:40:00Z,48.3580,-4.5518,0,100.542,15.207,35.201,,4.334,2.362,5.43,0.921,7.971,9442,95.432,8.374,5.317,0011174119111011111
6200450,0x3f,2024-10-07T00:00:00Z,48.3580,-4.5518,0,100.541,15.206,35.197,,4.334,2.413,5.42,0.921,8.854,9431,95.421,8.373,5.798,0011174119111011111
6200450,0x3f,2024-10-07T00:00:01Z,48.3580,-4.5518,,,,,26.412,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-07T00:20:00Z,48.3580,-4.5518,0,100.542,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T00:20:01Z,48.3580,-4.5518,,,15.226,35.182,,4.334,2.422,5.42,0.936,7.388,9420,95.311,8.376,5.441,0011199119111011111
6200450,0x3f,2024-10-07T00:40:00Z,48.3580,-4.5518,,,15.226,35.211,,4.337,2.426,5.45,0.936,7.166,9475,95.808,8.376,5.309,0011199119111011111
6200450,0x3f,2024-10-07T00:40:01Z,48.3580,-4.5518,0,100.542,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T01:00:00Z,48.3580,-4.5518,0,100.542,15.224,35.226,,4.338,2.417,5.42,0.925,7.199,9420,95.333,8.378,5.652,0011174119111011111
6200450,0x3f,2024-10-07T01:20:00Z,48.3580,-4.5518,0,100.542,15.209,35.227,,4.338,2.421,5.43,0.921,8.331,9442,95.499,8.374,5.541,0011174119111011111
6200450,0x3f,2024-10-07T01:39:59Z,48.3580,-4.5518,0,100.542,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T01:40:00Z,48.3580,-4.5518,,,15.199,35.225,,4.336,2.38,5.42,0.896,8.542,9420,95.267,8.376,5.803,0011199119111011111
6200450,0x3f,2024-10-07T02:00:00Z,48.3580,-4.5518,0,100.541,15.185,35.189,,4.331,2.401,5.4,0.951,7.172,9398,95.024,8.371,6.011,0011174119111011111
6200450,0x3f,2024-10-07T02:20:00Z,48.3580,-4.5518,0,100.541,15.188,35.2,,4.332,2.387,5.38,0.921,7.442,9354,94.527,8.374,6.041,0011174119111011111
6200450,0x3f,2024-10-07T02:40:00Z,48.3580,-4.5518,0,100.541,15.183,35.207,,4.332,2.334,5.4,0.951,7.196,9398,94.957,8.372,5.958,0011174119111011111
6200450,0x3f,2024-10-07T03:00:00Z,48.3580,-4.5518,0,100.539,15.183,35.23,,4.334,2.416,5.43,0.915,8.178,9442,95.466,8.379,5.658,0011174119111011111
6200450,0x3f,2024-10-07T03:20:00Z,48.3580,-4.5518,,,15.183,35.205,,4.333,2.315,5.4,0.921,6.352,9387,94.88,8.377,5.654,0011199119111011111
6200450,0x3f,2024-10-07T03:20:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T03:40:00Z,48.3580,-4.5518,0,100.541,15.182,35.233,,4.335,2.343,5.39,0.96,6.04,9376,94.703,8.375,5.858,0011174119111011111
6200450,0x3f,2024-10-07T04:00:00Z,48.3580,-4.5518,0,100.541,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T04:00:01Z,48.3580,-4.5518,,,15.154,35.236,,4.333,2.472,5.36,0.936,5.929,9321,94.129,8.366,5.534,0011199119111011111
6200450,0x3f,2024-10-07T04:20:00Z,48.3580,-4.5518,0,100.541,15.163,35.205,,4.329,2.436,5.34,0.921,5.761,9288,93.776,8.363,6.403,0011174119111011111
6200450,0x3f,2024-10-07T04:40:00Z,48.3580,-4.5518,0,100.54,15.162,35.228,,4.332,2.427,5.4,0.951,6.124,9387,94.858,8.372,5.975,0011174119111011111
6200450,0x3f,2024-10-07T05:00:00Z,48.3580,-4.5518,0,100.542,15.149,35.232,,4.333,2.421,5.38,0.967,6.076,9354,94.483,8.371,6.13,0011174119111011111
6200450,0x3f,2024-10-07T05:20:00Z,48.3580,-4.5518,0,100.541,15.151,35.228,,4.331,2.457,5.4,0.951,6.142,9398,94.88,8.374,5.941,0011174119111011111
6200450,0x3f,2024-10-07T05:40:00Z,48.3580,-4.5518,0,100.55,15.154,35.214,,4.331,2.383,5.38,0.921,5.857,9354,94.505,8.371,6.529,0011174119111011111
6200450,0x3f,2024-10-07T06:00:00Z,48.3580,-4.5518,0,101.061,15.143,35.227,,4.331,2.401,5.4,0.951,7.686,9398,94.957,8.374,6.299,0011174119111011111
6200450,0x3f,2024-10-07T06:20:00Z,48.3580,-4.5518,0,109.905,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T06:20:01Z,48.3580,-4.5518,,,15.136,35.243,,4.332,2.442,5.4,0.907,6.545,9387,94.836,8.372,6.228,0011199119111011111
6200450,0x3f,2024-10-07T06:40:00Z,48.3580,-4.5518,0,132.557,15.13,35.258,,4.332,2.39,5.4,0.896,5.103,9387,94.858,8.376,6.469,0011174119111011111
6200450,0x3f,2024-10-07T07:00:00Z,48.3580,-4.5518,0,166.491,15.133,35.243,,4.332,2.424,5.41,0.921,5.773,9409,94.991,8.376,6.795,0011174119111011111
6200450,0x3f,2024-10-07T07:20:00Z,48.3580,-4.5518,0,290.653,15.135,35.225,,4.33,2.398,5.37,0.936,5.481,9343,94.284,8.371,7.327,0011174119111011111
6200450,0x3f,2024-10-07T07:40:00Z,48.3580,-4.5518,0,397.682,15.156,35.228,,4.332,2.371,5.4,0.936,5.076,9387,94.803,8.377,6.211,0011174119111011111
6200450,0x3f,2024-10-07T08:00:00Z,48.3580,-4.5518,0,397.742,15.165,35.228,,4.333,2.411,5.44,0.927,6.289,9453,95.543,8.377,5.732,0011174119111011111
6200450,0x3f,2024-10-07T08:00:01Z,48.3580,-4.5518,,,,,26.327,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-07T08:20:00Z,48.3580,-4.5518,0,360.797,15.164,35.232,,4.333,2.359,5.43,0.936,5.397,9442,95.377,8.375,5.643,0011174119111011111
6200450,0x3f,2024-10-07T08:40:00Z,48.3580,-4.5518,,,15.176,35.239,,4.335,2.37,5.47,0.921,4.154,9509,96.062,8.385,6.286,0011199119111011111
6200450,0x3f,2024-10-07T09:00:00Z,48.3580,-4.5518,0,617.218,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T10:00:00Z,48.3580,-4.5518,0,1291.74,15.19,35.251,,4.338,2.401,5.49,0,3.896,9553,96.437,8.381,5.415,0011174119111011111
6200450,0x3f,2024-10-07T10:20:00Z,48.3580,-4.5518,0,830.494,15.196,35.239,,4.338,2.355,5.49,0.936,4.866,9553,96.537,8.383,5.33,0011174119111011111
6200450,0x3f,2024-10-07T10:40:00Z,48.3580,-4.5518,0,447.489,15.202,35.241,,4.338,2.339,5.51,0.937,4.959,9586,96.879,8.385,5.828,0011174119111011111
6200450,0x3f,2024-10-07T11:00:00Z,48.3580,-4.5518,0,682.001,15.228,35.22,,4.339,2.397,5.49,0.952,6.181,9542,96.437,8.379,6.612,0011174119111011111
6200450,0x3f,2024-10-07T11:20:00Z,48.3580,-4.5518,0,1061.78,15.238,35.224,,4.34,2.383,5.49,0.921,5.683,9553,96.559,8.381,6.228,0011174119111011111
6200450,0x3f,2024-10-07T11:40:00Z,48.3580,-4.5518,0,1276.88,15.254,35.232,,4.342,2.314,5.51,0.907,4.806,9575,96.945,8.381,5.941,0011174119111011111
6200450,0x3f,2024-10-07T12:00:00Z,48.3580,-4.5518,,,15.255,35.238,,4.342,2.397,5.52,0.944,4.986,9597,97.078,8.386,6.003,0011199119111011111
6200450,0x3f,2024-10-07T12:00:01Z,48.3580,-4.5518,0,664.237,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T12:20:00Z,48.3580,-4.5518,0,629.602,15.284,35.193,,4.341,2.365,5.58,0.936,5.493,9707,98.227,8.392,6.045,0011174119111011111
6200450,0x3f,2024-10-07T12:40:00Z,48.3580,-4.5518,0,625.39,15.266,35.18,,4.338,2.333,5.49,0.912,9.091,9553,96.758,8.384,5.264,0011174119111011111
6200450,0x3f,2024-10-07T13:00:00Z,48.3580,-4.5518,0,487.176,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T13:00:01Z,48.3580,-4.5518,,,15.272,35.184,,4.338,2.328,5.5,0.936,8.68,9564,96.956,8.383,5.381,0011199119111011111
6200450,0x3f,2024-10-07T13:20:00Z,48.3580,-4.5518,0,406.289,15.259,35.18,,4.337,2.348,5.49,0.922,13.653,9542,96.603,8.386,5.317,0011174119111011111
6200450,0x3f,2024-10-07T13:40:00Z,48.3580,-4.5518,0,279.034,15.264,35.192,,4.339,2.322,5.5,0.936,8.04,9564,96.835,8.383,5.583,0011174119111011111
6200450,0x3f,2024-10-07T14:00:00Z,48.3580,-4.5518,0,150.341,15.264,35.197,,4.34,2.376,5.51,0.907,6.905,9586,96.923,8.385,5.532,0011174119111011111
6200450,0x3f,2024-10-07T14:20:00Z,48.3580,-4.5518,0,126.824,15.286,35.158,,4.34,2.31,5.52,0.967,5.8,9597,97.089,8.388,6.069,0011174119111011111
6200450,0x3f,2024-10-07T14:40:00Z,48.3580,-4.5518,0,275.754,15.267,35.145,,4.333,2.314,5.5,0.962,6.725,9553,96.713,8.384,5.879,0011174119111011111
6200450,0x3f,2024-10-07T15:00:00Z,48.3580,-4.5518,0,682.051,15.275,35.186,,4.339,2.37,5.52,0.967,7.451,9597,97.078,8.387,5.905,0011174119111011111
6200450,0x3f,2024-10-07T15:20:00Z,48.3580,-4.5518,0,337.484,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T15:20:01Z,48.3580,-4.5518,,,15.29,35.176,,4.339,2.397,5.57,0.951,8.794,9685,98.149,8.394,5.705,0011199119111011111
6200450,0x3f,2024-10-07T15:40:00Z,48.3580,-4.5518,0,363.223,15.293,35.166,,4.339,2.338,5.58,0.936,13.797,9707,98.348,8.396,5.711,0011174119111011111
6200450,0x3f,2024-10-07T15:59:59Z,48.3580,-4.5518,0,383.769,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T16:00:00Z,48.3580,-4.5518,,,15.27,35.19,,4.339,2.313,5.53,0.946,9.485,9608,97.244,8.392,5.843,0011199119111011111
6200450,0x3f,2024-10-07T16:00:01Z,48.3580,-4.5518,,,,,26.353,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-07T16:20:00Z,48.3580,-4.5518,0,446.314,15.284,35.152,,4.336,2.345,5.51,0.941,8.277,9586,96.99,8.391,5.945,0011174119111011111
6200450,0x3f,2024-10-07T16:40:00Z,48.3580,-4.5518,,,15.294,35.137,,4.336,2.32,5.56,0.951,8.178,9663,97.95,8.395,6.135,0011199119111011111
6200450,0x3f,2024-10-07T16:40:02Z,48.3580,-4.5518,0,367.829,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T17:00:00Z,48.3580,-4.5518,,,15.272,35.17,,4.336,2.339,5.55,0.913,6.512,9641,97.674,8.394,6.233,0011199119111011111
6200450,0x3f,2024-10-07T17:00:01Z,48.3580,-4.5518,0,239.536,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T17:20:00Z,48.3580,-4.5518,0,145.583,15.238,35.217,,4.339,2.371,5.53,0.936,8.073,9608,97.244,8.388,6.188,0011174119111011111
6200450,0x3f,2024-10-07T17:40:00Z,48.3580,-4.5518,0,117.012,15.251,35.178,,4.336,2.372,5.53,0.928,7.061,9608,97.122,8.395,6.231,0011174119111011111
6200450,0x3f,2024-10-07T18:00:00Z,48.3580,-4.5518,0,101.842,15.252,35.189,,4.337,2.362,5.51,0.936,12.142,9586,96.89,8.392,6.422,0011174119111011111
6200450,0x3f,2024-10-07T18:20:00Z,48.3580,-4.5518,0,100.555,15.247,35.183,,4.335,2.334,5.52,0.936,10.028,9597,97.067,8.392,6.36,0011174119111011111
6200450,0x3f,2024-10-07T18:40:00Z,48.3580,-4.5518,0,100.538,15.217,35.235,,4.338,2.374,5.48,0.936,10.917,9531,96.415,8.386,6.812,0011174119111011111
6200450,0x3f,2024-10-07T19:00:00Z,48.3580,-4.5518,0,100.538,15.217,35.221,,4.338,2.385,5.47,0.951,8.112,9520,96.25,8.386,6.165,0011174119111011111
6200450,0x3f,2024-10-07T19:20:00Z,48.3580,-4.5518,0,100.538,15.203,35.211,,4.335,2.249,5.47,0.936,8.743,9520,96.261,8.384,5.837,0011174119111011111
6200450,0x3f,2024-10-07T19:40:00Z,48.3580,-4.5518,0,100.539,15.203,35.229,,4.337,2.348,5.47,0.948,8.391,9509,96.139,8.382,5.996,0011174119111011111
6200450,0x3f,2024-10-07T20:00:00Z,48.3580,-4.5518,0,100.539,15.198,35.235,,4.337,2.337,5.46,0.936,12.74,9498,96.018,8.384,6.064,0011174119111011111
6200450,0x3f,2024-10-07T20:20:00Z,48.3580,-4.5518,0,100.54,15.2,35.223,,4.335,2.317,5.45,0.872,12.392,9486,95.94,8.381,5.96,0011174119111011111
6200450,0x3f,2024-10-07T20:40:00Z,48.3580,-4.5518,0,100.54,15.2,35.217,,4.335,2.346,5.47,0.936,9.166,9520,96.216,8.384,5.892,0011174119111011111
6200450,0x3f,2024-10-07T21:00:00Z,48.3580,-4.5518,,,15.195,35.226,,4.336,2.351,5.45,0.936,9.226,9486,95.863,8.379,5.675,0011199119111011111
6200450,0x3f,2024-10-07T21:00:01Z,48.3580,-4.5518,0,100.538,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T21:20:00Z,48.3580,-4.5518,0,100.539,15.187,35.23,,4.335,2.341,5.45,0.951,11.151,9486,95.929,8.38,5.981,0011174119111011111
6200450,0x3f,2024-10-07T21:40:00Z,48.3580,-4.5518,0,100.538,15.186,35.224,,4.335,2.319,5.43,0.928,7.698,9442,95.421,8.379,6.688,0011174119111011111
6200450,0x3f,2024-10-07T22:00:00Z,48.3580,-4.5518,,,15.179,35.234,,4.335,2.368,5.45,0.925,7.884,9475,95.819,8.383,6.139,0011199119111011111
6200450,0x3f,2024-10-07T22:00:01Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T22:20:00Z,48.3580,-4.5518,,,15.178,35.234,,4.335,2.318,5.47,0.936,7.929,9520,96.172,8.381,5.745,0011199119111011111
6200450,0x3f,2024-10-07T22:20:01Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T22:40:00Z,48.3580,-4.5518,0,100.539,15.171,35.24,,4.335,2.397,5.45,0.93,8.491,9486,95.852,8.382,5.771,0011174119111011111
6200450,0x3f,2024-10-07T23:00:00Z,48.3580,-4.5518,0,100.54,15.168,35.242,,4.335,2.349,5.44,0.936,8.424,9464,95.543,8.381,5.988,0011174119111011111
6200450,0x3f,2024-10-07T23:20:00Z,48.3580,-4.5518,,,15.173,35.243,,4.335,2.326,5.42,0.944,9.641,9420,95.234,8.379,6.024,0011199119111011111
6200450,0x3f,2024-10-07T23:20:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-07T23:40:00Z,48.3580,-4.5518,0,100.54,15.169,35.242,,4.335,2.383,5.44,0.951,10.938,9464,95.587,8.384,6.09,0011174119111011111
6200450,0x3f,2024-10-08T00:00:00Z,48.3580,-4.5518,0,100.539,15.165,35.239,,4.334,2.353,5.41,0.917,7.566,9409,95.079,8.38,6.305,0011174119111011111
6200450,0x3f,2024-10-08T00:00:01Z,48.3580,-4.5518,,,,,26.36,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-08T00:20:00Z,48.3580,-4.5518,0,100.539,15.163,35.254,,4.335,2.317,5.44,0.885,8.503,9464,95.532,8.379,6.154,0011174119111011111
6200450,0x3f,2024-10-08T00:40:00Z,48.3580,-4.5518,0,100.54,15.171,35.221,,4.333,2.275,5.44,0.951,8.07,9464,95.576,8.385,5.877,0011174119111011111
6200450,0x3f,2024-10-08T01:00:00Z,48.3580,-4.5518,,,15.173,35.213,,4.332,2.304,5.45,0.966,9.737,9475,95.742,8.382,6.141,0011199119111011111
6200450,0x3f,2024-10-08T01:00:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-08T01:20:00Z,48.3580,-4.5518,0,100.541,15.172,35.212,,4.332,2.296,5.44,0.921,9.094,9453,95.488,8.379,5.828,0011174119111011111
6200450,0x3f,2024-10-08T01:40:00Z,48.3580,-4.5518,0,100.543,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-08T01:40:01Z,48.3580,-4.5518,,,15.166,35.213,,4.331,2.315,5.44,0.951,18.482,9453,95.466,8.383,6.069,0011199119111011111
6200450,0x3f,2024-10-08T02:00:00Z,48.3580,-4.5518,0,100.541,15.163,35.227,,4.333,2.322,5.43,0.921,8.349,9442,95.333,8.379,6.137,0011174119111011111
6200450,0x3f,2024-10-08T02:20:00Z,48.3580,-4.5518,0,100.541,15.163,35.242,,4.334,2.306,5.43,0.974,11.893,9453,95.388,8.381,5.99,0011174119111011111
6200450,0x3f,2024-10-08T02:40:00Z,48.3580,-4.5518,0,100.541,15.157,35.204,,4.33,2.258,5.39,0.936,6.71,9365,94.637,8.378,6.731,0011174119111011111
6200450,0x3f,2024-10-08T03:00:00Z,48.3580,-4.5518,0,100.539,15.146,35.209,,4.329,2.315,5.38,0.936,6.334,9354,94.438,8.37,6.56,0011174119111011111
6200450,0x3f,2024-10-08T03:20:00Z,48.3580,-4.5518,0,100.539,15.129,35.234,,4.33,2.332,5.37,0.921,9.415,9343,94.438,8.369,6.495,0011174119111011111
6200450,0x3f,2024-10-08T03:40:00Z,48.3580,-4.5518,0,100.541,15.139,35.239,,4.332,2.359,5.38,0.951,11.166,9365,94.637,8.374,6.248,0011174119111011111
6200450,0x3f,2024-10-08T04:00:00Z,48.3580,-4.5518,0,100.541,15.138,35.232,,4.331,2.324,5.38,0.936,23.575,9365,94.56,8.375,6.852,0011174119111011111
6200450,0x3f,2024-10-08T04:20:00Z,48.3580,-4.5518,0,100.541,15.143,35.234,,4.332,2.326,5.4,0.967,7.68,9398,94.88,8.378,7.188,0011174119111011111
6200450,0x3f,2024-10-08T04:40:00Z,48.3580,-4.5518,0,100.542,15.139,35.232,,4.33,2.392,5.38,0.977,8.259,9354,94.394,8.37,6.448,0011174119111011111
6200450,0x3f,2024-10-08T05:00:00Z,48.3580,-4.5518,,,15.12,35.256,,4.331,2.432,5.38,0.951,6.539,9365,94.516,8.372,6.637,0011199119111011111
6200450,0x3f,2024-10-08T05:00:01Z,48.3580,-4.5518,0,100.54,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-08T05:20:00Z,48.3580,-4.5518,0,100.543,15.123,35.252,,4.332,2.4,5.4,0.944,8.253,9387,94.67,8.37,6.737,0011174119111011111
6200450,0x3f,2024-10-08T05:40:00Z,48.3580,-4.5518,0,100.544,15.116,35.246,,4.33,2.305,5.4,0.936,6.671,9387,94.792,8.373,6.458,0011174119111011111
6200450,0x3f,2024-10-08T05:59:59Z,48.3580,-4.5518,0,100.632,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-10-08T06:00:00Z,48.3580,-4.5518,,,15.115,35.256,,4.332,2.408,5.4,0.95,7.956,9398,94.869,8.374,6.754,0011199119111011111
6200450,0x3f,2024-10-08T06:20:00Z,48.3580,-4.5518,0,104.056,15.108,35.257,,4.331,2.339,5.4,0.921,6.31,9398,94.946,8.371,6.522,0011174119111011111
6200450,0x3f,2024-10-08T06:40:00Z,48.3580,-4.5518,0,128.168,15.104,35.255,,4.33,2.357,5.39,0.966,6.542,9376,94.67,8.373,6.722,0011174119111011111
6200450,0x3f,2024-10-08T07:00:00Z,48.3580,-4.5518,0,201.145,15.109,35.251,,4.33,2.409,5.4,0.915,5.196,9398,94.759,8.374,6.903,0011174119111011111
6200450,0x3f,2024-10-08T07:20:00Z,48.3580,-4.5518,0,237.241,15.116,35.256,,4.331,2.305,5.41,0.936,5.223,9420,95.013,8.376,6.901,0011174119111011111
6200450,0x3f,2024-10-08T07:40:00Z,48.3580,-4.5518,0,279.874,15.139,35.236,,4.331,2.237,5.43,0.921,5.953,9453,95.355,8.38,6.047,0011174119111011111
6200450,0x3f,2024-10-08T08:00:00Z,48.3580,-4.5518,0,309.865,15.137,35.24,,4.332,2.328,5.42,0.951,6.052,9431,95.234,8.379,6.075,0011174119111011111
6200450,0x3f,2024-10-08T08:00:01Z,48.3580,-4.5518,,,,,26.348,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-10-08T08:20:00Z,48.3580,-4.5518,0,493.774,15.121,35.244,,4.33,2.383,5.39,0.936,7.013,9376,94.703,8.373,6.226,0011174119111011111
6200450,0x3f,2024-10-08T08:40:00Z,48.3580,-4.5518,0,772.71,15.152,35.236,,4.332,2.356,5.42,0.936,6.494,9431,95.311,8.383,6.158,0011174119111011111
6200450,0x3f,2024-10-08T09:00:00Z,48.3580,-4.5518,0,688.931,15.153,35.247,,4.334,2.324,5.45,0.967,5.487,9475,95.742,8.384,6.469,0011174119111011111
6200450,0x3f,2024-10-08T09:20:00Z,48.3580,-4.5518,0,637.117,15.157,35.251,,4.335,2.481,5.44,0.966,5.4,9464,95.653,8.384,6.592,0011174119111011111
6200450,0x3f,2024-10-08T09:40:00Z,48.3580,-4.5518,0,758.84,15.155,35.252,,4.335,2.312,5.44,0.966,9.157,9464,95.543,8.386,6.535,0011174119111011111
6200450,0x3f,2024-10-08T10:00:00Z,48.3580,-4.5518,0,1074.84,15.171,35.254,,4.336,2.274,5.46,0.921,4.19,9498,95.907,8.386,6.929,0011174119111011111
6200450,0x3f,2024-10-08T10:20:00Z,48.3580,-4.5518,0,951.955,15.176,35.259,,4.337,2.32,5.47,0.951,5.016,9509,96.04,8.383,6.539,0011174119111011111
6200450,0x3f,2024-10-08T10:40:00Z,48.3580,-4.5518,0,419.08,15.169,35.261,,4.337,2.386,5.44,0.936,5.439,9464,95.686,8.383,6.248,0011174119111011111
6200450,0x3f,2024-10-08T11:00:00Z,48.3580,-4.5518,0,1201.47,15.176,35.256,,4.337,2.351,5.47,0.951,5.974,9509,96.084,8.387,6.305,0011174119111011111
