PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-09-08T04:40:00Z,50.7405,1.5677,19.399,33.593,,4.562,28.357,3.6,0,0.217,6175,67.377,0,1.424,00111119111011141
6200443,0x3f,2024-09-08T05:00:00Z,50.7405,1.5677,19.405,33.564,,4.558,28.357,3.87,0,0.236,6627,72.379,0,1.583,00111119111011141
6200443,0x3f,2024-09-08T05:20:00Z,50.7405,1.5677,19.407,33.589,,4.561,28.357,3.78,0,0.214,6480,70.716,0,30.705,00111119111011141
6200443,0x3f,2024-09-08T05:40:00Z,50.7405,1.5677,19.402,33.591,,4.561,28.357,3.87,0,0.214,6627,72.293,0,0.692,00111119111011141
6200443,0x3f,2024-09-08T06:00:00Z,50.7405,1.5677,19.4,33.594,,4.562,28.357,3.92,0,0.18,6713,73.247,0,0.321,00111119111011141
6200443,0x3f,2024-09-08T06:20:00Z,50.7405,1.5677,19.386,33.582,,4.56,28.357,3.8,0,0.137,6517,71.131,0,0.756,00111119111011141
6200443,0x3f,2024-09-08T06:40:00Z,50.7405,1.5677,19.383,33.596,,4.56,28.357,3.82,0,0.029,6542,71.376,0,1.117,00111119111011141
6200443,0x3f,2024-09-08T07:00:00Z,50.7405,1.5677,19.365,33.61,,4.559,28.357,3.63,0,0.262,6224,67.879,0,1.827,00111119111011141
6200443,0x3f,2024-09-08T07:20:00Z,50.7405,1.5677,19.375,33.637,,4.565,28.357,3.77,0,0.105,6456,70.398,0,1.679,00111119111011141
6200443,0x3f,2024-09-08T07:40:00Z,50.7405,1.5677,19.393,33.633,,4.565,28.357,3.78,0,0.156,6480,70.593,0,1.488,00111119111011141
6200443,0x3f,2024-09-08T08:00:00Z,50.7405,1.5677,19.392,33.628,,4.565,28.357,3.82,0,0.108,6542,71.241,0,1.573,00111119111011141
6200443,0x3f,2024-09-08T08:00:01Z,50.7405,1.5677,,,22.352,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-08T08:20:00Z,50.7405,1.5677,19.387,33.644,,4.566,28.357,3.85,0,0.076,6603,71.963,0,1.456,00111119111011141
6200443,0x3f,2024-09-08T08:40:00Z,50.7405,1.5677,19.386,33.634,,4.565,28.357,3.78,0,0.181,6480,70.654,0,1.35,00111119111011141
6200443,0x3f,2024-09-08T09:00:00Z,50.7405,1.5677,19.367,33.615,,4.561,28.357,3.84,0,0.275,6578,71.73,0,2.22,00111119111011141
6200443,0x3f,2024-09-08T09:20:00Z,50.7405,1.5677,19.371,33.643,,4.565,28.357,3.85,0,0.091,6591,71.853,0,4.383,00111119111011141
6200443,0x3f,2024-09-08T09:40:00Z,50.7405,1.5677,19.407,33.684,,4.572,28.357,3.74,0,0.094,6419,69.908,0,0.438,00111119111011141
6200443,0x3f,2024-09-08T10:00:00Z,50.7405,1.5677,19.456,33.706,,4.581,28.357,3.86,0,0.047,6615,72.073,0,1.477,00111119111011141
6200443,0x3f,2024-09-08T10:20:00Z,50.7405,1.5677,19.477,33.7,,4.583,28.357,4.16,0,0.018,7129,77.832,0,1.498,00111119111011141
6200443,0x3f,2024-09-08T10:40:00Z,50.7405,1.5677,19.474,33.695,,4.58,28.357,4.06,0,0.062,6957,76.023,0,1.159,00111119111011141
6200443,0x3f,2024-09-08T11:00:00Z,50.7405,1.5677,19.469,33.69,,4.58,28.357,4.23,0,0.094,7251,79.177,0,2.41,00111119111011141
6200443,0x3f,2024-09-08T11:20:00Z,50.7405,1.5677,19.462,33.685,,4.579,28.357,4.32,0,0.046,7398,80.841,0,2.888,00111119111011141
6200443,0x3f,2024-09-08T11:40:00Z,50.7405,1.5677,19.48,33.687,,4.58,28.357,4.31,0,0.077,7385,80.657,0,2.432,00111119111011141
6200443,0x3f,2024-09-08T12:00:00Z,50.7405,1.5677,19.472,33.679,,4.579,28.357,4.39,0,0.244,7532,82.308,0,1.912,00111119111011141
6200443,0x3f,2024-09-08T12:20:00Z,50.7405,1.5677,19.472,33.683,,4.579,28.357,4.36,0,0.086,7471,81.635,0,1.817,00111119111011141
6200443,0x3f,2024-09-08T12:40:00Z,50.7405,1.5677,19.446,33.682,,4.577,28.357,4.36,0,0,7471,81.55,0,1.986,00111119111041141
6200443,0x3f,2024-09-08T13:00:00Z,50.7405,1.5677,19.425,33.606,,4.566,28.357,4.37,0,0.119,7495,81.745,0,2.198,00111119111011141
6200443,0x3f,2024-09-08T13:20:00Z,50.7405,1.5677,19.39,33.432,,4.541,28.357,4.46,0,0.055,7630,83.152,0,1.223,00111119111011141
6200443,0x3f,2024-09-08T13:40:00Z,50.7405,1.5677,19.349,33.426,,4.536,28.357,4.36,0,0.526,7459,81.354,0,2.092,00111119111011141
6200443,0x3f,2024-09-08T14:00:00Z,50.7405,1.5677,19.333,33.467,,4.54,28.357,4.28,0,0.195,7324,79.826,0,2.866,00111119111011141
6200443,0x3f,2024-09-08T14:20:00Z,50.7405,1.5677,19.317,33.503,,4.543,28.357,4.34,0,0.234,7434,80.938,0,2.739,00111119111011141
6200443,0x3f,2024-09-08T14:40:00Z,50.7405,1.5677,19.32,33.545,,4.549,28.357,4.26,0,0.33,7300,79.569,0,2.092,00111119111011141
6200443,0x3f,2024-09-08T15:00:00Z,50.7405,1.5677,19.327,33.59,,4.554,28.357,4.32,0,0.279,7410,80.743,0,3.238,00111119111011141
6200443,0x3f,2024-09-08T15:20:00Z,50.7405,1.5677,19.327,33.592,,4.554,28.357,4.1,0,0.636,7019,76.463,0,3.938,00111119111011141
6200443,0x3f,2024-09-08T15:40:00Z,50.7405,1.5677,19.308,33.556,,4.549,28.357,4.28,0,0.382,7324,79.654,0,3.895,00111119111011141
6200443,0x3f,2024-09-08T16:00:00Z,50.7405,1.5677,19.288,33.54,22.409,4.544,28.357,4.27,0,0.425,7312,79.532,0,4.394,00111110111011141
6200443,0x3f,2024-09-08T16:20:00Z,50.7405,1.5677,19.274,33.526,,4.541,28.357,4.24,0,0.285,7263,79.08,0,4.022,00111119111011141
6200443,0x3f,2024-09-08T16:40:00Z,50.7405,1.5677,19.268,33.519,,4.54,28.357,4.16,0,0.278,7129,77.625,0,3.747,00111119111011141
6200443,0x3f,2024-09-08T17:00:00Z,50.7405,1.5677,19.27,33.501,,4.537,28.357,4.24,0,0.313,7263,79.055,0,3.588,00111119111011141
6200443,0x3f,2024-09-08T17:20:00Z,50.7405,1.5677,19.225,33.5,,4.533,28.357,3.96,0,1.589,6786,73.822,0,4.022,00111119111011141
6200443,0x3f,2024-09-08T17:40:00Z,50.7405,1.5677,19.24,33.461,,4.531,28.357,4.23,0,0.358,7251,78.786,0,3.916,00111119111011141
6200443,0x3f,2024-09-08T18:00:01Z,50.7405,1.5677,19.236,33.456,,4.53,28.357,4.11,0,0.343,7043,76.463,0,2.803,00111119111011141
6200443,0x3f,2024-09-08T18:20:00Z,50.7405,1.5677,19.223,33.446,,4.527,28.357,4.16,0,0.41,7129,77.466,0,3.513,00111119111011141
6200443,0x3f,2024-09-08T18:40:00Z,50.7405,1.5677,19.204,33.391,,4.519,28.357,4.09,0,0.467,6994,76.01,0,4.775,00111119111011141
6200443,0x3f,2024-09-08T19:00:00Z,50.7405,1.5677,19.149,33.214,,4.491,28.357,3.98,0,0.448,6811,73.98,0,4.341,00111119111011141
6200443,0x3f,2024-09-08T19:20:00Z,50.7405,1.5677,19.086,33.006,,4.46,28.357,3.68,0,11.839,6285,68.294,0,4.987,00111119111041141
6200443,0x3f,2024-09-08T19:40:00Z,50.7405,1.5677,19.043,32.772,,4.428,28.357,3.7,0,0.277,6309,68.429,0,5.189,00111119111011141
6200443,0x3f,2024-09-08T20:00:00Z,50.7405,1.5677,19.032,32.678,,4.415,28.357,3.79,0,0.203,6468,70.104,0,3.672,00111119111011141
6200443,0x3f,2024-09-08T20:20:00Z,50.7405,1.5677,18.963,32.259,,4.359,28.357,3.86,0,0.168,6566,71.119,0,2.623,00111119111011141
6200443,0x3f,2024-09-08T20:40:00Z,50.7405,1.5677,18.892,32.011,,4.321,28.357,3.8,0,0.26,6456,69.847,0,3.513,00111119111011141
6200443,0x3f,2024-09-08T21:00:00Z,50.7405,1.5677,18.922,32.071,,4.332,28.357,3.39,0,0.117,5759,62.351,0,2.167,00111119111011141
6200443,0x3f,2024-09-08T21:20:00Z,50.7405,1.5677,19.031,32.097,,4.345,28.357,3.07,0,0,5221,56.653,0,1.668,00111119111041141
6200443,0x3f,2024-09-08T21:40:00Z,50.7405,1.5677,19.139,32.123,,4.359,28.357,2.5,0,0.288,4255,46.198,0,2.326,00111119111011141
6200443,0x3f,2024-09-08T22:00:00Z,50.7405,1.5677,19.193,32.142,,4.366,28.357,2.17,0,0.111,3692,40.255,0,2.007,00111119111011141
6200443,0x3f,2024-09-08T22:20:00Z,50.7405,1.5677,19.24,32.16,,4.372,28.357,1.8,0,0.273,3069,33.395,0,2.209,00111119111011141
6200443,0x3f,2024-09-08T22:40:00Z,50.7405,1.5677,19.283,32.167,,4.377,28.357,1.6,0,0.029,2726,29.653,0,3.492,00111119111011141
6200443,0x3f,2024-09-09T00:00:00Z,50.7405,1.5677,19.318,32.233,,4.388,28.357,0.74,0,0.243,1259,13.805,0,4.86,00111119111011141
6200443,0x3f,2024-09-09T00:20:00Z,50.7405,1.5677,19.3,32.236,,4.388,28.357,0.79,0,0.246,1345,14.722,0,5.041,00111119111011141
6200443,0x3f,2024-09-09T00:40:00Z,50.7405,1.5677,19.297,32.246,,4.388,28.357,0.81,0,0.106,1381,15.028,0,3.874,00111119111011141
6200443,0x3f,2024-09-09T01:00:00Z,50.7405,1.5677,19.278,32.258,,4.388,28.357,0.95,0,0.033,1614,17.62,0,3.662,00111119111011141
6200443,0x3f,2024-09-09T01:20:00Z,50.7405,1.5677,19.245,32.283,,4.386,28.357,1.06,0,0.28,1809,19.663,0,4.871,00111119111011141
6200443,0x3f,2024-09-09T01:40:00Z,50.7405,1.5677,19.211,32.287,,4.386,28.357,1.28,0,0.247,2176,23.551,0,6.154,00111119111011141
6200443,0x3f,2024-09-09T02:00:00Z,50.7405,1.5677,19.178,32.377,,4.394,28.357,1.8,0,0.283,3069,33.224,0,6.122,00111119111011141
6200443,0x3f,2024-09-09T02:20:00Z,50.7405,1.5677,19.152,32.407,,4.394,28.357,2.28,0,0.218,3876,41.967,0,7.183,00111119111011141
6200443,0x3f,2024-09-09T02:40:00Z,50.7405,1.5677,19.162,32.521,,4.405,28.357,2.61,0,0.336,4451,48.301,0,7.321,00111119111011141
6200443,0x3f,2024-09-09T03:00:00Z,50.7405,1.5677,19.18,32.514,,4.413,28.357,3.05,0,0.289,5197,56.262,0,5.21,00111119111011141
6200443,0x3f,2024-09-09T03:20:00Z,50.7405,1.5677,19.166,32.594,,4.416,28.357,3.11,0,0.307,5294,57.68,0,5.74,00111119111011141
6200443,0x3f,2024-09-09T03:40:00Z,50.7405,1.5677,19.145,32.639,,4.419,28.357,3.44,0,0.166,5869,63.709,0,6.218,00111119111011141
6200443,0x3f,2024-09-09T04:00:00Z,50.7405,1.5677,19.144,32.801,,4.441,28.357,3.52,0,0.152,6004,65.176,0,6.165,00111119111011141
6200443,0x3f,2024-09-09T04:20:00Z,50.7405,1.5677,19.14,33.067,,4.466,28.357,3.45,0,0.372,5894,63.77,0,6.674,00111119111011141
6200443,0x3f,2024-09-09T04:40:00Z,50.7405,1.5677,19.157,33.115,,4.48,28.357,3.82,0,0.395,6529,71.131,0,5.836,00111119111011141
6200443,0x3f,2024-09-09T05:00:00Z,50.7405,1.5677,19.077,33.18,,4.48,28.357,4.19,0,0.461,7165,77.637,0,5.645,00111119111011141
6200443,0x3f,2024-09-09T05:20:00Z,50.7405,1.5677,19.036,33.152,,4.473,28.357,4.12,0,0.246,7043,76.243,0,5.115,00111119111011141
6200443,0x3f,2024-09-09T05:40:00Z,50.7405,1.5677,19.044,33.186,,4.478,28.357,4.13,0,0.226,7055,76.524,0,5.083,00111119111011141
6200443,0x3f,2024-09-09T06:00:01Z,50.7405,1.5677,19.005,33.156,,4.47,28.357,3.97,0,0.179,6786,73.516,0,3.874,00111119111011141
6200443,0x3f,2024-09-09T06:20:00Z,50.7405,1.5677,19.013,33.194,,4.475,28.357,4.07,0,0.144,6957,75.264,0,4.383,00111119111011141
6200443,0x3f,2024-09-09T06:40:00Z,50.7405,1.5677,19.009,33.188,,4.474,28.357,3.95,0,0.137,6762,73.21,0,4.85,00111119111011141
6200443,0x3f,2024-09-09T07:00:00Z,50.7405,1.5677,19.035,33.198,,4.478,28.357,4.12,0,0.101,7043,76.133,0,4.415,00111119111011141
6200443,0x3f,2024-09-09T07:20:00Z,50.7405,1.5677,19.03,33.21,,4.48,28.357,4.11,0,0.145,7031,76.072,0,6.016,00111119111011141
6200443,0x3f,2024-09-09T07:40:00Z,50.7405,1.5677,19.034,33.227,,4.481,28.357,4.07,0,0.195,6970,75.411,0,5.719,00111119111011141
6200443,0x3f,2024-09-09T08:00:00Z,50.7405,1.5677,19.046,33.291,,4.491,28.357,4.11,0,0.044,7031,76.047,0,3.163,00111119111011141
6200443,0x3f,2024-09-09T08:00:01Z,50.7405,1.5677,,,22.259,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-09T08:20:00Z,50.7405,1.5677,19.046,33.248,,4.486,28.357,4.17,0,0.342,7141,77.294,0,4.977,00111119111011141
6200443,0x3f,2024-09-09T08:40:00Z,50.7405,1.5677,19.045,33.257,,4.486,28.357,4.07,0,0.2,6970,75.399,0,6.186,00111119111011141
6200443,0x3f,2024-09-09T09:00:01Z,50.7405,1.5677,18.998,32.977,,4.448,28.357,4.01,0,0.309,6847,74.127,0,7.162,00111119111011141
6200443,0x3f,2024-09-09T09:20:01Z,50.7405,1.5677,19.007,33.016,,4.454,28.357,3.94,0,0.17,6725,72.77,0,6.387,00111119111011141
6200443,0x3f,2024-09-09T09:40:00Z,50.7405,1.5677,19.074,33.09,,4.476,28.357,3.96,0,0.236,6762,73.149,0,7.543,00111119111011141
6200443,0x3f,2024-09-09T10:00:00Z,50.7405,1.5677,19.064,33.237,,4.484,28.357,4.12,0,0.311,7055,76.512,0,9.07,00111119111011141
6200443,0x3f,2024-09-09T10:20:00Z,50.7405,1.5677,19.051,33.202,,4.482,28.357,4.18,0,0.433,7153,77.429,0,9.675,00111119111011141
6200443,0x3f,2024-09-09T10:40:00Z,50.7405,1.5677,19.062,33.266,,4.491,28.357,4.28,0,0.253,7324,79.19,0,9.463,00111119111011141
6200443,0x3f,2024-09-09T11:00:02Z,50.7405,1.5677,19.219,33.366,,4.517,28.357,4.19,0,0.238,7177,77.82,0,6.303,00111119111011141
6200443,0x3f,2024-09-09T11:20:00Z,50.7405,1.5677,19.232,33.552,,4.54,28.357,4.15,0,0.037,7104,77.16,0,7.883,00111119111011141
6200443,0x3f,2024-09-09T11:40:00Z,50.7405,1.5677,19.258,33.596,,4.548,28.357,4.3,0,0.105,7373,80.107,0,6.451,00111119111011141
6200443,0x3f,2024-09-09T12:00:00Z,50.7405,1.5677,19.243,33.586,,4.546,28.357,4.43,0,0.003,7593,82.552,0,8.986,00111119111011141
6200443,0x3f,2024-09-09T12:20:00Z,50.7405,1.5677,19.229,33.584,,4.544,28.357,4.53,0,0,7764,84.448,0,5.963,00111119111041141
6200443,0x3f,2024-09-09T12:40:00Z,50.7405,1.5677,19.239,33.579,,4.544,28.357,4.45,0,0,7618,82.797,0,9.049,00111119111041141
6200443,0x3f,2024-09-09T13:00:01Z,50.7405,1.5677,19.224,33.575,,4.542,28.357,4.42,0,0.09,7581,82.455,0,9.049,00111119111011141
6200443,0x3f,2024-09-09T13:20:00Z,50.7405,1.5677,19.222,33.586,,4.543,28.357,4.44,0,0,7605,82.626,0,6.122,00111119111041141
6200443,0x3f,2024-09-09T13:40:00Z,50.7405,1.5677,19.177,33.489,,4.527,28.357,4.5,0,0.087,7716,83.861,0,9.696,00111119111011141
6200443,0x3f,2024-09-09T14:00:00Z,50.7405,1.5677,19.183,33.467,,4.525,28.357,4.51,0,0.158,7716,83.849,0,9.94,00111119111011141
6200443,0x3f,2024-09-09T14:20:00Z,50.7405,1.5677,19.052,33.175,,4.477,28.357,4.45,0,0.244,7618,82.577,0,8.848,00111119111011141
6200443,0x3f,2024-09-09T14:40:00Z,50.7405,1.5677,19.015,33.117,,4.467,28.357,4.46,0,0.221,7630,82.626,0,9.845,00111119111011141
6200443,0x3f,2024-09-09T15:00:00Z,50.7405,1.5677,19.013,33.125,,4.468,28.357,4.5,0,0.241,7691,83.274,0,11.245,00111119111011141
6200443,0x3f,2024-09-09T15:20:00Z,50.7405,1.5677,19.02,33.152,,4.471,28.357,4.47,0,0.319,7642,82.748,0,10.067,00111119111011141
6200443,0x3f,2024-09-09T15:40:00Z,50.7405,1.5677,19.015,33.159,,4.471,28.357,4.46,0,0.167,7630,82.577,0,10.926,00111119111011141
6200443,0x3f,2024-09-09T16:00:00Z,50.7405,1.5677,19.005,33.157,,4.47,28.357,4.45,0,0.207,7618,82.442,0,11.298,00111119111011141
6200443,0x3f,2024-09-09T16:00:01Z,50.7405,1.5677,,,22.238,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-09T16:20:00Z,50.7405,1.5677,19.008,33.144,,4.469,28.357,4.39,0,0.334,7508,81.183,0,11.213,00111119111011141
6200443,0x3f,2024-09-09T16:40:00Z,50.7405,1.5677,18.981,33.116,,4.464,28.357,4.41,0,0.295,7532,81.452,0,8.572,00111119111011141
6200443,0x3f,2024-09-09T17:00:00Z,50.7405,1.5677,19.022,33.166,,4.473,28.357,4.4,0,0.19,7532,81.452,0,10.523,00111119111011141
6200443,0x3f,2024-09-09T17:20:00Z,50.7405,1.5677,19.041,33.227,,4.483,28.357,4.35,0,0.16,7447,80.584,0,11.542,00111119111011141
6200443,0x3f,2024-09-09T17:40:00Z,50.7405,1.5677,19.034,33.193,,4.479,28.357,4.36,0,0.179,7459,80.706,0,10.672,00111119111011141
6200443,0x3f,2024-09-09T18:00:00Z,50.7405,1.5677,18.948,33,,4.447,28.357,4.27,0,0.185,7288,78.823,0,10.364,00111119111011141
6200443,0x3f,2024-09-09T18:20:01Z,50.7405,1.5677,18.608,30.933,,4.175,28.357,4.37,0,0.775,7385,79.654,0,15.423,00111119111011141
6200443,0x3f,2024-09-09T18:40:00Z,50.7405,1.5677,18.399,29.499,,3.973,28.357,4.19,0,0.663,7031,75.399,0,14.585,00111119111011141
6200443,0x3f,2024-09-09T19:00:01Z,50.7405,1.5677,18.384,29.306,,3.949,28.357,4.32,0,0.558,7239,77.514,0,15.625,00111119111011141
6200443,0x3f,2024-09-09T19:20:00Z,50.7405,1.5677,18.469,29.503,,3.979,28.357,3.78,0,0.261,6334,67.744,0,10.651,00111119111011141
6200443,0x3f,2024-09-09T19:40:00Z,50.7405,1.5677,18.669,29.606,,4.009,28.357,3.44,0,0.414,5771,62.033,0,8.211,00111119111011141
6200443,0x3f,2024-09-09T20:00:00Z,50.7405,1.5677,18.722,29.679,,4.022,28.357,3,0,0.391,5038,54.171,0,8.36,00111119111011141
6200443,0x3f,2024-09-09T20:20:00Z,50.7405,1.5677,18.684,29.725,,4.025,28.357,2.81,0,0.279,4720,50.82,0,8.413,00111119111011141
6200443,0x3f,2024-09-09T20:40:00Z,50.7405,1.5677,18.701,29.771,,4.033,28.357,2.61,0,0.38,4377,47.139,0,8.678,00111119111011141
6200443,0x3f,2024-09-09T21:00:01Z,50.7405,1.5677,18.728,29.823,,4.041,28.357,2.4,0,0.197,4035,43.447,0,9.124,00111119111011141
6200443,0x3f,2024-09-09T21:20:00Z,50.7405,1.5677,18.727,29.854,,4.046,28.357,2.25,0,0.212,3778,40.769,0,8.413,00111119111011141
6200443,0x3f,2024-09-09T21:40:00Z,50.7405,1.5677,18.735,29.895,,4.05,28.357,2.15,0,0.297,3607,38.922,0,8.339,00111119111011141
6200443,0x3f,2024-09-09T22:00:00Z,50.7405,1.5677,18.822,29.915,,4.061,28.357,2.06,0,0.069,3460,37.247,0,9.357,00111119111011141
6200443,0x3f,2024-09-09T22:20:00Z,50.7405,1.5677,18.906,29.944,,4.072,28.357,2.02,0,0.001,3387,36.574,0,9.495,00111119111011141
6200443,0x3f,2024-09-09T22:40:00Z,50.7405,1.5677,18.997,29.986,,4.084,28.357,2.04,0,0.019,3423,37.088,0,9.717,00111119111011141
6200443,0x3f,2024-09-09T23:00:00Z,50.7405,1.5677,19.044,30.007,,4.093,28.357,2.07,0,0.029,3485,37.773,0,9.124,00111119111011141
6200443,0x3f,2024-09-09T23:20:00Z,50.7405,1.5677,19.044,30.052,,4.098,28.357,2.18,0,0.012,3668,39.827,0,7.925,00111119111011141
6200443,0x3f,2024-09-09T23:40:00Z,50.7405,1.5677,19.081,30.092,,4.106,28.357,2.35,0,0,3949,42.615,0,9.081,00111119111041141
6200443,0x3f,2024-09-10T00:00:00Z,50.7405,1.5677,19.124,30.141,,4.114,28.357,2.57,0,0,4328,46.883,0,8.71,00111119111041141
6200443,0x3f,2024-09-10T00:00:01Z,50.7405,1.5677,,,22.224,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-10T00:20:00Z,50.7405,1.5677,19.133,30.206,,4.125,28.357,2.93,0,0,4927,53.474,0,8.339,00111119111041141
6200443,0x3f,2024-09-10T00:40:00Z,50.7405,1.5677,19.097,30.322,,4.144,28.357,3.22,0,0,5429,58.622,0,7.024,00111119111041141
6200443,0x3f,2024-09-10T01:00:00Z,50.7405,1.5677,19.051,30.41,,4.143,28.357,3.46,0,0,5832,63.293,0,9.399,00111119111041141
6200443,0x3f,2024-09-10T01:20:00Z,50.7405,1.5677,19.044,30.473,,4.152,28.357,3.54,0,0.027,5967,64.736,0,8.71,00111119111011141
6200443,0x3f,2024-09-10T01:40:00Z,50.7405,1.5677,18.988,30.515,,4.151,28.357,3.84,0,0.055,6468,70.239,0,9.876,00111119111011141
6200443,0x3f,2024-09-10T02:00:01Z,50.7405,1.5677,18.9,30.573,,4.151,28.357,3.79,0,0.209,6395,68.967,0,9.463,00111119111011141
6200443,0x3f,2024-09-10T02:20:00Z,50.7405,1.5677,18.887,30.676,,4.166,28.357,3.67,0,0.078,6187,66.851,0,9.696,00111119111011141
6200443,0x3f,2024-09-10T02:40:00Z,50.7405,1.5677,18.822,30.727,,4.158,28.357,3.72,0,0,6285,67.769,0,8.837,00111119111041141
6200443,0x3f,2024-09-10T03:00:00Z,50.7405,1.5677,18.824,30.819,,4.171,28.357,3.7,0,0.099,6248,67.451,0,7.84,00111119111011141
6200443,0x3f,2024-09-10T03:20:00Z,50.7405,1.5677,18.816,30.816,,4.172,28.357,3.64,0,0.052,6150,66.485,0,8.636,00111119111011141
6200443,0x3f,2024-09-10T03:40:00Z,50.7405,1.5677,18.742,30.914,,4.173,28.357,3.68,0,0,6224,66.961,0,7.204,00111119111041141
6200443,0x3f,2024-09-10T04:00:00Z,50.7405,1.5677,18.769,30.925,,4.179,28.357,3.5,0,0.001,5918,63.66,0,7.183,00111119111011141
6200443,0x3f,2024-09-10T04:20:00Z,50.7405,1.5677,18.809,30.955,,4.187,28.357,3.39,0,0,5722,61.764,0,8.392,00111119111041141
6200443,0x3f,2024-09-10T04:40:00Z,50.7405,1.5677,18.86,31.041,,4.205,28.357,3.27,0,0,5527,59.783,0,7.342,00111119111041141
6200443,0x3f,2024-09-10T05:00:01Z,50.7405,1.5677,18.867,31.127,,4.212,28.357,3.34,0,0,5649,60.847,0,8.551,00111119111041141
6200443,0x3f,2024-09-10T05:20:00Z,50.7405,1.5677,18.846,31.185,,4.213,28.357,3.38,0,0.02,5722,62.376,0,8.827,00111119111011141
6200443,0x3f,2024-09-10T05:40:00Z,50.7405,1.5677,18.851,31.224,,4.225,28.357,3.44,0,0,5820,62.816,0,7.915,00111119111041141
6200443,0x3f,2024-09-10T06:00:00Z,50.7405,1.5677,18.863,31.288,,4.227,28.357,3.52,0,0,5967,64.235,0,7.84,00111119111041141
6200443,0x3f,2024-09-10T06:20:00Z,50.7405,1.5677,18.828,31.309,,4.229,28.357,3.47,0,0,5881,63.317,0,7.342,00111119111041141
6200443,0x3f,2024-09-10T06:40:00Z,50.7405,1.5677,18.765,31.333,,4.227,28.357,3.7,0,0,6260,67.353,0,7.565,00111119111041141
6200443,0x3f,2024-09-10T07:00:01Z,50.7405,1.5677,18.753,31.369,,4.233,28.357,3.73,0,0,6322,68.27,0,8.371,00111119111041141
6200443,0x3f,2024-09-10T07:20:00Z,50.7405,1.5677,18.739,31.375,,4.231,28.357,3.87,0,0.065,6554,70.801,0,7.384,00111119111011141
6200443,0x3f,2024-09-10T07:40:00Z,50.7405,1.5677,18.731,31.505,,4.239,28.357,3.89,0,0,6591,70.618,0,7.437,00111119111041141
6200443,0x3f,2024-09-10T08:00:01Z,50.7405,1.5677,,,22.213,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-09-10T09:00:00Z,50.7405,1.5677,18.738,31.882,,4.294,28.357,2.96,0,0,5025,54,0,10.492,00111119111041141
6200443,0x3f,2024-09-10T09:20:00Z,50.7405,1.5677,18.729,32.064,,4.312,28.357,2.88,0,0,4891,52.654,0,10.354,00111119111041141
6200443,0x3f,2024-09-10T09:40:00Z,50.7405,1.5677,18.716,32.105,,4.317,28.357,2.78,0,0.298,4732,50.894,0,9.802,00111119111011141
6200443,0x3f,2024-09-10T10:00:01Z,50.7405,1.5677,18.687,32.246,,4.329,28.357,3.07,0,0.103,5221,56.262,0,10.757,00111119111011141
6200443,0x3f,2024-09-10T10:20:00Z,50.7405,1.5677,18.663,32.354,,4.338,28.357,3.29,0,0,5612,60.309,0,8.996,00111119111041141
6200443,0x3f,2024-09-10T10:40:00Z,50.7405,1.5677,18.867,32.409,,4.363,28.357,3.24,0,0.03,5527,59.698,0,9.845,00111119111011141
6200443,0x3f,2024-09-10T11:00:00Z,50.7405,1.5677,18.955,32.468,,4.382,28.357,3.29,0,0,5612,60.652,0,11.372,00111119111041141
6200443,0x3f,2024-09-10T11:20:00Z,50.7405,1.5677,18.952,32.533,,4.39,28.357,4.02,0,0.136,6847,73.87,0,12.21,00111119111011141
6200443,0x3f,2024-09-10T11:40:00Z,50.7405,1.5677,18.828,32.661,,4.393,28.357,3.58,0,0.192,6114,65.934,0,15.306,00111119111011141
6200443,0x3f,2024-09-10T12:00:00Z,50.7405,1.5677,18.832,32.663,,4.393,28.357,3.5,0,0.069,5967,64.186,0,15.062,00111119111011141
6200443,0x3f,2024-09-10T12:20:00Z,50.7405,1.5677,18.823,32.765,,4.405,28.357,3.52,0,0.119,6016,64.809,0,14.458,00111119111011141
6200443,0x3f,2024-09-10T12:40:00Z,50.7405,1.5677,18.852,32.998,,4.434,28.357,4.04,0,0.046,6896,74.237,0,13.694,00111119111011141
6200443,0x3f,2024-09-10T13:00:01Z,50.7405,1.5677,18.793,33.191,,4.454,28.357,4.03,0,0.008,6896,74.188,0,18.074,00111119111011141
6200443,0x3f,2024-09-10T13:20:00Z,50.7405,1.5677,18.735,33.31,,4.463,28.357,4.62,0,0.168,7911,85.169,0,16.77,00111119111011141
6200443,0x3f,2024-09-10T13:40:00Z,50.7405,1.5677,18.683,33.175,,4.442,28.357,4.6,0,0.185,7875,84.668,0,15.508,00111119111011141
