PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200310,0x3f,2025-02-08T07:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T07:45:02Z,49.3438,-0.3074,2.7,2.7,1014,-3,207.8,9.3,,0,200.8,6.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T08:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.261,33.021,,3.46,0.621,5.85,1.143,4.146,10179,86.84,9.459,11.182,001119999999999119111011111
6200310,0x3f,2025-02-08T08:00:02Z,49.3438,-0.3074,,,,,,,,,,,,,28.299,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-02-08T08:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T08:05:02Z,49.3438,-0.3074,2.7,3.6,1015,-3,209.6,9,,0,194.9,5.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T08:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.212,32.955,,3.449,0.593,5.86,1.123,2.382,10200,86.93,9.457,11.345,001119999999999119111011111
6200310,0x3f,2025-02-08T08:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T08:25:01Z,49.3438,-0.3074,2.8,8.2,1016,-3,199.5,7.8,,0,187.1,6.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T08:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.059,32.685,,3.41,0.642,5.89,1.127,2.608,10229,87.09,9.456,11.595,001119999999999119111011111
6200310,0x3f,2025-02-08T08:41:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T08:45:01Z,49.3438,-0.3074,3.7,4.4,1016,-3,179.6,8,,0,167.9,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T09:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.825,32.29,,3.352,0.609,5.94,1.142,2.024,10309,87.34,9.452,12.461,001119999999999119111011111
6200310,0x3f,2025-02-08T09:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T09:05:01Z,49.3438,-0.3074,3.9,5,1016,-3,177.2,7.8,,0,166.5,5.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T09:20:01Z,49.3438,-0.3074,,,,,,,,,,,7.735,32.17,,3.334,0.637,5.98,1.134,2.232,10360,87.46,9.449,12.18,001119999999999119111011111
6200310,0x3f,2025-02-08T09:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T09:25:01Z,49.3438,-0.3074,4,4.1,1016,-3,179.2,10.8,,0,170.8,9.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T09:40:00Z,49.3438,-0.3074,,,,,,,,,,,7.833,32.2,,3.346,0.6,5.98,1.15,2.037,10360,87.35,9.451,12.237,001119999999999119111011111
6200310,0x3f,2025-02-08T09:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T09:45:01Z,49.3438,-0.3074,4.2,6,1016,-3,186.6,9.5,,0,180.7,6.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T10:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.931,32.227,,3.357,0.615,5.96,1.102,1.851,10340,87.32,9.45,12.043,001119999999999119111011111
6200310,0x3f,2025-02-08T10:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T10:05:03Z,49.3438,-0.3074,4.7,10.1,1018,-3,184.3,7.7,,0,177.9,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T10:20:00Z,49.3438,-0.3074,,,,,,,,,,,7.989,32.216,,3.36,0.646,5.94,1.144,3.076,10300,87.299,9.453,12.296,001119999999999119111011111
6200310,0x3f,2025-02-08T10:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T10:25:01Z,49.3438,-0.3074,5.3,1.2,1017,-3,192.5,7,,0,175.9,3.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T10:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.016,32.218,,3.362,0.645,5.94,1.127,1.575,10290,87.25,9.451,12.902,001119999999999119111011111
6200310,0x3f,2025-02-08T10:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T10:45:01Z,49.3438,-0.3074,5.5,5.2,1018,-3,181.5,6.2,,0,163.2,3.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T11:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.061,32.198,,3.364,0.628,5.93,1.165,1.53,10280,87.2,9.454,12.532,001119999999999119111011111
6200310,0x3f,2025-02-08T11:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T11:05:01Z,49.3438,-0.3074,5,0,1016,-3,176.3,6.5,,0,148.5,4.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T11:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.105,32.221,,3.37,0.699,5.92,1.122,1.709,10260,87.229,9.453,12.275,001119999999999119111011111
6200310,0x3f,2025-02-08T11:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T11:25:02Z,49.3438,-0.3074,4.6,0,1016,-3,182.3,8,,0,171.7,6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T11:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.119,32.258,,3.374,0.689,5.92,1.135,3.873,10260,87.17,9.454,12.727,001119999999999119111011111
6200310,0x3f,2025-02-08T11:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T11:45:01Z,49.3438,-0.3074,4.3,11.2,1018,-3,186.2,8.1,,0,153.4,5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T12:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.1,32.291,,3.376,0.635,5.91,1.135,2.411,10250,87.17,9.453,13.183,001119999999999119111011111
6200310,0x3f,2025-02-08T12:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T12:05:01Z,49.3438,-0.3074,4.6,0,1017,-3,186.2,8,,0,174.7,7.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T12:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.109,32.307,,3.379,0.714,5.91,1.137,3.704,10239,87.049,9.451,13.082,001119999999999119111011111
6200310,0x3f,2025-02-08T12:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T12:25:02Z,49.3438,-0.3074,4.6,0,1017,-3,170.4,9.5,,0,153.7,7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T12:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.154,32.345,,3.387,0.644,5.91,1.165,3.434,10239,87.07,9.456,13.483,001119999999999119111011111
6200310,0x3f,2025-02-08T12:41:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T12:45:01Z,49.3438,-0.3074,4.8,0,1017,-3,172.1,8.4,,0,139.8,5.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T13:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.179,32.38,,3.392,0.657,5.9,1.13,2.237,10229,87.14,9.456,13.401,001119999999999119111011111
6200310,0x3f,2025-02-08T13:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T13:05:01Z,49.3438,-0.3074,5.2,0,1017,-3,180.7,6.5,,0,141.1,4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T13:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.187,32.38,,3.392,0.704,5.9,1.136,2.179,10239,87.21,9.455,13.428,001119999999999119111011111
6200310,0x3f,2025-02-08T13:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T13:25:01Z,49.3438,-0.3074,5.3,11.3,1019,-3,175.1,6.8,,0,161.8,4.6,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T13:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.187,32.382,,3.393,0.724,5.91,1.167,3.268,10250,87.27,9.455,13.067,001119999999999119111011111
6200310,0x3f,2025-02-08T13:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T13:45:02Z,49.3438,-0.3074,5.1,0,1017,-3,160.1,7.6,,0,136.7,6.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T14:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.202,32.399,,3.396,0.645,5.92,1.149,3.607,10260,87.37,9.454,14.639,001119999999999119111011111
6200310,0x3f,2025-02-08T14:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T14:05:01Z,49.3438,-0.3074,5.2,0,1017,-3,149.4,6.9,,0,135.9,2.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T14:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.225,32.429,,3.401,0.666,5.9,1.135,2.955,10239,87.2,9.456,13.646,001119999999999119111011111
6200310,0x3f,2025-02-08T14:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T14:25:03Z,49.3438,-0.3074,5.3,0,1017,-3,274.4,5.9,,0,138.6,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T14:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.245,32.474,,3.406,0.578,5.91,1.102,2.653,10250,87.32,9.456,13.804,001119999999999119111011111
6200310,0x3f,2025-02-08T14:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T14:45:01Z,49.3438,-0.3074,5.5,0,1017,-3,349.2,3.4,,0,349,0.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T15:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.267,32.547,,3.415,0.621,5.89,1.154,5.7,10229,87.24,9.457,13.167,001119999999999119111011111
6200310,0x3f,2025-02-08T15:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T15:05:02Z,49.3438,-0.3074,5.4,10.9,1019,-3,155.2,4.5,,0,140.2,2.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T15:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.296,32.591,,3.422,0.635,5.88,1.099,2.789,10210,87.2,9.455,13.418,001119999999999119111011111
6200310,0x3f,2025-02-08T15:21:01Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T15:25:01Z,49.3438,-0.3074,5.4,0.7,1018,-3,149.7,5.2,,0,144.8,3.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T15:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.313,32.636,,3.427,0.629,5.87,1.151,3.276,10189,87.13,9.456,11.428,001119999999999119111011111
6200310,0x3f,2025-02-08T15:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T15:45:02Z,49.3438,-0.3074,5.4,0.7,1018,-3,150.6,3.8,,0,143.8,2.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T16:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.344,32.722,,3.439,0.647,5.87,1.114,3.689,10189,87.1,9.455,12.823,001119999999999119111011111
6200310,0x3f,2025-02-08T16:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.311,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-02-08T16:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T16:05:01Z,49.3438,-0.3074,5.4,1.2,1018,-3,154.6,3.9,,0,145.9,2.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T16:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.372,32.791,,3.447,0.666,5.86,1.151,3.273,10179,87,9.452,13.405,001119999999999119111011111
6200310,0x3f,2025-02-08T16:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T16:25:01Z,49.3438,-0.3074,5.2,0.4,1018,-3,156.1,5.4,,0,141.1,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T16:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.357,32.993,,3.465,0.651,5.83,1.134,2.881,10150,86.74,9.452,12.764,001119999999999119111011111
6200310,0x3f,2025-02-08T16:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T16:45:01Z,49.3438,-0.3074,5.3,11.4,1020,-3,172.8,2.8,,0,158.8,2.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T17:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.443,33.205,,3.492,0.649,5.81,1.137,2.5,10120,86.6,9.454,10.813,001119999999999119111011111
6200310,0x3f,2025-02-08T17:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T17:05:03Z,49.3438,-0.3074,4.9,1.9,1018,-3,341,1,,0,242.3,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T17:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.454,33.228,,3.496,0.655,5.8,1.113,2.429,10099,86.479,9.458,10.938,001119999999999119111011111
6200310,0x3f,2025-02-08T17:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T17:25:01Z,49.3438,-0.3074,4.9,1.8,1019,-3,349.9,1.1,,0,301.4,0.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T17:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.467,33.257,,3.5,0.718,5.79,1.108,3.318,10090,86.53,9.459,13.546,001119999999999119111011111
6200310,0x3f,2025-02-08T17:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T17:45:01Z,49.3438,-0.3074,4.5,3.4,1019,-3,353.7,1.5,,0,298,0.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T18:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.477,33.291,,3.504,0.687,5.79,1.11,3.1,10090,86.49,9.46,13.837,001119999999999119111011111
6200310,0x3f,2025-02-08T18:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T18:05:02Z,49.3438,-0.3074,3.6,5.1,1020,-3,189.5,6.6,,0,132.9,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T18:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.486,33.343,,3.509,0.653,5.79,1.119,3.889,10099,86.57,9.46,12.393,001119999999999119111011111
6200310,0x3f,2025-02-08T18:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T18:25:01Z,49.3438,-0.3074,3.1,10.3,1020,-3,136.6,6.2,,0,117.4,3.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T18:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.447,33.313,,3.503,0.737,5.82,1.165,3.47,10139,86.92,9.458,11.972,001119999999999119111011111
6200310,0x3f,2025-02-08T18:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T18:45:02Z,49.3438,-0.3074,2.9,0,1019,-3,113.2,5.7,,0,77.3,4.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T19:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.464,33.327,,3.507,0.695,5.81,1.092,4.938,10130,86.88,9.459,11.192,001119999999999119111011111
6200310,0x3f,2025-02-08T19:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T19:05:01Z,49.3438,-0.3074,2.9,2.2,1020,-3,113.3,5.5,,0,82.9,2.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T19:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.465,33.341,,3.508,0.598,5.81,1.116,3.657,10130,86.89,9.459,10.915,001119999999999119111011111
6200310,0x3f,2025-02-08T19:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T19:25:01Z,49.3438,-0.3074,3,2.9,1020,-3,83.4,4.9,,0,60.3,2.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T19:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.48,33.351,,3.51,0.634,5.81,1.153,2.942,10120,86.81,9.457,11.371,001119999999999119111011111
6200310,0x3f,2025-02-08T19:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T19:45:01Z,49.3438,-0.3074,3.5,2.1,1020,-3,60.5,4.3,,0,47.3,3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T20:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.475,33.359,,3.51,0.676,5.81,1.135,3.136,10120,86.78,9.456,10.447,001119999999999119111011111
6200310,0x3f,2025-02-08T20:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T20:05:02Z,49.3438,-0.3074,3.4,6.6,1020,-3,93.7,5.3,,0,86,4.8,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T20:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.212,33.077,,3.462,0.654,5.82,1.113,3.018,10139,86.85,9.454,11.129,001119999999999119111011111
6200310,0x3f,2025-02-08T20:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T20:25:01Z,49.3438,-0.3074,3.5,5,1021,-3,127.7,5.2,,0,76.7,2.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T20:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.08,32.999,,3.437,0.675,5.94,1.083,2.442,10340,87.979,9.454,9.622,001119999999999119111011111
6200310,0x3f,2025-02-08T20:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T20:45:01Z,49.3438,-0.3074,3,5.6,1021,-3,181.2,2.5,,0,159.2,1.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T21:00:01Z,49.3438,-0.3074,,,,,,,,,,,8.039,32.986,,3.434,0.645,5.96,1.097,3.05,10380,88.12,9.454,9.738,001119999999999119111011111
6200310,0x3f,2025-02-08T21:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T21:05:02Z,49.3438,-0.3074,3.1,0,1020,-3,215.8,2.4,,0,201.3,1.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T21:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.463,33.369,,3.509,0.625,5.86,1.137,2.353,10210,87.17,9.46,9.84,001119999999999119111011111
6200310,0x3f,2025-02-08T21:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T21:25:01Z,49.3438,-0.3074,3.1,1.7,1021,-3,212.6,2.1,,0,192.5,1.9,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T21:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.442,33.355,,3.506,0.724,5.82,1.112,2.114,10150,86.89,9.461,9.596,001119999999999119111011111
6200310,0x3f,2025-02-08T21:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T21:45:02Z,49.3438,-0.3074,3.1,6.6,1021,-3,228.9,2.6,,0,215.5,1.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T22:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.438,33.33,,3.504,0.66,5.82,1.12,2.277,10150,86.96,9.458,10.282,001119999999999119111011111
6200310,0x3f,2025-02-08T22:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T22:05:01Z,49.3438,-0.3074,3.1,3.4,1021,-3,210.7,2.5,,0,207.6,1.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T22:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.238,32.986,,3.453,0.684,5.83,1.123,2.295,10150,86.799,9.457,10.227,001119999999999119111011111
6200310,0x3f,2025-02-08T22:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T22:25:01Z,49.3438,-0.3074,3.1,1,1021,-3,239.2,3.8,,0,212.5,3.1,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T22:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.144,32.647,,3.413,0.623,5.88,1.115,2.095,10210,86.979,9.458,11.003,001119999999999119111011111
6200310,0x3f,2025-02-08T22:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T22:45:02Z,49.3438,-0.3074,3,0.7,1021,-3,248.6,4.6,,0,234.7,3.3,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T23:00:00Z,49.3438,-0.3074,,,,,,,,,,,8.049,32.43,,3.385,0.702,5.92,1.144,1.966,10270,87.28,9.455,12.395,001119999999999119111011111
6200310,0x3f,2025-02-08T23:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T23:05:01Z,49.3438,-0.3074,3.1,2.6,1021,-3,240.7,5.1,,0,216.1,4.4,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T23:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.025,32.388,,3.379,0.68,5.94,1.121,2.306,10309,87.46,9.454,12.123,001119999999999119111011111
6200310,0x3f,2025-02-08T23:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T23:25:02Z,49.3438,-0.3074,3,3.3,1022,-3,231.9,5.8,,0,224.7,4.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-08T23:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.011,32.366,,3.375,0.667,5.95,1.114,2.166,10320,87.479,9.454,11.662,001119999999999119111011111
6200310,0x3f,2025-02-08T23:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-08T23:45:01Z,49.3438,-0.3074,3.1,0,1021,-3,240,5.7,,0,224.1,4.5,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T00:00:00Z,49.3438,-0.3074,,,,,,,,,,,7.997,32.343,,3.373,0.659,5.96,1.14,2.206,10330,87.6,9.453,12.139,001119999999999119111011111
6200310,0x3f,2025-02-09T00:00:01Z,49.3438,-0.3074,,,,,,,,,,,,,28.275,,0.7,,,,,,,,001119999999999990979999999
6200310,0x3f,2025-02-09T00:01:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T00:05:02Z,49.3438,-0.3074,3,0,1021,-3,232.2,6.2,,0,221.8,5.2,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T00:20:00Z,49.3438,-0.3074,,,,,,,,,,,8.009,32.334,,3.373,0.657,5.96,1.107,2.618,10340,87.67,9.453,11.683,001119999999999119111011111
6200310,0x3f,2025-02-09T00:21:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T00:25:01Z,49.3438,-0.3074,3.4,0,1021,-3,244.4,5.8,,0,233.6,4.7,,,,,,,,,,,,,001111117119411999999999999
6200310,0x3f,2025-02-09T00:40:00Z,49.3438,-0.3074,,,,,,,,,,,8.031,32.35,,3.376,0.682,5.96,1.146,2.001,10340,87.6,9.453,11.571,001119999999999119111011111
6200310,0x3f,2025-02-09T00:41:00Z,49.3438,-0.3074,,,,-3,,,0,,,,,,,,,,,,,,,,001119997994999999999999999
6200310,0x3f,2025-02-09T00:45:02Z,49.3438,-0.3074,3.5,2.2,1022,-3,251.5,5.4,,0,231.8,3.9,,,,,,,,,,,,,001111117119411999999999999
