PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH LEVEL0 (meter),LGH4 LEVEL0 (micro einstein m-2 s-1),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200450,0x3f,2024-11-13T17:20:00Z,48.3580,-4.5518,0,100.564,14.494,34.695,,4.209,2.746,5.43,0.921,7.094,9431,93.963,8.48,3.499,0011174119111011111
6200450,0x3f,2024-11-13T17:40:00Z,48.3580,-4.5518,0,100.531,14.46,34.706,,4.207,2.736,5.42,0.925,6.052,9409,93.632,8.478,3.944,0011174119111011111
6200450,0x3f,2024-11-13T18:00:00Z,48.3580,-4.5518,0,100.532,14.452,34.697,,4.205,2.74,5.43,0.951,5.815,9431,93.875,8.484,3.199,0011174119111011111
6200450,0x3f,2024-11-13T18:20:00Z,48.3580,-4.5518,0,100.531,14.454,34.696,,4.205,2.723,5.42,0.936,6.788,9409,93.599,8.483,3.11,0011174119111011111
6200450,0x3f,2024-11-13T18:40:00Z,48.3580,-4.5518,0,100.532,14.446,34.696,,4.204,2.736,5.43,0.936,8.893,9420,93.776,8.48,3.227,0011174119111011111
6200450,0x3f,2024-11-13T19:00:00Z,48.3580,-4.5518,,,14.449,34.693,,4.204,2.717,5.42,0.936,5.824,9409,93.577,8.483,3.135,0011199119111011111
6200450,0x3f,2024-11-13T19:00:01Z,48.3580,-4.5518,0,100.534,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-13T19:20:00Z,48.3580,-4.5518,0,100.532,14.407,34.702,,4.201,2.732,5.39,0.951,5.599,9365,93.102,8.477,3.208,0011174119111011111
6200450,0x3f,2024-11-13T19:40:00Z,48.3580,-4.5518,0,100.533,14.405,34.7,,4.201,2.744,5.39,0.925,5.599,9365,93.091,8.479,3.282,0011174119111011111
6200450,0x3f,2024-11-13T20:00:00Z,48.3580,-4.5518,0,100.532,14.423,34.675,,4.2,2.731,5.41,0.934,5.92,9398,93.411,8.478,3.206,0011174119111011111
6200450,0x3f,2024-11-13T20:20:00Z,48.3580,-4.5518,,,14.404,34.682,,4.198,2.749,5.4,0.943,6.04,9376,93.257,8.48,3.212,0011199119111011111
6200450,0x3f,2024-11-13T20:20:01Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-13T20:40:00Z,48.3580,-4.5518,0,100.534,14.405,34.674,,4.199,2.752,5.41,0.942,5.977,9398,93.29,8.481,3.272,0011174119111011111
6200450,0x3f,2024-11-13T21:00:00Z,48.3580,-4.5518,0,100.532,14.411,34.685,,4.2,2.739,5.41,0.936,5.755,9398,93.378,8.477,3.197,0011174119111011111
6200450,0x3f,2024-11-13T21:20:00Z,48.3580,-4.5518,0,100.533,14.398,34.686,,4.199,2.746,5.41,0.936,6.626,9387,93.224,8.477,3.372,0011174119111011111
6200450,0x3f,2024-11-13T21:40:00Z,48.3580,-4.5518,0,100.533,14.435,34.687,,4.203,2.747,5.41,0.936,5.749,9398,93.444,8.48,3.325,0011174119111011111
6200450,0x3f,2024-11-13T22:00:00Z,48.3580,-4.5518,0,100.532,14.363,34.671,,4.194,2.751,5.39,0.936,5.163,9354,92.903,8.478,3.335,0011174119111011111
6200450,0x3f,2024-11-13T22:20:00Z,48.3580,-4.5518,0,100.531,14.366,34.671,,4.194,2.742,5.38,0.936,5.457,9343,92.815,8.482,3.248,0011174119111011111
6200450,0x3f,2024-11-13T22:40:00Z,48.3580,-4.5518,,,14.384,34.673,,4.196,2.752,5.4,0.951,5.436,9376,93.047,8.481,3.321,0011199119111011111
6200450,0x3f,2024-11-13T22:40:01Z,48.3580,-4.5518,0,100.534,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-13T23:00:00Z,48.3580,-4.5518,0,100.532,14.388,34.68,,4.197,2.731,5.39,0.951,5.205,9365,93.025,8.478,3.308,0011174119111011111
6200450,0x3f,2024-11-13T23:20:00Z,48.3580,-4.5518,,,14.357,34.667,,4.192,2.751,5.39,0.927,6.271,9354,92.87,8.479,3.242,0011199119111011111
6200450,0x3f,2024-11-13T23:20:01Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-13T23:40:00Z,48.3580,-4.5518,0,100.533,14.37,34.66,,4.194,2.752,5.38,0.936,5.809,9343,92.815,8.478,3.342,0011174119111011111
6200450,0x3f,2024-11-14T00:00:00Z,48.3580,-4.5518,0,100.534,14.356,34.68,,4.194,2.729,5.37,0.967,5.406,9321,92.506,8.478,3.274,0011174119111011111
6200450,0x3f,2024-11-14T00:00:01Z,48.3580,-4.5518,,,,,26.319,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-14T00:20:00Z,48.3580,-4.5518,0,100.532,14.348,34.676,,4.193,2.753,5.37,0.936,5.235,9332,92.671,8.479,3.169,0011174119111011111
6200450,0x3f,2024-11-14T00:39:59Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T00:40:00Z,48.3580,-4.5518,,,14.358,34.703,,4.198,2.752,5.39,0.951,5.629,9354,92.892,8.482,3.157,0011199119111011111
6200450,0x3f,2024-11-14T01:00:00Z,48.3580,-4.5518,0,100.534,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T01:00:01Z,48.3580,-4.5518,,,14.346,34.704,,4.196,2.747,5.39,0.936,6.037,9354,92.826,8.476,3.176,0011199119111011111
6200450,0x3f,2024-11-14T01:20:00Z,48.3580,-4.5518,,,14.333,34.699,,4.193,2.745,5.38,0.906,5.391,9343,92.738,8.478,3.355,0011199119111011111
6200450,0x3f,2024-11-14T01:20:01Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T01:40:00Z,48.3580,-4.5518,,,14.345,34.705,,4.195,2.759,5.4,0.951,5.295,9376,93.025,8.479,3.114,0011199119111011111
6200450,0x3f,2024-11-14T01:40:01Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T02:00:00Z,48.3580,-4.5518,0,100.533,14.384,34.704,,4.199,2.742,5.41,0.92,5.539,9398,93.224,8.485,3.125,0011174119111011111
6200450,0x3f,2024-11-14T02:20:00Z,48.3580,-4.5518,0,100.533,14.334,34.699,,4.194,2.735,5.37,0.936,5.328,9332,92.671,8.48,3.125,0011174119111011111
6200450,0x3f,2024-11-14T02:40:00Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T02:40:01Z,48.3580,-4.5518,,,14.371,34.673,,4.195,2.758,5.39,0.936,5.818,9365,92.903,8.479,3.189,0011199119111011111
6200450,0x3f,2024-11-14T03:00:00Z,48.3580,-4.5518,0,100.531,14.329,34.7,,4.194,2.743,5.38,0.951,5.941,9343,92.704,8.483,3.206,0011174119111011111
6200450,0x3f,2024-11-14T03:20:00Z,48.3580,-4.5518,0,100.532,14.364,34.693,,4.196,2.757,5.42,0.966,5.259,9409,93.334,8.482,3.218,0011174119111011111
6200450,0x3f,2024-11-14T03:40:00Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T03:40:01Z,48.3580,-4.5518,,,14.377,34.691,,4.197,2.735,5.43,0.936,5.695,9420,93.533,8.481,3.355,0011199119111011111
6200450,0x3f,2024-11-14T04:00:00Z,48.3580,-4.5518,0,100.532,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T05:00:00Z,48.3580,-4.5518,,,14.349,34.692,,4.195,2.738,5.41,0.967,5.755,9398,93.334,8.478,3.318,0011199119111011111
6200450,0x3f,2024-11-14T05:20:00Z,48.3580,-4.5518,0,100.528,14.347,34.689,,4.194,2.733,5.42,0.922,5.602,9420,93.5,8.478,3.391,0011174119111011111
6200450,0x3f,2024-11-14T05:40:00Z,48.3580,-4.5518,0,100.528,14.34,34.687,,4.193,2.735,5.41,0.936,4.779,9387,93.168,8.48,3.306,0011174119111011111
6200450,0x3f,2024-11-14T06:00:00Z,48.3580,-4.5518,0,100.528,14.275,34.697,,4.188,2.726,5.36,0.921,4.953,9310,92.318,8.472,3.295,0011174119111011111
6200450,0x3f,2024-11-14T06:20:00Z,48.3580,-4.5518,0,100.53,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T06:20:01Z,48.3580,-4.5518,,,14.309,34.68,,4.19,2.731,5.37,0.951,4.779,9332,92.539,8.475,3.284,0011199119111011111
6200450,0x3f,2024-11-14T06:40:00Z,48.3580,-4.5518,0,100.537,14.298,34.685,,4.188,2.721,5.37,0.921,4.776,9321,92.373,8.478,3.348,0011174119111011111
6200450,0x3f,2024-11-14T07:00:00Z,48.3580,-4.5518,0,100.822,14.288,34.678,,4.187,2.724,5.38,0.951,4.707,9343,92.583,8.478,3.248,0011174119111011111
6200450,0x3f,2024-11-14T07:20:00Z,48.3580,-4.5518,0,106.469,14.322,34.691,,4.192,2.738,5.41,0.945,5.695,9398,93.201,8.481,3.278,0011174119111011111
6200450,0x3f,2024-11-14T07:40:00Z,48.3580,-4.5518,0,135.218,14.299,34.68,,4.188,2.75,5.39,0.951,4.289,9354,92.671,8.476,3.184,0011174119111011111
6200450,0x3f,2024-11-14T08:00:00Z,48.3580,-4.5518,0,175.734,14.241,34.688,,4.184,2.731,5.33,0.951,4.896,9255,91.666,8.473,3.246,0011174119111011111
6200450,0x3f,2024-11-14T08:00:01Z,48.3580,-4.5518,,,,,26.294,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-14T08:20:00Z,48.3580,-4.5518,0,195.718,14.294,34.676,,4.188,2.712,5.39,0.936,4.214,9354,92.66,8.477,3.28,0011174119111011111
6200450,0x3f,2024-11-14T08:39:59Z,48.3580,-4.5518,0,259.71,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T08:40:00Z,48.3580,-4.5518,,,14.295,34.658,,4.185,2.722,5.4,0.936,4.394,9376,92.981,8.478,3.314,0011199119111011111
6200450,0x3f,2024-11-14T09:00:00Z,48.3580,-4.5518,0,241.446,14.299,34.66,,4.186,2.736,5.42,0.936,3.725,9409,93.224,8.48,3.18,0011174119111011111
6200450,0x3f,2024-11-14T09:20:00Z,48.3580,-4.5518,0,349.255,14.282,34.674,,4.187,2.736,5.41,0.936,3.908,9387,93.025,8.479,3.167,0011174119111011111
6200450,0x3f,2024-11-14T09:40:00Z,48.3580,-4.5518,0,237.726,14.304,34.676,,4.189,2.742,5.4,0.944,4.235,9376,92.981,8.479,3.218,0011174119111011111
6200450,0x3f,2024-11-14T10:00:00Z,48.3580,-4.5518,0,276.558,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T10:00:01Z,48.3580,-4.5518,,,14.326,34.696,,4.193,2.737,5.41,0.944,4.196,9398,93.212,8.486,3.429,0011199119111011111
6200450,0x3f,2024-11-14T10:20:00Z,48.3580,-4.5518,0,335.218,14.284,34.669,,4.186,2.73,5.36,0.943,4.049,9310,92.373,8.479,3.555,0011174119111011111
6200450,0x3f,2024-11-14T10:40:00Z,48.3580,-4.5518,,,14.284,34.671,,4.186,2.732,5.36,0.951,3.953,9310,92.307,8.476,3.487,0011199119111011111
6200450,0x3f,2024-11-14T10:40:01Z,48.3580,-4.5518,0,497.362,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T11:00:00Z,48.3580,-4.5518,,,14.293,34.677,,4.187,2.738,5.38,0.951,4.025,9343,92.627,8.479,3.467,0011199119111011111
6200450,0x3f,2024-11-14T11:00:01Z,48.3580,-4.5518,0,327.78,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T11:20:00Z,48.3580,-4.5518,0,365.409,14.316,34.685,,4.191,2.736,5.4,0.967,4.37,9376,92.947,8.483,3.438,0011174119111011111
6200450,0x3f,2024-11-14T11:40:00Z,48.3580,-4.5518,0,497.588,14.317,34.682,,4.191,2.73,5.42,0.925,3.89,9409,93.334,8.482,3.359,0011174119111011111
6200450,0x3f,2024-11-14T12:00:00Z,48.3580,-4.5518,0,609.491,14.32,34.687,,4.191,2.732,5.46,0.936,3.851,9475,93.919,8.488,3.323,0011174119111011111
6200450,0x3f,2024-11-14T12:20:00Z,48.3580,-4.5518,,,14.355,34.695,,4.196,2.729,5.46,0.936,2.908,9486,94.195,8.488,3.216,0011199119111011111
6200450,0x3f,2024-11-14T12:20:02Z,48.3580,-4.5518,0,832.083,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T12:40:00Z,48.3580,-4.5518,0,525.811,14.359,34.696,,4.196,2.717,5.48,0.951,4.031,9520,94.438,8.489,3.197,0011174119111011111
6200450,0x3f,2024-11-14T13:00:00Z,48.3580,-4.5518,0,353.27,14.369,34.711,,4.199,2.73,5.5,0.953,4.689,9553,94.792,8.489,3.227,0011174119111011111
6200450,0x3f,2024-11-14T13:20:00Z,48.3580,-4.5518,0,393.23,14.369,34.706,,4.198,2.707,5.51,0.951,4.866,9564,94.88,8.489,3.367,0011174119111011111
6200450,0x3f,2024-11-14T13:40:00Z,48.3580,-4.5518,,,14.369,34.708,,4.198,2.744,5.52,0.961,4.079,9586,95.112,8.493,3.212,0011199119111011111
6200450,0x3f,2024-11-14T13:40:01Z,48.3580,-4.5518,0,448.152,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T14:00:00Z,48.3580,-4.5518,0,356.263,14.37,34.709,,4.198,2.715,5.49,0.951,4.989,9531,94.714,8.494,3.146,0011174119111011111
6200450,0x3f,2024-11-14T14:20:00Z,48.3580,-4.5518,0,349.602,14.37,34.711,,4.199,2.729,5.51,0.936,4.647,9575,94.991,8.494,3.15,0011174119111011111
6200450,0x3f,2024-11-14T14:40:00Z,48.3580,-4.5518,0,244.015,14.368,34.71,,4.198,2.749,5.51,0.951,5.109,9575,94.935,8.492,3.418,0011174119111011111
6200450,0x3f,2024-11-14T15:00:00Z,48.3580,-4.5518,0,244.872,14.369,34.702,,4.197,2.717,5.53,0.951,5.451,9608,95.432,8.496,3.157,0011174119111011111
6200450,0x3f,2024-11-14T15:20:00Z,48.3580,-4.5518,0,205.61,14.369,34.708,,4.198,2.722,5.49,0.951,5.71,9542,94.737,8.492,3.142,0011174119111011111
6200450,0x3f,2024-11-14T15:40:00Z,48.3580,-4.5518,0,164.653,14.362,34.707,,4.197,2.711,5.46,0.921,6.133,9486,94.129,8.485,3.112,0011174119111011111
6200450,0x3f,2024-11-14T16:00:00Z,48.3580,-4.5518,0,133.872,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T16:00:01Z,48.3580,-4.5518,,,,,26.337,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-14T17:00:00Z,48.3580,-4.5518,0,100.747,14.363,34.699,,4.197,2.706,5.44,0.951,6.959,9453,93.963,8.488,3.446,0011174119111011111
6200450,0x3f,2024-11-14T17:20:00Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T17:20:01Z,48.3580,-4.5518,,,14.374,34.708,,4.199,2.708,5.45,0.951,7.656,9464,93.919,8.485,3.561,0011199119111011111
6200450,0x3f,2024-11-14T17:40:00Z,48.3580,-4.5518,,,14.369,34.705,,4.197,2.703,5.45,0.936,6.977,9464,93.93,8.488,3.361,0011199119111011111
6200450,0x3f,2024-11-14T17:40:01Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T18:00:00Z,48.3580,-4.5518,,,14.362,34.698,,4.196,2.706,5.44,0.967,6.175,9453,93.919,8.488,3.695,0011199119111011111
6200450,0x3f,2024-11-14T18:00:01Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T18:20:00Z,48.3580,-4.5518,0,100.534,14.351,34.707,,4.196,2.722,5.4,0.951,5.469,9376,93.047,8.48,3.263,0011174119111011111
6200450,0x3f,2024-11-14T18:40:00Z,48.3580,-4.5518,0,100.534,14.357,34.698,,4.196,2.712,5.44,0.946,6.503,9442,93.732,8.487,3.572,0011174119111011111
6200450,0x3f,2024-11-14T19:00:00Z,48.3580,-4.5518,0,100.536,14.362,34.697,,4.196,2.696,5.41,0.937,5.89,9398,93.411,8.485,3.416,0011174119111011111
6200450,0x3f,2024-11-14T19:20:00Z,48.3580,-4.5518,,,14.352,34.697,,4.195,2.701,5.42,0.926,5.385,9420,93.5,8.482,3.416,0011199119111011111
6200450,0x3f,2024-11-14T19:20:01Z,48.3580,-4.5518,0,100.535,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T19:40:00Z,48.3580,-4.5518,0,100.535,14.351,34.696,,4.195,2.704,5.42,0.962,7.454,9420,93.489,8.484,3.576,0011174119111011111
6200450,0x3f,2024-11-14T20:00:00Z,48.3580,-4.5518,0,100.535,14.341,34.682,,4.192,2.71,5.44,0.951,6.472,9442,93.754,8.483,3.461,0011174119111011111
6200450,0x3f,2024-11-14T20:20:00Z,48.3580,-4.5518,0,100.533,14.332,34.681,,4.192,2.705,5.41,0.944,5.04,9398,93.257,8.479,3.201,0011174119111011111
6200450,0x3f,2024-11-14T20:40:00Z,48.3580,-4.5518,0,100.535,14.32,34.697,,4.192,2.702,5.38,0.951,4.881,9343,92.693,8.481,3.233,0011174119111011111
6200450,0x3f,2024-11-14T21:00:00Z,48.3580,-4.5518,0,100.537,14.332,34.68,,4.19,2.701,5.39,0.94,5.382,9365,92.97,8.483,3.263,0011174119111011111
6200450,0x3f,2024-11-14T21:20:00Z,48.3580,-4.5518,0,100.536,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T21:20:01Z,48.3580,-4.5518,,,14.304,34.667,,4.188,2.705,5.41,0.967,5.737,9398,93.301,8.482,3.316,0011199119111011111
6200450,0x3f,2024-11-14T21:40:00Z,48.3580,-4.5518,,,14.305,34.679,,4.188,2.709,5.39,0.943,6.022,9365,92.947,8.479,3.274,0011199119111011111
6200450,0x3f,2024-11-14T21:40:01Z,48.3580,-4.5518,0,100.537,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T22:00:00Z,48.3580,-4.5518,0,100.536,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-14T23:00:00Z,48.3580,-4.5518,,,14.298,34.684,,4.189,2.706,5.39,0.951,5.157,9365,92.804,8.479,3.348,0011199119111011111
6200450,0x3f,2024-11-14T23:20:00Z,48.3580,-4.5518,0,100.538,14.345,34.694,,4.194,2.711,5.41,0.936,5.869,9398,93.301,8.484,3.231,0011174119111011111
6200450,0x3f,2024-11-14T23:40:00Z,48.3580,-4.5518,0,100.536,14.322,34.687,,4.191,2.704,5.4,0.967,5.611,9376,92.981,8.48,3.38,0011174119111011111
6200450,0x3f,2024-11-15T00:00:00Z,48.3580,-4.5518,0,100.536,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T00:00:01Z,48.3580,-4.5518,,,,,26.374,,3,,,,,,,,0011199990979999999
6200450,0x3f,2024-11-15T01:00:00Z,48.3580,-4.5518,0,100.534,14.316,34.683,,4.191,2.715,5.4,0.951,5.433,9376,93.003,8.484,3.318,0011174119111011111
6200450,0x3f,2024-11-15T01:20:00Z,48.3580,-4.5518,0,100.532,14.293,34.694,,4.189,2.708,5.39,0.942,6.13,9365,92.848,8.48,3.229,0011174119111011111
6200450,0x3f,2024-11-15T01:39:59Z,48.3580,-4.5518,0,100.533,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T01:40:00Z,48.3580,-4.5518,,,14.292,34.704,,4.191,2.702,5.39,0.966,5.566,9365,92.903,8.481,3.263,0011199119111011111
6200450,0x3f,2024-11-15T02:00:00Z,48.3580,-4.5518,0,100.534,14.286,34.706,,4.19,2.725,5.38,0.965,5.016,9343,92.671,8.481,3.125,0011174119111011111
6200450,0x3f,2024-11-15T02:20:00Z,48.3580,-4.5518,0,100.534,14.278,34.706,,4.189,2.714,5.39,0.937,5.283,9354,92.749,8.483,3.18,0011174119111011111
6200450,0x3f,2024-11-15T02:40:00Z,48.3580,-4.5518,0,100.53,14.291,34.709,,4.191,2.717,5.39,0.967,11.923,9365,92.749,8.48,3.244,0011174119111011111
6200450,0x3f,2024-11-15T03:00:00Z,48.3580,-4.5518,0,100.53,14.283,34.704,,4.19,2.708,5.39,0.967,4.872,9354,92.671,8.486,3.282,0011174119111011111
6200450,0x3f,2024-11-15T03:20:00Z,48.3580,-4.5518,0,100.53,14.284,34.708,,4.19,2.719,5.38,0.951,5.397,9343,92.671,8.483,3.178,0011174119111011111
6200450,0x3f,2024-11-15T03:40:00Z,48.3580,-4.5518,,,14.308,34.71,,4.192,2.689,5.41,0.953,5.611,9398,93.135,8.486,3.316,0011199119111011111
6200450,0x3f,2024-11-15T03:40:01Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T04:00:00Z,48.3580,-4.5518,,,14.256,34.713,,4.188,2.695,5.38,0.967,4.935,9343,92.55,8.485,3.201,0011199119111011111
6200450,0x3f,2024-11-15T04:00:01Z,48.3580,-4.5518,0,100.531,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T04:20:00Z,48.3580,-4.5518,0,100.53,14.286,34.711,,4.19,2.69,5.4,0.953,5.106,9387,92.97,8.487,3.169,0011174119111011111
6200450,0x3f,2024-11-15T04:40:00Z,48.3580,-4.5518,0,100.528,14.281,34.707,,4.189,2.697,5.4,0.937,5.154,9387,92.97,8.483,3.135,0011174119111011111
6200450,0x3f,2024-11-15T05:00:00Z,48.3580,-4.5518,0,100.527,14.296,34.708,,4.191,2.699,5.4,0.924,5.136,9387,93.102,8.486,3.265,0011174119111011111
6200450,0x3f,2024-11-15T05:20:00Z,48.3580,-4.5518,0,100.528,14.299,34.703,,4.19,2.695,5.42,0.936,5.358,9420,93.378,8.484,3.359,0011174119111011111
6200450,0x3f,2024-11-15T05:39:59Z,48.3580,-4.5518,0,100.526,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T05:40:00Z,48.3580,-4.5518,,,14.298,34.697,,4.19,2.685,5.43,0.936,5.872,9431,93.489,8.487,3.44,0011199119111011111
6200450,0x3f,2024-11-15T06:00:00Z,48.3580,-4.5518,0,100.529,14.29,34.695,,4.189,2.692,5.42,0.951,5.5,9409,93.356,8.485,3.67,0011174119111011111
6200450,0x3f,2024-11-15T06:20:00Z,48.3580,-4.5518,0,100.528,14.274,34.699,,4.188,2.688,5.4,0.966,5.554,9376,92.947,8.482,3.525,0011174119111011111
6200450,0x3f,2024-11-15T06:40:00Z,48.3580,-4.5518,,,14.281,34.69,,4.188,2.688,5.41,0.983,5.998,9398,93.102,8.484,3.489,0011199119111011111
6200450,0x3f,2024-11-15T06:40:02Z,48.3580,-4.5518,0,100.539,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T07:00:00Z,48.3580,-4.5518,0,100.999,14.241,34.674,,4.182,2.694,5.39,0.967,5.124,9354,92.55,8.481,3.323,0011174119111011111
6200450,0x3f,2024-11-15T07:20:00Z,48.3580,-4.5518,0,108.295,14.22,34.684,,4.181,2.691,5.38,0.936,5.175,9343,92.583,8.479,3.299,0011174119111011111
6200450,0x3f,2024-11-15T07:39:59Z,48.3580,-4.5518,0,132.815,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T07:40:00Z,48.3580,-4.5518,,,14.258,34.69,,4.185,2.729,5.37,0.964,4.058,9332,92.45,8.483,3.331,0011199119111011111
6200450,0x3f,2024-11-15T08:00:00Z,48.3580,-4.5518,,,14.237,34.698,26.316,4.185,2.686,5.36,0.958,4.914,9310,92.185,8.481,3.357,0011199110111011111
6200450,0x3f,2024-11-15T08:00:01Z,48.3580,-4.5518,0,161.132,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T08:20:00Z,48.3580,-4.5518,0,238.941,14.305,34.69,,4.189,2.699,5.42,0.967,4.448,9409,93.179,8.489,3.276,0011174119111011111
6200450,0x3f,2024-11-15T08:40:00Z,48.3580,-4.5518,0,316.35,14.255,34.692,,4.186,2.684,5.41,0.937,4.926,9398,93.124,8.488,3.263,0011174119111011111
6200450,0x3f,2024-11-15T09:00:00Z,48.3580,-4.5518,0,384.54,14.256,34.693,,4.186,2.675,5.37,0.951,5.058,9332,92.583,8.481,3.216,0011174119111011111
6200450,0x3f,2024-11-15T09:20:00Z,48.3580,-4.5518,0,421.769,14.256,34.673,,4.184,2.671,5.44,0.961,4.121,9453,93.721,8.488,3.208,0011174119111011111
6200450,0x3f,2024-11-15T09:40:00Z,48.3580,-4.5518,0,490.554,14.234,34.657,,4.179,2.688,5.42,0.94,3.824,9420,93.224,8.483,3.335,0011174119111011111
6200450,0x3f,2024-11-15T10:00:00Z,48.3580,-4.5518,0,568.739,14.234,34.654,,4.179,2.692,5.46,0.978,3.761,9475,93.776,8.49,3.782,0011174119111011111
6200450,0x3f,2024-11-15T10:20:00Z,48.3580,-4.5518,0,588.318,14.246,34.681,,4.183,2.692,5.42,0.951,3.977,9420,93.301,8.484,3.267,0011174119111011111
6200450,0x3f,2024-11-15T10:40:00Z,48.3580,-4.5518,,,14.27,34.689,,4.187,2.685,5.42,0.936,3.869,9420,93.279,8.485,3.346,0011199119111011111
6200450,0x3f,2024-11-15T10:40:02Z,48.3580,-4.5518,0,675.238,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T11:00:00Z,48.3580,-4.5518,0,577.126,14.243,34.673,,4.182,2.684,5.42,0.966,4.01,9409,93.168,8.484,3.442,0011174119111011111
6200450,0x3f,2024-11-15T11:20:00Z,48.3580,-4.5518,,,14.244,34.677,,4.183,2.671,5.42,0.942,3.845,9420,93.367,8.487,3.506,0011199119111011111
6200450,0x3f,2024-11-15T11:20:01Z,48.3580,-4.5518,0,394.473,,,,,,,,,,,,,0011174999999999999
6200450,0x3f,2024-11-15T11:40:00Z,48.3580,-4.5518,0,824.358,14.269,34.684,,4.185,2.697,5.42,0.967,3.815,9420,93.378,8.491,3.44,0011174119111011111
6200450,0x3f,2024-11-15T12:00:00Z,48.3580,-4.5518,0,859.007,14.323,34.699,,4.192,2.687,5.44,0.963,3.442,9442,93.61,8.492,3.41,0011174119111011111
6200450,0x3f,2024-11-15T12:20:00Z,48.3580,-4.5518,0,795.248,14.29,34.685,,4.188,2.683,5.47,0.967,3.523,9498,94.184,8.493,3.338,0011174119111011111
6200450,0x3f,2024-11-15T12:40:00Z,48.3580,-4.5518,0,795.761,14.297,34.687,,4.189,2.673,5.48,0.942,3.614,9520,94.405,8.491,3.489,0011174119111011111
6200450,0x3f,2024-11-15T13:00:00Z,48.3580,-4.5518,0,743.538,14.3,34.688,,4.189,2.682,5.5,0.955,4.304,9553,94.681,8.497,3.387,0011174119111011111
6200450,0x3f,2024-11-15T13:20:00Z,48.3580,-4.5518,0,765.139,14.309,34.692,,4.191,2.692,5.51,0.921,3.782,9564,94.836,8.498,3.338,0011174119111011111
6200450,0x3f,2024-11-15T13:40:00Z,48.3580,-4.5518,0,605.309,14.311,34.696,,4.191,2.695,5.51,0.936,4.148,9575,94.88,8.495,3.519,0011174119111011111
