PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DOX1 LEVEL1 (ml/l),PRES LEVEL1 (decibar),QC
EXIN0002,2024-09-23T07:32:17Z,43.6830,7.3170,22.1601,38.0852,4.849,2,01111111
EXIN0002,2024-09-23T08:02:17Z,43.6830,7.3170,22.2249,38.1339,4.858,2,01111111
EXIN0002,2024-09-23T08:32:17Z,43.6830,7.3170,22.1346,37.932,4.855,2,01111111
EXIN0002,2024-09-23T09:02:17Z,43.6830,7.3170,22.261,38.1452,4.793,2,01111111
EXIN0002,2024-09-23T09:32:17Z,43.6830,7.3170,22.3099,38.1425,4.741,2,01111111
EXIN0002,2024-09-23T10:02:17Z,43.6830,7.3170,22.3542,38.1709,4.746,2,01111111
EXIN0002,2024-09-23T10:32:17Z,43.6830,7.3170,22.3726,38.1699,4.747,2,01111111
EXIN0002,2024-09-23T11:02:17Z,43.6830,7.3170,22.4066,38.2447,4.767,2,01111111
EXIN0002,2024-09-23T11:32:17Z,43.6830,7.3170,22.3779,38.2892,4.792,2,01111111
EXIN0002,2024-09-23T12:02:17Z,43.6830,7.3170,22.4084,38.274,4.826,2,01111111
EXIN0002,2024-09-23T12:32:17Z,43.6830,7.3170,22.5423,38.1964,4.777,2,01111111
EXIN0002,2024-09-23T13:02:17Z,43.6830,7.3170,22.5227,38.1929,4.723,2,01111111
EXIN0002,2024-09-23T13:32:17Z,43.6830,7.3170,22.5067,38.2475,4.804,2,01111111
EXIN0002,2024-09-23T14:02:17Z,43.6830,7.3170,22.4778,38.2578,4.831,2,01111111
EXIN0002,2024-09-23T14:32:17Z,43.6830,7.3170,22.4889,38.2649,4.833,2,01111111
EXIN0002,2024-09-23T15:02:17Z,43.6830,7.3170,22.4748,38.2724,4.85,2,01111111
EXIN0002,2024-09-23T15:32:17Z,43.6830,7.3170,22.5042,38.2751,4.851,2,01111111
EXIN0002,2024-09-23T16:02:17Z,43.6830,7.3170,22.5232,38.2724,4.849,2,01111111
EXIN0002,2024-09-23T16:32:17Z,43.6830,7.3170,22.4691,38.2759,4.865,2,01111111
EXIN0002,2024-09-23T17:02:17Z,43.6830,7.3170,22.436,38.2487,4.87,2,01111111
EXIN0002,2024-09-23T17:32:17Z,43.6830,7.3170,22.4382,38.2277,4.864,2,01111111
EXIN0002,2024-09-23T18:02:17Z,43.6830,7.3170,22.4547,38.2235,4.858,2,01111111
EXIN0002,2024-09-23T18:32:17Z,43.6830,7.3170,22.4212,38.2314,4.859,2,01111111
EXIN0002,2024-09-23T19:02:17Z,43.6830,7.3170,22.4291,38.2386,4.859,2,01111111
EXIN0002,2024-09-23T19:32:17Z,43.6830,7.3170,22.4159,38.2566,4.866,2,01111111
EXIN0002,2024-09-23T20:02:17Z,43.6830,7.3170,22.4382,38.2677,4.863,2,01111111
EXIN0002,2024-09-23T20:32:17Z,43.6830,7.3170,22.4369,38.2732,4.862,2,01111111
EXIN0002,2024-09-23T21:02:17Z,43.6830,7.3170,22.461,38.2744,4.861,2,01111111
EXIN0002,2024-09-23T22:32:14Z,43.6830,7.3170,22.5034,38.2855,4.817,2,01111111
EXIN0002,2024-09-23T23:02:14Z,43.6830,7.3170,22.507,38.2854,4.814,2,01111111
EXIN0002,2024-09-23T23:32:14Z,43.6830,7.3170,22.5347,38.2925,4.805,2,01111111
EXIN0002,2024-09-24T00:02:14Z,43.6830,7.3170,22.5321,38.2961,4.806,2,01111111
EXIN0002,2024-09-24T00:32:14Z,43.6830,7.3170,22.5244,38.3014,4.807,2,01111111
EXIN0002,2024-09-24T01:02:14Z,43.6830,7.3170,22.4715,38.2819,4.818,2,01111111
EXIN0002,2024-09-24T01:32:14Z,43.6830,7.3170,22.4661,38.2773,4.815,2,01111111
EXIN0002,2024-09-24T02:02:14Z,43.6830,7.3170,22.4489,38.2774,4.817,2,01111111
EXIN0002,2024-09-24T02:32:14Z,43.6830,7.3170,22.4512,38.2788,4.826,2,01111111
EXIN0002,2024-09-24T03:02:14Z,43.6830,7.3170,22.4614,38.2833,4.823,2,01111111
EXIN0002,2024-09-24T03:32:14Z,43.6830,7.3170,22.4687,38.2934,4.818,2,01111111
EXIN0002,2024-09-24T04:02:14Z,43.6830,7.3170,22.4499,38.3034,4.839,2,01111111
EXIN0002,2024-09-24T04:32:14Z,43.6830,7.3170,22.4256,38.2969,4.84,2,01111111
EXIN0002,2024-09-24T05:02:14Z,43.6830,7.3170,22.4079,38.2993,4.832,2,01111111
EXIN0002,2024-09-24T05:32:14Z,43.6830,7.3170,22.4064,38.3026,4.832,2,01111111
EXIN0002,2024-09-24T06:02:14Z,43.6830,7.3170,22.3878,38.3018,4.842,2,01111111
EXIN0002,2024-09-24T06:32:14Z,43.6830,7.3170,22.368,38.303,4.851,2,01111111
EXIN0002,2024-09-24T07:02:14Z,43.6830,7.3170,22.3467,38.3061,4.864,2,01111111
EXIN0002,2024-09-24T07:32:14Z,43.6830,7.3170,22.3348,38.3054,4.875,2,01111111
EXIN0002,2024-09-24T08:02:14Z,43.6830,7.3170,22.3278,38.3048,4.876,2,01111111
EXIN0002,2024-09-24T08:32:14Z,43.6830,7.3170,22.3226,38.304,4.873,2,01111111
EXIN0002,2024-09-24T09:02:14Z,43.6830,7.3170,22.3401,38.2996,4.866,2,01111111
EXIN0002,2024-09-24T09:32:14Z,43.6830,7.3170,22.3784,38.2943,4.834,2,01111111
EXIN0002,2024-09-24T10:02:14Z,43.6830,7.3170,22.385,38.2942,4.838,2,01111111
EXIN0002,2024-09-24T10:32:14Z,43.6830,7.3170,22.3836,38.2959,4.854,2,01111111
EXIN0002,2024-09-24T11:02:14Z,43.6830,7.3170,22.3477,38.2955,4.866,2,01111111
EXIN0002,2024-09-24T11:32:14Z,43.6830,7.3170,22.3163,38.2958,4.883,2,01111111
EXIN0002,2024-09-24T12:02:14Z,43.6830,7.3170,22.2951,38.2971,4.886,2,01111111
EXIN0002,2024-09-24T12:32:14Z,43.6830,7.3170,22.3071,38.2942,4.884,2,01111111
EXIN0002,2024-09-24T13:02:14Z,43.6830,7.3170,22.3124,38.2918,4.878,2,01111111
EXIN0002,2024-09-24T13:32:14Z,43.6830,7.3170,22.2619,38.2908,4.885,2,01111111
EXIN0002,2024-09-24T14:02:14Z,43.6830,7.3170,22.1998,38.2872,4.908,2,01111111
EXIN0002,2024-09-24T14:32:14Z,43.6830,7.3170,22.1707,38.2846,4.914,2,01111111
EXIN0002,2024-09-24T15:02:14Z,43.6830,7.3170,22.1538,38.2837,4.921,2,01111111
EXIN0002,2024-09-24T15:32:14Z,43.6830,7.3170,22.128,38.287,4.93,2,01111111
EXIN0002,2024-09-24T16:02:14Z,43.6830,7.3170,22.0606,38.2894,4.942,2,01111111
EXIN0002,2024-09-24T16:32:14Z,43.6830,7.3170,22.0874,38.2876,4.92,2,01111111
EXIN0002,2024-09-24T17:02:14Z,43.6830,7.3170,22.1174,38.2897,4.915,2,01111111
EXIN0002,2024-09-24T17:32:14Z,43.6830,7.3170,22.1341,38.2911,4.904,2,01111111
EXIN0002,2024-09-24T18:02:14Z,43.6830,7.3170,22.1332,38.2933,4.903,2,01111111
EXIN0002,2024-09-24T18:32:14Z,43.6830,7.3170,22.1167,38.2945,4.902,2,01111111
EXIN0002,2024-09-24T19:02:14Z,43.6830,7.3170,22.0944,38.2955,4.902,2,01111111
EXIN0002,2024-09-24T19:32:14Z,43.6830,7.3170,22.0717,38.2986,4.901,2,01111111
EXIN0002,2024-09-24T20:02:14Z,43.6830,7.3170,22.1115,38.2992,4.891,2,01111111
EXIN0002,2024-09-24T20:32:14Z,43.6830,7.3170,22.136,38.3004,4.878,2,01111111
EXIN0002,2024-09-24T21:02:14Z,43.6830,7.3170,22.1264,38.3,4.866,2,01111111
EXIN0002,2024-09-24T22:32:19Z,43.6830,7.3170,22.1318,38.2978,4.854,2,01111111
EXIN0002,2024-09-24T23:02:19Z,43.6830,7.3170,22.1182,38.2979,4.852,2,01111111
EXIN0002,2024-09-24T23:32:19Z,43.6830,7.3170,22.097,38.2977,4.865,2,01111111
EXIN0002,2024-09-25T00:02:19Z,43.6830,7.3170,22.0857,38.2975,4.862,2,01111111
EXIN0002,2024-09-25T00:32:19Z,43.6830,7.3170,22.0765,38.2963,4.861,2,01111111
EXIN0002,2024-09-25T01:02:19Z,43.6830,7.3170,22.063,38.2971,4.861,2,01111111
EXIN0002,2024-09-25T01:32:19Z,43.6830,7.3170,22.063,38.2963,4.856,2,01111111
EXIN0002,2024-09-25T02:02:19Z,43.6830,7.3170,22.0437,38.2957,4.857,2,01111111
EXIN0002,2024-09-25T02:32:19Z,43.6830,7.3170,22.0274,38.2962,4.855,2,01111111
EXIN0002,2024-09-25T03:02:19Z,43.6830,7.3170,22.0124,38.2956,4.867,2,01111111
EXIN0002,2024-09-25T03:32:19Z,43.6830,7.3170,22.0016,38.2945,4.861,2,01111111
EXIN0002,2024-09-25T04:02:19Z,43.6830,7.3170,21.989,38.2958,4.862,2,01111111
EXIN0002,2024-09-25T04:32:19Z,43.6830,7.3170,21.9563,38.2948,4.874,2,01111111
EXIN0002,2024-09-25T05:02:19Z,43.6830,7.3170,21.9286,38.2901,4.871,2,01111111
EXIN0002,2024-09-25T05:32:19Z,43.6830,7.3170,21.9095,38.2881,4.881,2,01111111
EXIN0002,2024-09-25T06:02:19Z,43.6830,7.3170,21.8836,38.2897,4.88,2,01111111
EXIN0002,2024-09-25T06:32:19Z,43.6830,7.3170,21.8702,38.2792,4.903,2,01111111
EXIN0002,2024-09-25T07:02:19Z,43.6830,7.3170,21.8928,38.283,4.896,2,01111111
EXIN0002,2024-09-25T07:32:19Z,43.6830,7.3170,21.9138,38.279,4.913,2,01111111
EXIN0002,2024-09-25T08:02:19Z,43.6830,7.3170,21.9295,38.2811,4.896,2,01111111
EXIN0002,2024-09-25T08:32:19Z,43.6830,7.3170,21.9643,38.2855,4.897,2,01111111
EXIN0002,2024-09-25T09:02:19Z,43.6830,7.3170,21.8712,38.2376,4.908,2,01111111
EXIN0002,2024-09-25T09:32:19Z,43.6830,7.3170,21.8934,38.2456,4.909,2,01111111
EXIN0002,2024-09-25T10:02:19Z,43.6830,7.3170,21.9221,38.2518,4.907,2,01111111
EXIN0002,2024-09-25T10:32:19Z,43.6830,7.3170,21.9117,38.2449,4.913,2,01111111
EXIN0002,2024-09-25T11:02:19Z,43.6830,7.3170,21.9306,38.2476,4.921,2,01111111
EXIN0002,2024-09-25T11:32:19Z,43.6830,7.3170,21.9173,38.2457,4.92,2,01111111
EXIN0002,2024-09-25T12:02:19Z,43.6830,7.3170,22.019,38.2637,4.91,2,01111111
EXIN0002,2024-09-25T12:32:19Z,43.6830,7.3170,21.9174,38.2498,4.922,2,01111111
EXIN0002,2024-09-25T13:02:19Z,43.6830,7.3170,21.9334,38.2507,4.916,2,01111111
EXIN0002,2024-09-25T13:32:19Z,43.6830,7.3170,22.0171,38.2662,4.914,2,01111111
EXIN0002,2024-09-25T14:02:19Z,43.6830,7.3170,22.0282,38.2673,4.911,2,01111111
EXIN0002,2024-09-25T14:32:19Z,43.6830,7.3170,22.0346,38.2643,4.918,2,01111111
EXIN0002,2024-09-25T15:02:19Z,43.6830,7.3170,22.076,38.2684,4.917,2,01111111
EXIN0002,2024-09-25T15:32:19Z,43.6830,7.3170,22.1317,38.273,4.919,2,01111111
EXIN0002,2024-09-25T16:02:19Z,43.6830,7.3170,22.1512,38.2743,4.916,2,01111111
EXIN0002,2024-09-25T16:32:19Z,43.6830,7.3170,22.1468,38.2738,4.916,2,01111111
EXIN0002,2024-09-25T17:02:19Z,43.6830,7.3170,22.1163,38.2698,4.92,2,01111111
EXIN0002,2024-09-25T17:32:19Z,43.6830,7.3170,22.0821,38.2673,4.923,2,01111111
EXIN0002,2024-09-25T18:02:19Z,43.6830,7.3170,22.1664,38.2844,4.885,2,01111111
EXIN0002,2024-09-25T18:32:19Z,43.6830,7.3170,22.1854,38.2835,4.856,2,01111111
EXIN0002,2024-09-25T19:02:19Z,43.6830,7.3170,22.1871,38.2818,4.863,2,01111111
EXIN0002,2024-09-25T19:32:19Z,43.6830,7.3170,22.1394,38.2763,4.872,2,01111111
EXIN0002,2024-09-25T20:02:19Z,43.6830,7.3170,22.1335,38.2743,4.876,2,01111111
EXIN0002,2024-09-25T20:32:19Z,43.6830,7.3170,22.1379,38.2756,4.883,2,01111111
EXIN0002,2024-09-25T21:02:19Z,43.6830,7.3170,22.1324,38.277,4.876,2,01111111
EXIN0002,2024-09-25T22:32:23Z,43.6830,7.3170,22.0679,38.2785,4.873,2,01111111
EXIN0002,2024-09-25T23:02:23Z,43.6830,7.3170,22.0732,38.2768,4.869,2,01111111
EXIN0002,2024-09-25T23:32:23Z,43.6830,7.3170,22.0605,38.2767,4.865,2,01111111
EXIN0002,2024-09-26T00:02:23Z,43.6830,7.3170,22.058,38.2766,4.862,2,01111111
EXIN0002,2024-09-26T00:32:23Z,43.6830,7.3170,22.0394,38.2736,4.855,2,01111111
EXIN0002,2024-09-26T01:02:23Z,43.6830,7.3170,22.0173,38.2676,4.864,2,01111111
EXIN0002,2024-09-26T01:32:23Z,43.6830,7.3170,22.008,38.2668,4.875,2,01111111
EXIN0002,2024-09-26T02:02:23Z,43.6830,7.3170,22.0037,38.2708,4.875,2,01111111
EXIN0002,2024-09-26T02:32:23Z,43.6830,7.3170,22.0069,38.2716,4.882,2,01111111
EXIN0002,2024-09-26T03:02:23Z,43.6830,7.3170,21.9985,38.2736,4.879,2,01111111
EXIN0002,2024-09-26T03:32:23Z,43.6830,7.3170,21.9888,38.2742,4.869,2,01111111
EXIN0002,2024-09-26T04:02:23Z,43.6830,7.3170,21.9166,38.1892,4.872,2,01111111
EXIN0002,2024-09-26T04:32:23Z,43.6830,7.3170,21.8877,38.2037,4.846,2,01111111
EXIN0002,2024-09-26T05:02:23Z,43.6830,7.3170,21.7407,38.0875,4.861,2,01111111
EXIN0002,2024-09-26T05:32:23Z,43.6830,7.3170,21.78,38.1253,4.851,2,01111111
EXIN0002,2024-09-26T06:02:23Z,43.6830,7.3170,21.8672,38.1844,4.832,2,01111111
EXIN0002,2024-09-26T06:32:23Z,43.6830,7.3170,21.9489,38.2432,4.826,2,01111111
EXIN0002,2024-09-26T07:02:23Z,43.6830,7.3170,21.8438,38.1936,4.83,2,01111111
EXIN0002,2024-09-26T07:32:23Z,43.6830,7.3170,21.8252,38.1962,4.841,2,01111111
EXIN0002,2024-09-26T08:02:23Z,43.6830,7.3170,21.8429,38.2028,4.842,2,01111111
EXIN0002,2024-09-26T08:32:23Z,43.6830,7.3170,21.8478,38.211,4.851,2,01111111
EXIN0002,2024-09-26T09:02:23Z,43.6830,7.3170,21.9455,38.2531,4.845,2,01111111
EXIN0002,2024-09-26T09:32:23Z,43.6830,7.3170,21.9338,38.2549,4.87,2,01111111
EXIN0002,2024-09-26T10:02:23Z,43.6830,7.3170,21.8999,38.2389,4.876,2,01111111
EXIN0002,2024-09-26T10:32:23Z,43.6830,7.3170,21.9085,38.2413,4.875,2,01111111
EXIN0002,2024-09-26T11:02:23Z,43.6830,7.3170,21.8867,38.2263,4.881,2,01111111
EXIN0002,2024-09-26T11:32:23Z,43.6830,7.3170,21.9221,38.2442,4.864,2,01111111
EXIN0002,2024-09-26T12:02:23Z,43.6830,7.3170,21.9103,38.2357,4.868,2,01111111
EXIN0002,2024-09-26T12:32:23Z,43.6830,7.3170,21.8838,38.2047,4.88,2,01111111
EXIN0002,2024-09-26T13:02:23Z,43.6830,7.3170,21.9181,38.1498,4.883,2,01111111
EXIN0002,2024-09-26T13:32:23Z,43.6830,7.3170,21.9785,38.2107,4.882,2,01111111
EXIN0002,2024-09-26T14:02:23Z,43.6830,7.3170,21.9762,38.2076,4.882,2,01111111
EXIN0002,2024-09-26T14:32:23Z,43.6830,7.3170,21.9827,38.1595,4.863,2,01111111
EXIN0002,2024-09-26T15:02:23Z,43.6830,7.3170,22.0128,38.2051,4.855,2,01111111
EXIN0002,2024-09-26T15:32:23Z,43.6830,7.3170,22.0151,38.2362,4.863,2,01111111
EXIN0002,2024-09-26T16:02:23Z,43.6830,7.3170,21.9883,38.2562,4.87,2,01111111
EXIN0002,2024-09-26T16:32:23Z,43.6830,7.3170,21.9527,38.2522,4.885,2,01111111
EXIN0002,2024-09-26T17:02:23Z,43.6830,7.3170,21.9344,38.1479,4.88,2,01111111
EXIN0002,2024-09-26T17:32:23Z,43.6830,7.3170,21.78,38.2762,4.951,2,01111111
EXIN0002,2024-09-26T18:02:23Z,43.6830,7.3170,21.8078,38.2569,4.945,2,01111111
EXIN0002,2024-09-26T18:32:23Z,43.6830,7.3170,21.7973,38.2015,4.951,2,01111111
EXIN0002,2024-09-26T19:02:23Z,43.6830,7.3170,21.7856,38.2584,4.952,2,01111111
EXIN0002,2024-09-26T19:32:23Z,43.6830,7.3170,21.7958,38.2504,4.944,2,01111111
EXIN0002,2024-09-26T20:02:23Z,43.6830,7.3170,21.8148,38.2512,4.939,2,01111111
EXIN0002,2024-09-26T20:32:23Z,43.6830,7.3170,21.8109,38.2555,4.938,2,01111111
EXIN0002,2024-09-26T21:02:23Z,43.6830,7.3170,21.7823,38.2572,4.947,2,01111111
EXIN0002,2024-09-26T22:32:19Z,43.6830,7.3170,21.9136,38.2548,4.878,2,01111111
EXIN0002,2024-09-26T23:02:19Z,43.6830,7.3170,21.9117,38.2546,4.876,2,01111111
EXIN0002,2024-09-26T23:32:19Z,43.6830,7.3170,21.907,38.2573,4.865,2,01111111
EXIN0002,2024-09-27T00:02:19Z,43.6830,7.3170,21.8455,38.2536,4.89,2,01111111
EXIN0002,2024-09-27T00:32:19Z,43.6830,7.3170,21.8329,38.2467,4.892,2,01111111
EXIN0002,2024-09-27T01:02:19Z,43.6830,7.3170,21.7704,38.2447,4.906,2,01111111
EXIN0002,2024-09-27T01:32:19Z,43.6830,7.3170,21.7512,38.2327,4.903,2,01111111
EXIN0002,2024-09-27T02:02:19Z,43.6830,7.3170,21.7466,38.2363,4.909,2,01111111
EXIN0002,2024-09-27T02:32:19Z,43.6830,7.3170,21.6925,38.2377,4.926,2,01111111
EXIN0002,2024-09-27T03:02:19Z,43.6830,7.3170,21.6768,38.2357,4.925,2,01111111
EXIN0002,2024-09-27T03:32:19Z,43.6830,7.3170,21.6605,38.2371,4.928,2,01111111
EXIN0002,2024-09-27T04:02:19Z,43.6830,7.3170,21.6468,38.2382,4.927,2,01111111
EXIN0002,2024-09-27T04:32:19Z,43.6830,7.3170,21.6769,38.2459,4.923,2,01111111
EXIN0002,2024-09-27T05:02:19Z,43.6830,7.3170,21.7221,38.2558,4.898,2,01111111
EXIN0002,2024-09-27T05:32:19Z,43.6830,7.3170,21.7319,38.2579,4.885,2,01111111
EXIN0002,2024-09-27T06:02:19Z,43.6830,7.3170,21.7266,38.2593,4.885,2,01111111
EXIN0002,2024-09-27T06:32:19Z,43.6830,7.3170,21.6989,38.2612,4.899,2,01111111
EXIN0002,2024-09-27T07:02:19Z,43.6830,7.3170,21.6859,38.2621,4.911,2,01111111
EXIN0002,2024-09-27T07:32:19Z,43.6830,7.3170,21.6773,38.2647,4.918,2,01111111
EXIN0002,2024-09-27T08:02:19Z,43.6830,7.3170,21.6987,38.2645,4.917,2,01111111
EXIN0002,2024-09-27T08:32:19Z,43.6830,7.3170,21.7158,38.2666,4.925,2,01111111
EXIN0002,2024-09-27T09:02:19Z,43.6830,7.3170,21.7622,38.2642,4.916,2,01111111
EXIN0002,2024-09-27T09:32:19Z,43.6830,7.3170,21.8045,38.2593,4.914,2,01111111
EXIN0002,2024-09-27T10:02:19Z,43.6830,7.3170,21.8502,38.2572,4.916,2,01111111
EXIN0002,2024-09-27T10:32:19Z,43.6830,7.3170,21.8639,38.2639,4.933,2,01111111
EXIN0002,2024-09-27T11:02:19Z,43.6830,7.3170,21.8484,38.2545,4.925,2,01111111
EXIN0002,2024-09-27T11:32:19Z,43.6830,7.3170,21.8336,38.2569,4.931,2,01111111
EXIN0002,2024-09-27T12:02:19Z,43.6830,7.3170,21.8132,38.2588,4.929,2,01111111
EXIN0002,2024-09-27T12:32:19Z,43.6830,7.3170,21.7621,38.2594,4.956,2,01111111
EXIN0002,2024-09-27T13:02:19Z,43.6830,7.3170,21.7583,38.2622,4.961,2,01111111
EXIN0002,2024-09-27T13:32:19Z,43.6830,7.3170,21.7558,38.2504,4.97,2,01111111
EXIN0002,2024-09-27T14:02:19Z,43.6830,7.3170,21.7192,38.2341,4.98,2,01111111
EXIN0002,2024-09-27T14:32:19Z,43.6830,7.3170,21.6761,38.2357,4.998,2,01111111
EXIN0002,2024-09-27T15:02:19Z,43.6830,7.3170,21.6538,38.2596,5.005,2,01111111
EXIN0002,2024-09-27T15:32:19Z,43.6830,7.3170,21.6567,38.2725,4.994,2,01111111
EXIN0002,2024-09-27T16:02:19Z,43.6830,7.3170,21.6374,38.2733,4.999,2,01111111
EXIN0002,2024-09-27T16:32:19Z,43.6830,7.3170,21.5655,38.2648,5.01,2,01111111
EXIN0002,2024-09-27T17:02:19Z,43.6830,7.3170,21.5501,38.2654,5.019,2,01111111
EXIN0002,2024-09-27T17:32:19Z,43.6830,7.3170,21.4926,38.2556,5.02,2,01111111
EXIN0002,2024-09-27T18:02:19Z,43.6830,7.3170,21.4591,38.2527,5.026,2,01111111
EXIN0002,2024-09-27T18:32:19Z,43.6830,7.3170,21.4481,38.2521,5.028,2,01111111
EXIN0002,2024-09-27T19:02:19Z,43.6830,7.3170,21.4474,38.2536,5.027,2,01111111
EXIN0002,2024-09-27T19:32:19Z,43.6830,7.3170,21.4266,38.2539,5.023,2,01111111
EXIN0002,2024-09-27T20:02:19Z,43.6830,7.3170,21.391,38.252,5.02,2,01111111
EXIN0002,2024-09-27T20:32:19Z,43.6830,7.3170,21.4263,38.2617,5.003,2,01111111
EXIN0002,2024-09-27T21:02:19Z,43.6830,7.3170,21.4719,38.2673,4.991,2,01111111
EXIN0002,2024-09-27T21:32:19Z,43.6830,7.3170,21.495,38.2644,4.993,2,01111111
EXIN0002,2024-09-27T22:32:15Z,43.6830,7.3170,21.528,38.2538,4.979,2,01111111
EXIN0002,2024-09-27T23:02:15Z,43.6830,7.3170,21.5524,38.2525,4.97,2,01111111
EXIN0002,2024-09-27T23:32:15Z,43.6830,7.3170,21.5296,38.2485,4.962,2,01111111
EXIN0002,2024-09-28T00:02:15Z,43.6830,7.3170,21.4878,38.2511,4.95,2,01111111
EXIN0002,2024-09-28T00:32:15Z,43.6830,7.3170,21.4907,38.25,4.943,2,01111111
EXIN0002,2024-09-28T01:02:15Z,43.6830,7.3170,21.4733,38.2509,4.946,2,01111111
EXIN0002,2024-09-28T01:32:15Z,43.6830,7.3170,21.452,38.251,4.931,2,01111111
EXIN0002,2024-09-28T02:02:15Z,43.6830,7.3170,21.4361,38.2464,4.86,2,01111111
EXIN0002,2024-09-28T02:32:15Z,43.6830,7.3170,21.4173,38.2422,4.798,2,01111111
EXIN0002,2024-09-28T03:02:15Z,43.6830,7.3170,21.3348,38.242,4.792,2,01111111
EXIN0002,2024-09-28T03:32:15Z,43.6830,7.3170,21.2372,38.2426,4.81,2,01111111
EXIN0002,2024-09-28T04:02:15Z,43.6830,7.3170,20.803,38.2307,4.817,2,01111111
EXIN0002,2024-09-28T04:32:15Z,43.6830,7.3170,20.8461,38.2376,4.872,2,01111111
EXIN0002,2024-09-28T05:02:15Z,43.6830,7.3170,19.9568,38.2162,5.038,2,01111111
EXIN0002,2024-09-28T05:32:16Z,43.6830,7.3170,19.6942,38.2128,5.093,2,01111111
EXIN0002,2024-09-28T06:02:16Z,43.6830,7.3170,20.1258,38.2271,5.019,2,01111111
EXIN0002,2024-09-28T06:32:16Z,43.6830,7.3170,19.7113,38.2151,5.101,2,01111111
EXIN0002,2024-09-28T07:02:16Z,43.6830,7.3170,19.1187,38.1874,5.217,2,01111111
EXIN0002,2024-09-28T07:32:16Z,43.6830,7.3170,19.2275,38.2023,5.197,2,01111111
EXIN0002,2024-09-28T08:02:16Z,43.6830,7.3170,19.3327,38.2184,5.085,2,01111111
EXIN0002,2024-09-28T08:32:16Z,43.6830,7.3170,19.6949,38.2091,5.029,2,01111111
EXIN0002,2024-09-28T09:02:16Z,43.6830,7.3170,19.866,38.2237,4.951,2,01111111
EXIN0002,2024-09-28T09:32:16Z,43.6830,7.3170,19.382,38.2072,5.127,2,01111111
EXIN0002,2024-09-28T10:02:16Z,43.6830,7.3170,18.8592,38.1973,5.201,2,01111111
EXIN0002,2024-09-28T10:32:16Z,43.6830,7.3170,18.8607,38.1871,5.309,2,01111111
EXIN0002,2024-09-28T11:02:16Z,43.6830,7.3170,18.9724,38.1847,5.281,2,01111111
EXIN0002,2024-09-28T11:32:16Z,43.6830,7.3170,18.9575,38.1631,5.284,2,01111111
EXIN0002,2024-09-28T12:02:16Z,43.6830,7.3170,18.9823,38.1854,5.335,2,01111111
EXIN0002,2024-09-28T12:32:16Z,43.6830,7.3170,18.8227,38.1754,5.376,2,01111111
EXIN0002,2024-09-28T13:02:16Z,43.6830,7.3170,18.8172,38.1816,5.366,2,01111111
EXIN0002,2024-09-28T13:32:16Z,43.6830,7.3170,18.8523,38.1805,5.373,2,01111111
EXIN0002,2024-09-28T14:02:16Z,43.6830,7.3170,18.8736,38.1789,5.363,2,01111111
EXIN0002,2024-09-28T14:32:16Z,43.6830,7.3170,19.249,38.1798,5.371,2,01111111
EXIN0002,2024-09-28T15:02:16Z,43.6830,7.3170,19.6345,38.1873,5.399,2,01111111
EXIN0002,2024-09-28T15:32:16Z,43.6830,7.3170,19.9242,38.1943,5.353,2,01111111
EXIN0002,2024-09-28T16:02:16Z,43.6830,7.3170,19.8088,38.1946,5.346,2,01111111
EXIN0002,2024-09-28T16:32:16Z,43.6830,7.3170,19.9253,38.1945,5.336,2,01111111
EXIN0002,2024-09-28T17:02:16Z,43.6830,7.3170,19.8965,38.1966,5.351,2,01111111
EXIN0002,2024-09-28T17:32:16Z,43.6830,7.3170,19.5852,38.1888,5.375,2,01111111
EXIN0002,2024-09-28T18:02:16Z,43.6830,7.3170,19.695,38.1936,5.371,2,01111111
EXIN0002,2024-09-28T18:32:16Z,43.6830,7.3170,19.7005,38.1901,5.374,2,01111111
EXIN0002,2024-09-28T19:02:16Z,43.6830,7.3170,19.7148,38.1975,5.365,2,01111111
EXIN0002,2024-09-28T19:32:16Z,43.6830,7.3170,19.6907,38.1969,5.37,2,01111111
EXIN0002,2024-09-28T20:02:16Z,43.6830,7.3170,19.6526,38.196,5.359,2,01111111
EXIN0002,2024-09-28T20:32:16Z,43.6830,7.3170,19.6084,38.1966,5.354,2,01111111
EXIN0002,2024-09-28T21:02:16Z,43.6830,7.3170,19.5565,38.1943,5.367,2,01111111
EXIN0002,2024-09-28T22:32:25Z,43.6830,7.3170,19.5513,38.1939,5.364,2,01111111
EXIN0002,2024-09-28T23:02:25Z,43.6830,7.3170,19.5152,38.1925,5.367,2,01111111
EXIN0002,2024-09-28T23:32:25Z,43.6830,7.3170,19.4778,38.1921,5.366,2,01111111
EXIN0002,2024-09-29T00:02:25Z,43.6830,7.3170,19.4529,38.1923,5.385,2,01111111
EXIN0002,2024-09-29T00:32:25Z,43.6830,7.3170,19.4244,38.1917,5.387,2,01111111
EXIN0002,2024-09-29T01:02:25Z,43.6830,7.3170,19.3798,38.1917,5.38,2,01111111
EXIN0002,2024-09-29T01:32:25Z,43.6830,7.3170,19.3524,38.1908,5.368,2,01111111
EXIN0002,2024-09-29T02:02:25Z,43.6830,7.3170,19.3349,38.1925,5.356,2,01111111
