PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),AMON LEVEL1 (millimole/m3),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),NTRA LEVEL1 (millimole/m3),NTRI LEVEL1 (millimole/m3),OSAT LEVEL1 (%),PHOS LEVEL1 (millimole/m3),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2025-01-27T04:40:00Z,50.7405,1.5677,7.422,33.035,,,3.386,0.243,6.55,0.273,5.637,11426,,,95.232,,0,31.347,001111199113013991941
6200443,0x3f,2025-01-27T05:00:00Z,50.7405,1.5677,7.42,33,,,3.383,0.262,6.59,0.265,6.705,11488,,,95.701,,0,35.493,001111199113013991941
6200443,0x3f,2025-01-27T05:20:00Z,50.7405,1.5677,7.427,32.987,,,3.383,0.266,6.62,0.283,7.5,11537,,,96.06,,0,39.483,001111199113013991941
6200443,0x3f,2025-01-27T05:40:00Z,50.7405,1.5677,7.41,32.901,,,3.373,0.247,6.61,0.274,7.443,11525,,,95.961,,0,44.025,001111199113013991941
6200443,0x3f,2025-01-27T06:00:00Z,50.7405,1.5677,7.411,32.709,,,3.357,0.255,6.65,0.256,6.11,11574,,,96.295,,0,35.128,001111199113013991941
6200443,0x3f,2025-01-27T06:00:01Z,50.7405,1.5677,,,,,,1.4,,,,,,0.2,,1.09,,,001119999979999919199
6200443,0x3f,2025-01-27T06:20:00Z,50.7405,1.5677,7.371,32.352,,,3.319,0.237,6.62,0.273,5.135,11500,,,96.023,,0,39.253,001111199113013991941
6200443,0x3f,2025-01-27T06:40:00Z,50.7405,1.5677,7.383,32.785,,,3.36,0.279,6.64,0.27,5.839,11562,,,96.295,,0,36.833,001111199113013991941
6200443,0x3f,2025-01-27T07:00:00Z,50.7405,1.5677,7.365,31.887,,,3.276,0.266,6.65,0.266,4.669,11525,,,96.171,,0,41.282,001111199113013991941
6200443,0x3f,2025-01-27T07:20:00Z,50.7405,1.5677,7.361,31.883,,,3.275,0.271,6.68,0.27,5.164,11562,,,96.283,,0,42.455,001111199113013991941
6200443,0x3f,2025-01-27T07:40:00Z,50.7405,1.5677,7.374,32.09,,,3.295,0.298,6.66,0.269,6.121,11550,,,96.221,,0,42.165,001111199113013991941
6200443,0x3f,2025-01-27T08:00:00Z,50.7405,1.5677,7.375,31.959,,,3.283,0.284,6.66,0.272,5.091,11537,,,96.406,,0,44.13,001111199113013991941
6200443,0x3f,2025-01-27T08:00:01Z,50.7405,1.5677,,,,23.972,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-01-27T08:20:00Z,50.7405,1.5677,7.39,32.215,,,3.308,0.268,6.66,0.265,6.216,11550,,,96.097,,0,47.636,001111199113013991941
6200443,0x3f,2025-01-27T08:40:00Z,50.7405,1.5677,7.389,32.268,,,3.312,0.252,6.63,0.277,6.609,11512,,,95.998,,0,48.129,001111199113013991941
6200443,0x3f,2025-01-27T09:00:00Z,50.7405,1.5677,7.323,32.279,,,3.308,0.284,6.67,0.273,6.533,11587,,,96.481,,0,52.926,001111199113013991941
6200443,0x3f,2025-01-27T09:20:00Z,50.7405,1.5677,7.317,32.251,,,3.305,0.287,6.69,0.263,6.3,11611,,,96.58,,0,47.799,001111199113013991941
6200443,0x3f,2025-01-27T09:40:00Z,50.7405,1.5677,7.326,32.274,,,3.308,0.256,6.69,0.274,6.677,11624,,,96.691,,0,47.993,001111199113013991941
6200443,0x3f,2025-01-27T10:00:00Z,50.7405,1.5677,7.341,32.329,,,3.314,0.292,6.64,0.312,7.142,11525,,,95.936,,0,46.516,001111199113013991941
6200443,0x3f,2025-01-27T10:20:00Z,50.7405,1.5677,7.327,32.278,,,3.307,0.281,6.67,0.267,6.765,11587,,,96.567,,0,49.327,001111199113013991941
6200443,0x3f,2025-01-27T10:40:00Z,50.7405,1.5677,7.305,32.343,,,3.312,0.282,6.63,0.321,6.988,11525,,,96.011,,0,47.589,001111199113013991941
6200443,0x3f,2025-01-27T11:00:02Z,50.7405,1.5677,7.292,32.339,,,3.311,0.29,6.67,0.285,6.788,11587,,,96.307,,0,45.099,001111199113013991941
6200443,0x3f,2025-01-27T11:20:00Z,50.7405,1.5677,7.289,32.285,,,3.306,0.272,6.68,0.13,5.673,11599,,,96.369,,0,43.254,001111199113013991941
6200443,0x3f,2025-01-27T11:40:00Z,50.7405,1.5677,7.285,32.312,,,3.308,0.282,6.68,0.304,4.901,11611,,,96.431,,0,45.741,001111199113013991941
6200443,0x3f,2025-01-27T12:00:00Z,50.7405,1.5677,7.279,32.352,,,3.312,0.301,6.66,0.262,4.691,11574,,,96.27,,0,45.508,001111199113013991941
6200443,0x3f,2025-01-27T12:00:02Z,50.7405,1.5677,,,23.42,,,1.4,,,,,,0.21,,0.96,,,001119949979999919199
6200443,0x3f,2025-01-27T12:20:00Z,50.7405,1.5677,7.303,32.325,,,3.31,0.279,6.68,0.211,6.43,11599,,,96.419,,0,40.849,001111199113013991941
6200443,0x3f,2025-01-27T12:40:00Z,50.7405,1.5677,7.361,32.255,,,3.308,0.269,0,0.277,6.105,0,,,96.641,,0,40.224,001111199114014991941
6200443,0x3f,2025-01-27T13:00:00Z,50.7405,1.5677,7.364,32.261,,,3.31,0.301,6.67,0.345,6.23,11574,,,96.345,,0,40.702,001111199113013991941
6200443,0x3f,2025-01-27T13:20:00Z,50.7405,1.5677,7.398,32.246,,,3.312,0.275,6.71,0.276,6.322,11648,,,97,,0,39.195,001111199113013991941
6200443,0x3f,2025-01-27T13:40:00Z,50.7405,1.5677,7.452,32.253,,,3.317,0.286,0,0.225,6.397,0,,,96.963,,0,38.947,001111199114014991941
6200443,0x3f,2025-01-27T14:00:00Z,50.7405,1.5677,7.461,32.284,,,3.321,0.293,6.69,0.175,5.936,11611,,,96.814,,0,37.524,001111199113013991941
6200443,0x3f,2025-01-27T14:20:00Z,50.7405,1.5677,7.474,32.294,,,3.323,0.27,6.68,0.187,6.377,11599,,,96.666,,0,36.091,001111199113013991941
6200443,0x3f,2025-01-27T14:40:00Z,50.7405,1.5677,7.504,32.328,,,3.328,0.256,6.67,0.206,4.041,11587,,,96.864,,0,35.631,001111199113013991941
6200443,0x3f,2025-01-27T15:00:00Z,50.7405,1.5677,7.56,32.357,,,3.336,0.285,6.64,0.289,2.672,11537,,,96.592,,0,34.728,001111199113013991941
6200443,0x3f,2025-01-27T15:20:00Z,50.7405,1.5677,7.531,32.361,,,3.333,0.26,6.62,0.221,2.552,11500,,,96.567,,0,34.983,001111199113013991941
6200443,0x3f,2025-01-27T15:40:00Z,50.7405,1.5677,7.44,30.86,,,3.187,0.286,6.69,0.316,3.035,11512,,,96.332,,0,36.648,001111199113013991941
6200443,0x3f,2025-01-27T16:00:00Z,50.7405,1.5677,7.405,30.637,,,3.163,0.254,6.72,0.262,2.956,11550,,,96.555,,0,37.458,001111199113013991941
6200443,0x3f,2025-01-27T16:00:02Z,50.7405,1.5677,,,,23.971,,1.4,,,,,,,,,,,001119990979999999999
6200443,0x3f,2025-01-27T16:20:00Z,50.7405,1.5677,7.382,30.122,,,3.115,0.271,0,0.298,3.114,0,,,96.864,,0,38.162,001111199114014991941
6200443,0x3f,2025-01-27T16:40:00Z,50.7405,1.5677,7.362,29.973,,,3.095,0.283,6.77,0.304,3.455,11587,,,96.443,,0,40.381,001111199113013991941
6200443,0x3f,2025-01-27T17:00:00Z,50.7405,1.5677,7.355,29.959,,,3.095,0.28,6.77,0.203,4.106,11599,,,96.889,,0,40.445,001111199113013991941
6200443,0x3f,2025-01-27T17:20:00Z,50.7405,1.5677,7.358,30.105,,,3.109,0.288,6.76,0.257,4.236,11587,,,96.58,,0,43.524,001111199113013991941
6200443,0x3f,2025-01-27T17:40:00Z,50.7405,1.5677,7.359,31.755,,,3.264,0.266,0,0.236,5.015,0,,,96.802,,0,53.19,001111199114014991941
6200443,0x3f,2025-01-27T18:00:00Z,50.7405,1.5677,7.347,30.096,,,3.107,0.287,0,0.324,5.346,0,,,0,,0,44.844,001111199114014994941
6200443,0x3f,2025-01-27T18:00:02Z,50.7405,1.5677,,,,,,1.4,,,,,,0.08,,1.33,,,001119999979999919199
6200443,0x3f,2025-01-27T18:20:01Z,50.7405,1.5677,7.348,30.825,,,3.175,0.275,0,0.322,5.397,0,,,0,,0,46.964,001111199114014994941
6200443,0x3f,2025-01-27T18:40:00Z,50.7405,1.5677,7.35,30.802,,,3.173,0.259,6.75,0.291,5.182,11624,,,96.666,,0,44.07,001111199113013991941
6200443,0x3f,2025-01-27T19:00:00Z,50.7405,1.5677,7.344,30.83,,,3.175,0.278,6.75,0.268,3.998,11624,,,96.74,,0,45.089,001111199113013991941
6200443,0x3f,2025-01-27T19:20:00Z,50.7405,1.5677,7.331,30.77,,,3.169,0.279,6.77,0.273,3.365,11648,,,96.79,,0,41.191,001111199113013991941
6200443,0x3f,2025-01-27T19:40:00Z,50.7405,1.5677,7.327,30.946,,,3.184,0.273,6.75,0.285,3.598,11624,,,96.716,,0,42.985,001111199113013991941
6200443,0x3f,2025-01-27T20:00:00Z,50.7405,1.5677,7.309,30.508,,,3.143,0.28,6.79,0.32,4.056,11661,,,97.062,,0,45.689,001111199113013991941
6200443,0x3f,2025-01-27T20:20:00Z,50.7405,1.5677,7.316,30.898,,,3.178,0.277,6.77,0.335,4.713,11661,,,97.025,,0,44.782,001111199113013991941
6200443,0x3f,2025-01-27T20:40:00Z,50.7405,1.5677,7.328,31.368,,,3.224,0.259,6.73,0.304,5.071,11624,,,96.728,,0,47.077,001111199113013991941
6200443,0x3f,2025-01-27T21:00:00Z,50.7405,1.5677,7.342,31.739,,,3.259,0.285,6.7,0.317,5.622,11599,,,96.394,,0,52.427,001111199113013991941
6200443,0x3f,2025-01-27T21:20:00Z,50.7405,1.5677,7.333,31.602,,,3.246,0.268,6.74,0.308,5.985,11648,,,96.938,,0,50.342,001111199113013991941
6200443,0x3f,2025-01-27T21:40:00Z,50.7405,1.5677,7.338,31.671,,,3.253,0.254,6.73,0.33,5.406,11648,,,96.728,,0,52.014,001111199113013991941
6200443,0x3f,2025-01-27T22:00:00Z,50.7405,1.5677,7.354,31.858,,,3.272,0.276,6.68,0.325,4.621,11574,,,96.629,,0,55.19,001111199113013991941
6200443,0x3f,2025-01-27T22:20:00Z,50.7405,1.5677,7.361,31.953,,,3.281,0.244,6.69,0.34,4.806,11599,,,96.654,,0,60.014,001111199113013991941
6200443,0x3f,2025-01-27T22:40:00Z,50.7405,1.5677,7.372,32.07,,,3.293,0.266,6.68,0.342,4.913,11587,,,96.604,,0,55.786,001111199113013991941
6200443,0x3f,2025-01-27T23:00:01Z,50.7405,1.5677,7.374,32.062,,,3.292,0.256,6.69,0.339,4.877,11599,,,96.802,,0,52.67,001111199113013991941
6200443,0x3f,2025-01-27T23:20:00Z,50.7405,1.5677,7.36,31.988,,,3.284,0.286,6.67,0.289,4.484,11562,,,96.666,,0,50.365,001111199113013991941
6200443,0x3f,2025-01-27T23:40:00Z,50.7405,1.5677,7.358,32.007,,,3.286,0.269,6.69,0.25,4.565,11599,,,96.691,,0,46.597,001111199113013991941
6200443,0x3f,2025-01-28T00:00:00Z,50.7405,1.5677,7.354,31.969,,,3.282,0.252,6.71,0.299,5.141,11624,,,96.678,,0,47.801,001111199113013991941
6200443,0x3f,2025-01-28T00:00:01Z,50.7405,1.5677,,,15.57,23.326,,1.4,,,,,,0.1,,1.17,,,001119910979999919199
6200443,0x3f,2025-01-28T00:20:00Z,50.7405,1.5677,7.355,31.984,,,3.284,0.251,6.7,0.269,4.572,11611,,,96.889,,0,46.044,001111199113013991941
6200443,0x3f,2025-01-28T00:40:00Z,50.7405,1.5677,7.344,31.984,,,3.283,0.28,6.69,0.242,5.617,11599,,,96.542,,0,44.029,001111199113013991941
6200443,0x3f,2025-01-28T01:00:00Z,50.7405,1.5677,7.316,32.002,,,3.282,0.237,6.7,0.224,6.515,11611,,,96.58,,0,42.441,001111199113013991941
6200443,0x3f,2025-01-28T01:20:00Z,50.7405,1.5677,7.305,32.015,,,3.283,0.284,6.7,0.218,5.839,11611,,,96.753,,0,45.184,001111199113013991941
6200443,0x3f,2025-01-28T01:40:00Z,50.7405,1.5677,7.303,31.995,,,3.28,0.252,6.69,0.34,6.954,11599,,,96.443,,0,46.244,001111199113013991941
6200443,0x3f,2025-01-28T02:00:01Z,50.7405,1.5677,7.304,31.989,,,3.28,0.231,6.68,0.277,3.753,11574,,,96.246,,0,47.966,001111199113013991941
6200443,0x3f,2025-01-28T02:20:00Z,50.7405,1.5677,7.31,31.98,,,3.279,0.256,6.68,0.288,3.785,11587,,,96.369,,0,48.156,001111199113013991941
6200443,0x3f,2025-01-28T02:40:00Z,50.7405,1.5677,7.301,32.007,,,3.281,0.251,6.66,0.314,3.869,11550,,,96.097,,0,49.589,001111199113013991941
6200443,0x3f,2025-01-28T03:00:00Z,50.7405,1.5677,7.301,32.031,,,3.283,0.247,6.68,0.336,3.476,11587,,,96.369,,0,49.74,001111199113013991941
6200443,0x3f,2025-01-28T03:20:00Z,50.7405,1.5677,7.307,32.035,,,3.284,0.239,6.67,0.334,2.751,11562,,,96.06,,0,49.383,001111199113013991941
6200443,0x3f,2025-01-28T03:40:00Z,50.7405,1.5677,7.303,32.081,,,3.288,0.228,6.66,0.344,2.416,11550,,,96.048,,0,47.019,001111199113013991941
