PLATFORM,ARGOS_ID,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),BATTERY LEVEL1 (volt),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),QC
6200443,0x3f,2024-10-07T13:00:00Z,50.7405,1.5677,15.869,33.202,,4.177,28.357,4.82,0,0,8278,83.8,0,0,00111119111041143
6200443,0x3f,2024-10-07T13:20:00Z,50.7405,1.5677,15.867,33.195,,4.175,28.357,4.79,0,0,8229,83.36,0,0,00111119111041143
6200443,0x3f,2024-10-07T13:40:00Z,50.7405,1.5677,15.872,33.196,,4.177,28.357,4.75,0,0,8168,82.76,0,0,00111119111041143
6200443,0x3f,2024-10-07T14:00:01Z,50.7405,1.5677,15.873,33.196,,4.177,28.357,4.75,0,0,8168,82.809,0,0,00111119111041143
6200443,0x3f,2024-10-07T14:20:00Z,50.7405,1.5677,15.844,33.139,,4.167,28.357,4.8,0,0,8241,83.421,0,0,00111119111041143
6200443,0x3f,2024-10-07T14:40:00Z,50.7405,1.5677,15.857,32.996,,4.153,28.357,4.87,0,0,8351,84.607,0,0,00111119111041143
6200443,0x3f,2024-10-07T15:00:00Z,50.7405,1.5677,15.872,32.953,,4.149,28.357,4.9,0,0,8400,85.084,0,0,00111119111041143
6200443,0x3f,2024-10-07T15:20:00Z,50.7405,1.5677,15.869,32.899,,4.143,28.357,4.95,0,0,8486,85.854,0,0,00111119111041143
6200443,0x3f,2024-10-07T15:40:00Z,50.7405,1.5677,15.866,32.917,,4.144,28.357,4.92,0,0,8437,85.426,0,0,00111119111041143
6200443,0x3f,2024-10-07T16:00:01Z,50.7405,1.5677,,,23.614,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-07T17:00:00Z,50.7405,1.5677,15.865,32.984,,4.152,28.357,4.57,0,0,7838,79.385,0,0,00111119111041143
6200443,0x3f,2024-10-07T17:20:00Z,50.7405,1.5677,15.868,32.996,,4.153,28.357,4.72,0,0,8095,82.051,0,0,00111119111041143
6200443,0x3f,2024-10-07T17:40:00Z,50.7405,1.5677,15.868,33.01,,4.155,28.357,4.62,0,0.157,7923,80.229,0,0,00111119111011143
6200443,0x3f,2024-10-07T18:00:01Z,50.7405,1.5677,15.868,33.03,,4.157,28.357,4.63,0,0.09,7948,80.523,0,0,00111119111011143
6200443,0x3f,2024-10-07T18:20:00Z,50.7405,1.5677,15.865,33.016,,4.155,28.357,4.65,0,0,7972,80.828,0,0,00111119111041143
6200443,0x3f,2024-10-07T18:40:00Z,50.7405,1.5677,15.803,32.917,,4.138,28.357,4.6,0,0,7899,79.96,0,0,00111119111041143
6200443,0x3f,2024-10-07T19:00:00Z,50.7405,1.5677,15.797,32.897,,4.135,28.357,4.51,0,0,7728,78.052,0,0,00111119111041143
6200443,0x3f,2024-10-07T19:20:00Z,50.7405,1.5677,15.81,32.902,,4.137,28.357,4.51,0,0,7728,78.236,0,0,00111119111041143
6200443,0x3f,2024-10-07T19:40:00Z,50.7405,1.5677,15.817,32.901,,4.138,28.357,4.34,0,0,7447,75.436,0,0,00111119111041143
6200443,0x3f,2024-10-07T20:00:01Z,50.7405,1.5677,15.813,32.904,,4.139,28.357,3.97,0,0.008,6811,69.016,0,0,00111119111011143
6200443,0x3f,2024-10-07T20:20:00Z,50.7405,1.5677,15.831,32.916,,4.141,28.357,3.86,0,0,6615,66.9,0,0,00111119111041143
6200443,0x3f,2024-10-07T20:40:00Z,50.7405,1.5677,15.833,32.926,,4.142,28.357,3.79,0,0,6505,65.824,0,0,00111119111041143
6200443,0x3f,2024-10-07T21:00:00Z,50.7405,1.5677,15.815,32.923,,4.14,28.357,3.66,0,0,6273,63.464,0,0,00111119111041143
6200443,0x3f,2024-10-07T21:20:00Z,50.7405,1.5677,15.798,32.939,,4.14,28.357,3.24,0,0,5551,56.152,0,0,00111119111041143
6200443,0x3f,2024-10-07T21:40:01Z,50.7405,1.5677,15.794,32.941,,4.14,28.357,3.01,0,1.112,5160,52.226,0,0,00111119111011143
6200443,0x3f,2024-10-07T22:00:00Z,50.7405,1.5677,15.793,32.935,,4.141,28.357,2.74,0,0,4707,47.58,0,0,00111119111041143
6200443,0x3f,2024-10-07T22:20:00Z,50.7405,1.5677,15.801,32.945,,4.141,28.357,2.92,0,0,5013,50.759,0,0,00111119111041143
6200443,0x3f,2024-10-07T22:40:00Z,50.7405,1.5677,15.812,32.952,,4.143,28.357,2.52,0,0,4316,43.667,0,0,00111119111041143
6200443,0x3f,2024-10-07T23:00:01Z,50.7405,1.5677,15.818,32.962,,4.144,28.357,2.59,0,0,4438,44.865,0,0,00111119111041143
6200443,0x3f,2024-10-07T23:20:00Z,50.7405,1.5677,15.826,32.974,,4.147,28.357,2.73,0,0,4683,47.311,0,0,00111119111041143
6200443,0x3f,2024-10-07T23:40:00Z,50.7405,1.5677,15.828,33.003,,4.15,28.357,2.83,0,0,4854,49.01,0,0,00111119111041143
6200443,0x3f,2024-10-08T00:00:00Z,50.7405,1.5677,15.819,33.017,,4.151,28.357,3,0,0,5148,52.043,0,2.612,00111119111041141
6200443,0x3f,2024-10-08T00:00:01Z,50.7405,1.5677,,,23.496,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-08T00:20:00Z,50.7405,1.5677,15.808,33.037,,4.152,28.357,3.31,0,0,5673,57.533,0,3.545,00111119111041141
6200443,0x3f,2024-10-08T00:40:00Z,50.7405,1.5677,15.79,33.066,,4.154,28.357,3.9,0,0,6688,67.573,0,3.853,00111119111041141
6200443,0x3f,2024-10-08T01:00:00Z,50.7405,1.5677,15.772,33.05,,4.152,28.357,4.35,0,0,7471,75.521,0,4.659,00111119111041141
6200443,0x3f,2024-10-08T01:20:00Z,50.7405,1.5677,15.765,33.083,,4.154,28.357,4.5,0,0,7728,77.991,0,3.842,00111119111041141
6200443,0x3f,2024-10-08T01:40:00Z,50.7405,1.5677,15.753,33.115,,4.156,28.357,4.56,0,0,7838,79.129,0,3.694,00111119111041141
6200443,0x3f,2024-10-08T02:00:00Z,50.7405,1.5677,15.751,33.113,,4.154,28.357,4.6,0,0,7899,79.826,0,3.11,00111119111041141
6200443,0x3f,2024-10-08T02:20:00Z,50.7405,1.5677,15.754,33.108,,4.156,28.357,4.59,0,0,7875,79.532,0,2.813,00111119111041141
6200443,0x3f,2024-10-08T02:40:00Z,50.7405,1.5677,15.757,33.126,,4.158,28.357,4.23,0,0,7263,73.369,0,2.103,00111119111041141
6200443,0x3f,2024-10-08T03:00:00Z,50.7405,1.5677,15.766,33.107,,4.157,28.357,3.16,0,0,5429,54.758,0,1.52,00111119111041141
6200443,0x3f,2024-10-08T03:20:00Z,50.7405,1.5677,15.771,33.114,,4.158,28.357,4.31,0,0,7398,74.763,0,110.064,00111119111041141
6200443,0x3f,2024-10-08T03:40:00Z,50.7405,1.5677,15.763,33.13,,4.159,28.357,4.63,0,0,7948,80.388,0,3.991,00111119111041141
6200443,0x3f,2024-10-08T04:00:00Z,50.7405,1.5677,15.757,33.157,,4.161,28.357,4.68,0,0,8046,81.305,0,3.789,00111119111041141
6200443,0x3f,2024-10-08T04:20:00Z,50.7405,1.5677,15.744,33.178,,4.161,28.357,4.74,0,0.005,8144,82.332,0,4.107,00111119111011141
6200443,0x3f,2024-10-08T04:40:00Z,50.7405,1.5677,15.724,33.196,,4.163,28.357,4.71,0,0,8095,81.623,0,5.178,00111119111041141
6200443,0x3f,2024-10-08T05:00:01Z,50.7405,1.5677,15.727,33.202,,4.163,28.357,4.73,0,0,8131,82.076,0,3.301,00111119111041141
6200443,0x3f,2024-10-08T05:20:00Z,50.7405,1.5677,15.708,33.189,,4.16,28.357,4.5,0,0.249,7728,78.077,0,5.454,00111119111011141
6200443,0x3f,2024-10-08T05:40:00Z,50.7405,1.5677,15.685,33.193,,4.158,28.357,4.73,0,0,8119,81.88,0,4.16,00111119111041141
6200443,0x3f,2024-10-08T06:00:00Z,50.7405,1.5677,15.708,33.181,,4.159,28.357,4.51,0,0.067,7752,78.211,0,4.987,00111119111011141
6200443,0x3f,2024-10-08T06:20:00Z,50.7405,1.5677,15.708,33.181,,4.159,28.357,4.43,0,0,7605,76.634,0,4.224,00111119111041141
6200443,0x3f,2024-10-08T06:40:00Z,50.7405,1.5677,15.697,33.179,,4.158,28.357,4.54,0,0.105,7801,78.652,0,3.948,00111119111011141
6200443,0x3f,2024-10-08T07:00:00Z,50.7405,1.5677,15.683,33.188,,4.157,28.357,4.67,0,0,8021,80.889,0,6.472,00111119111041141
6200443,0x3f,2024-10-08T07:20:00Z,50.7405,1.5677,15.669,33.193,,4.156,28.357,4.69,0,0,8058,81.269,0,4.5,00111119111041141
6200443,0x3f,2024-10-08T07:40:00Z,50.7405,1.5677,15.664,33.201,,4.158,28.357,4.7,0,0,8070,81.354,0,3.365,00111119111041141
6200443,0x3f,2024-10-08T08:00:01Z,50.7405,1.5677,15.671,33.202,23.852,4.158,28.357,4.65,0,0,7985,80.498,0,5.221,00111110111041141
6200443,0x3f,2024-10-08T08:20:00Z,50.7405,1.5677,15.679,33.203,,4.159,28.357,4.78,0,0,8217,82.846,0,4.818,00111119111041141
6200443,0x3f,2024-10-08T08:40:00Z,50.7405,1.5677,15.693,33.202,,4.161,28.357,4.7,0,0,8082,81.403,0,5.041,00111119111041141
6200443,0x3f,2024-10-08T09:00:00Z,50.7405,1.5677,15.695,33.177,,4.157,28.357,4.59,0,0.795,7887,79.605,0,14.553,00111119111011141
6200443,0x3f,2024-10-08T09:20:00Z,50.7405,1.5677,15.703,33.185,,4.159,28.357,4.66,0,0.515,8009,80.841,0,19.676,00111119111011141
6200443,0x3f,2024-10-08T09:40:00Z,50.7405,1.5677,15.706,33.204,,4.162,28.357,4.88,0,0.582,8388,84.644,0,21.542,00111119111011141
6200443,0x3f,2024-10-08T10:00:00Z,50.7405,1.5677,15.723,33.245,,4.168,28.357,4.94,0,0.687,8486,85.634,0,18.53,00111119111011141
6200443,0x3f,2024-10-08T10:20:00Z,50.7405,1.5677,15.734,33.293,,4.174,28.357,4.94,0,0.529,8486,85.61,0,13.991,00111119111011141
6200443,0x3f,2024-10-08T10:40:00Z,50.7405,1.5677,15.749,33.288,,4.175,28.357,4.86,0,0.56,8351,84.301,0,13.366,00111119111011141
6200443,0x3f,2024-10-08T11:00:00Z,50.7405,1.5677,15.755,33.296,,4.176,28.357,4.91,0,0.584,8449,85.279,0,20.524,00111119111011141
6200443,0x3f,2024-10-08T11:20:00Z,50.7405,1.5677,15.769,33.318,,4.18,28.357,4.86,0,0.566,8364,84.411,0,14.044,00111119111011141
6200443,0x3f,2024-10-08T11:40:00Z,50.7405,1.5677,15.783,33.341,,4.184,28.357,4.89,0,1.001,8413,85.133,0,11.945,00111119111011141
6200443,0x3f,2024-10-08T12:00:00Z,50.7405,1.5677,15.798,33.331,,4.185,28.357,4.89,0,0.756,8400,84.986,0,14.172,00111119111011141
6200443,0x3f,2024-10-08T12:20:00Z,50.7405,1.5677,15.802,33.339,,4.186,28.357,4.96,0,0.64,8523,86.245,0,13.663,00111119111011141
6200443,0x3f,2024-10-08T12:40:00Z,50.7405,1.5677,15.829,33.337,,4.188,28.357,4.73,0,0.681,8131,82.369,0,16.452,00111119111011141
6200443,0x3f,2024-10-08T13:00:00Z,50.7405,1.5677,15.845,33.325,,4.189,28.357,4.84,0,0.68,8327,84.301,0,12.199,00111119111011141
6200443,0x3f,2024-10-08T13:20:00Z,50.7405,1.5677,15.854,33.317,,4.188,28.357,4.79,0,0.668,8229,83.25,0,12.846,00111119111011141
6200443,0x3f,2024-10-08T13:40:00Z,50.7405,1.5677,15.846,33.323,,4.188,28.357,4.89,0,0.624,8413,85.194,0,12.263,00111119111011141
6200443,0x3f,2024-10-08T14:00:00Z,50.7405,1.5677,15.862,33.267,,4.183,28.357,4.94,0,0.566,8486,85.952,0,12.761,00111119111011141
6200443,0x3f,2024-10-08T14:20:00Z,50.7405,1.5677,15.883,33.17,,4.174,28.357,4.83,0,0.516,8302,84.191,0,8.636,00111119111011141
6200443,0x3f,2024-10-08T14:40:00Z,50.7405,1.5677,15.885,33.138,,4.172,28.357,4.94,0,0.063,8486,85.952,0,16.176,00111119111011141
6200443,0x3f,2024-10-08T15:00:01Z,50.7405,1.5677,15.885,33.149,,4.172,28.357,4.99,0,0,8572,86.906,0,6.419,00111119111041141
6200443,0x3f,2024-10-08T15:20:00Z,50.7405,1.5677,15.884,33.15,,4.172,28.357,4.84,0,0,8315,84.216,0,6.578,00111119111041141
6200443,0x3f,2024-10-08T15:40:00Z,50.7405,1.5677,15.882,33.159,,4.173,28.357,4.86,0,0,8351,84.668,0,5.115,00111119111041141
6200443,0x3f,2024-10-08T16:00:01Z,50.7405,1.5677,15.882,33.161,23.702,4.173,28.357,4.83,0,0,8302,83.971,0,2.813,00111110111041141
6200443,0x3f,2024-10-08T16:20:00Z,50.7405,1.5677,15.875,33.173,,4.174,28.357,4.88,0,0,8376,84.827,0,3.991,00111119111041141
6200443,0x3f,2024-10-08T16:40:00Z,50.7405,1.5677,15.867,33.182,,4.174,28.357,4.84,0,0,8315,84.24,0,4.394,00111119111041141
6200443,0x3f,2024-10-08T17:00:00Z,50.7405,1.5677,15.856,33.163,,4.171,28.357,4.95,0,0.035,8498,86.123,0,4.722,00111119111011141
6200443,0x3f,2024-10-08T17:20:00Z,50.7405,1.5677,15.855,33.174,,4.172,28.357,4.89,0,0.011,8400,85.072,0,3.863,00111119111011141
6200443,0x3f,2024-10-08T17:40:00Z,50.7405,1.5677,15.854,33.177,,4.172,28.357,4.68,0,0,8046,81.354,0,3.248,00111119111041141
6200443,0x3f,2024-10-08T18:00:00Z,50.7405,1.5677,15.85,33.188,,4.173,28.357,4.65,0,0,7985,80.804,0,2.538,00111119111041141
6200443,0x3f,2024-10-08T18:20:00Z,50.7405,1.5677,15.855,33.184,,4.173,28.357,4.81,0,0,8266,83.665,0,3.577,00111119111041141
6200443,0x3f,2024-10-08T18:40:00Z,50.7405,1.5677,15.863,33.209,,4.176,28.357,4.78,0,0,8217,83.188,0,3.259,00111119111041141
6200443,0x3f,2024-10-08T19:00:01Z,50.7405,1.5677,15.869,33.213,,4.178,28.357,4.78,0,0,8205,83.054,0,3.079,00111119111041141
6200443,0x3f,2024-10-08T19:20:00Z,50.7405,1.5677,15.852,33.227,,4.178,28.357,4.75,0,0.061,8168,82.724,0,1.732,00111119111011141
6200443,0x3f,2024-10-08T19:40:00Z,50.7405,1.5677,15.816,33.225,,4.175,28.357,4.81,0,0,8266,83.629,0,3.174,00111119111041141
6200443,0x3f,2024-10-08T20:00:00Z,50.7405,1.5677,15.787,33.231,,4.173,28.357,4.68,0,0,8046,81.269,0,3.429,00111119111041141
6200443,0x3f,2024-10-08T20:20:00Z,50.7405,1.5677,15.773,33.253,,4.173,28.357,4.76,0,0,8180,82.724,0,4.075,00111119111041141
6200443,0x3f,2024-10-08T20:40:00Z,50.7405,1.5677,15.772,33.24,,4.172,28.357,4.66,0,0.557,8009,80.853,0,14.691,00111119111011141
6200443,0x3f,2024-10-08T21:00:00Z,50.7405,1.5677,15.774,33.23,,4.171,28.357,4.75,0,0.353,8168,82.54,0,15.073,00111119111011141
6200443,0x3f,2024-10-08T21:20:00Z,50.7405,1.5677,15.757,33.228,,4.169,28.357,4.69,0,0.353,8058,81.354,0,16.632,00111119111011141
6200443,0x3f,2024-10-08T21:40:00Z,50.7405,1.5677,15.76,33.237,,4.17,28.357,4.5,0,0.313,7728,78.126,0,19.156,00111119111011141
6200443,0x3f,2024-10-08T22:00:00Z,50.7405,1.5677,15.742,33.259,,4.171,28.357,4.89,0,1.128,8400,84.827,0,17.449,00111119111011141
6200443,0x3f,2024-10-08T22:20:00Z,50.7405,1.5677,15.722,33.267,,4.17,28.357,4.9,0,0.487,8425,85.072,0,14.765,00111119111011141
6200443,0x3f,2024-10-08T22:40:00Z,50.7405,1.5677,15.706,33.323,,4.175,28.357,4.91,0,0.069,8449,85.292,0,13.355,00111119111011141
6200443,0x3f,2024-10-09T00:00:00Z,50.7405,1.5677,15.7,33.362,,4.179,28.357,4.97,0,0.258,8547,86.343,0,12.719,00111119111011141
6200443,0x3f,2024-10-09T00:20:00Z,50.7405,1.5677,15.688,33.345,,4.176,28.357,5.02,0,0.268,8633,87.052,0,16.982,00111119111011141
6200443,0x3f,2024-10-09T00:40:00Z,50.7405,1.5677,15.69,33.344,,4.176,28.357,4.69,0,0.304,8070,81.574,0,18.594,00111119111011141
6200443,0x3f,2024-10-09T01:00:00Z,50.7405,1.5677,15.675,33.345,,4.175,28.357,4.69,0,0.29,8058,81.134,0,18.011,00111119111011141
6200443,0x3f,2024-10-09T01:20:00Z,50.7405,1.5677,15.662,33.32,,4.17,28.357,4.94,0,0.45,8498,85.72,0,12.655,00111119111011141
6200443,0x3f,2024-10-09T01:40:00Z,50.7405,1.5677,15.657,33.309,,4.169,28.357,4.96,0,0.309,8535,86.086,0,12.973,00111119111011141
6200443,0x3f,2024-10-09T03:00:00Z,50.7405,1.5677,15.686,33.324,,4.173,28.357,4.83,0,0.348,8302,83.763,0,23.472,00111119111011141
6200443,0x3f,2024-10-09T03:20:00Z,50.7405,1.5677,15.668,33.309,,4.169,28.357,4.94,0,0.419,8486,85.512,0,14.956,00111119111011141
6200443,0x3f,2024-10-09T03:40:00Z,50.7405,1.5677,15.658,33.303,,4.169,28.357,4.96,0,0.243,8535,86.16,0,10.534,00111119111011141
6200443,0x3f,2024-10-09T04:00:00Z,50.7405,1.5677,15.655,33.304,,4.168,28.357,4.88,0,0.23,8388,84.472,0,10.12,00111119111011141
6200443,0x3f,2024-10-09T04:20:00Z,50.7405,1.5677,15.651,33.29,,4.167,28.357,4.62,0,0.307,7936,79.862,0,15.89,00111119111011141
6200443,0x3f,2024-10-09T04:40:00Z,50.7405,1.5677,15.649,33.28,,4.165,28.357,4.97,0,0.334,8547,86.209,0,20.026,00111119111011141
6200443,0x3f,2024-10-09T05:00:00Z,50.7405,1.5677,15.635,33.284,,4.164,28.357,4.97,0,0.405,8547,86.209,0,23.048,00111119111011141
6200443,0x3f,2024-10-09T05:20:00Z,50.7405,1.5677,15.623,33.272,,4.162,28.357,4.94,0,0.342,8498,85.634,0,16.749,00111119111011141
6200443,0x3f,2024-10-09T05:40:00Z,50.7405,1.5677,15.611,33.26,,4.159,28.357,5.05,0,0.508,8682,87.419,0,18.032,00111119111011141
6200443,0x3f,2024-10-09T06:00:00Z,50.7405,1.5677,15.594,33.255,,4.158,28.357,5,0,0.465,8596,86.514,0,16.038,00111119111011141
6200443,0x3f,2024-10-09T06:20:00Z,50.7405,1.5677,15.587,33.249,,4.155,28.357,4.99,0,0.434,8584,86.331,0,17.905,00111119111011141
6200443,0x3f,2024-10-09T06:40:00Z,50.7405,1.5677,15.557,33.242,,4.151,28.357,4.95,0,0.424,8510,85.634,0,15.625,00111119111011141
6200443,0x3f,2024-10-09T07:00:00Z,50.7405,1.5677,15.549,33.255,,4.152,28.357,4.96,0,0.363,8535,85.903,0,16.388,00111119111011141
6200443,0x3f,2024-10-09T07:20:00Z,50.7405,1.5677,15.524,33.251,,4.15,28.357,4.96,0,0.4,8535,85.817,0,13.917,00111119111011141
6200443,0x3f,2024-10-09T07:40:00Z,50.7405,1.5677,15.529,33.267,,4.152,28.357,4.97,0,0.379,8547,85.952,0,14.819,00111119111011141
6200443,0x3f,2024-10-09T08:00:00Z,50.7405,1.5677,15.53,33.271,,4.152,28.357,4.92,0,0.342,8461,84.986,0,11.17,00111119111011141
6200443,0x3f,2024-10-09T08:00:01Z,50.7405,1.5677,,,23.438,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-09T08:20:00Z,50.7405,1.5677,15.538,33.268,,4.154,28.357,4.92,0,0.392,8461,85.108,0,14.903,00111119111011141
6200443,0x3f,2024-10-09T08:40:00Z,50.7405,1.5677,15.539,33.27,,4.154,28.357,4.86,0,0.407,8364,84.032,0,11.849,00111119111011141
6200443,0x3f,2024-10-09T09:00:01Z,50.7405,1.5677,15.552,33.148,,4.141,28.357,4.94,0,0.297,8486,85.377,0,13.493,00111119111011141
6200443,0x3f,2024-10-09T09:20:00Z,50.7405,1.5677,15.571,33.08,,4.136,28.357,4.91,0,0.252,8425,84.766,0,12.772,00111119111011141
6200443,0x3f,2024-10-09T09:40:00Z,50.7405,1.5677,15.592,33.106,,4.14,28.357,4.79,0,0.451,8229,82.858,0,19.75,00111119111011141
6200443,0x3f,2024-10-09T10:00:00Z,50.7405,1.5677,15.62,33.132,,4.145,28.357,4.34,0,0.442,7447,75.154,0,22.475,00111119111011141
6200443,0x3f,2024-10-09T10:20:00Z,50.7405,1.5677,15.647,33.137,,4.148,28.357,4.16,0,1.183,7141,71.987,0,17.353,00111119111011141
6200443,0x3f,2024-10-09T10:40:00Z,50.7405,1.5677,15.667,33.151,,4.152,28.357,4.27,0,0.426,7336,74.017,0,17.088,00111119111011141
6200443,0x3f,2024-10-09T11:00:01Z,50.7405,1.5677,15.668,33.167,,4.154,28.357,4.23,0,0.494,7275,73.247,0,13.8,00111119111011141
6200443,0x3f,2024-10-09T11:20:00Z,50.7405,1.5677,15.671,33.175,,4.155,28.357,4.45,0,0.466,7642,77.233,0,18.573,00111119111011141
6200443,0x3f,2024-10-09T11:40:00Z,50.7405,1.5677,15.682,33.194,,4.158,28.357,4.03,0,0.646,6921,69.578,0,21.288,00111119111011141
6200443,0x3f,2024-10-09T12:00:00Z,50.7405,1.5677,15.682,33.198,,4.159,28.357,4.55,0,0.809,7826,78.957,0,20.248,00111119111011141
6200443,0x3f,2024-10-09T12:20:00Z,50.7405,1.5677,15.678,33.202,,4.158,28.357,4.74,0,0.83,8144,82.1,0,22.051,00111119111011141
6200443,0x3f,2024-10-09T12:40:00Z,50.7405,1.5677,15.677,33.218,,4.16,28.357,4.75,0,0.743,8156,82.247,0,23.313,00111119111011141
6200443,0x3f,2024-10-09T13:00:00Z,50.7405,1.5677,15.666,33.221,,4.16,28.357,4.37,0,0.597,7508,75.546,0,18.7,00111119111011141
6200443,0x3f,2024-10-09T13:20:00Z,50.7405,1.5677,15.668,33.217,,4.159,28.357,4.8,0,0.544,8254,83.237,0,18.806,00111119111011141
6200443,0x3f,2024-10-09T13:40:00Z,50.7405,1.5677,15.653,33.174,,4.153,28.357,4.21,0,0.504,7226,73.1,0,13.62,00111119111011141
6200443,0x3f,2024-10-09T15:00:00Z,50.7405,1.5677,15.654,33.025,,4.136,28.357,5.04,0,0.46,8645,87.163,0,13.005,00111119111011141
6200443,0x3f,2024-10-09T15:20:01Z,50.7405,1.5677,15.659,33.034,,4.138,28.357,4.93,0,0.578,8461,85.304,0,13.026,00111119111011141
6200443,0x3f,2024-10-09T15:40:00Z,50.7405,1.5677,15.659,33.036,,4.138,28.357,4.66,0,0.421,7997,80.584,0,10.82,00111119111011141
6200443,0x3f,2024-10-09T16:00:00Z,50.7405,1.5677,15.666,33.067,,4.141,28.357,4.51,0,0.485,7740,78.163,0,9.124,00111119111011141
6200443,0x3f,2024-10-09T16:00:01Z,50.7405,1.5677,,,23.429,,1.4,,,,,,,,00111990979999999
6200443,0x3f,2024-10-09T16:20:00Z,50.7405,1.5677,15.662,33.081,,4.143,28.357,4.69,0,0.376,8058,81.22,0,8.455,00111119111011141
6200443,0x3f,2024-10-09T16:40:00Z,50.7405,1.5677,15.665,33.103,,4.147,28.357,4.76,0,0.525,8180,82.442,0,8.349,00111119111011141
6200443,0x3f,2024-10-09T17:00:00Z,50.7405,1.5677,15.663,33.085,,4.144,28.357,4.9,0,0.585,8413,84.802,0,8.36,00111119111011141
6200443,0x3f,2024-10-09T17:20:00Z,50.7405,1.5677,15.66,33.109,,4.147,28.357,4.79,0,0.436,8229,82.883,0,7.596,00111119111011141
6200443,0x3f,2024-10-09T17:40:00Z,50.7405,1.5677,15.656,33.088,,4.145,28.357,4.95,0,0.377,8498,85.72,0,6.663,00111119111011141
6200443,0x3f,2024-10-09T18:00:00Z,50.7405,1.5677,15.639,33.079,,4.141,28.357,4.89,0,0.413,8400,84.644,0,7.416,00111119111011141
6200443,0x3f,2024-10-09T18:20:00Z,50.7405,1.5677,15.65,33.075,,4.142,28.357,4.93,0,0.39,8474,85.389,0,4.553,00111119111011141
6200443,0x3f,2024-10-09T18:40:00Z,50.7405,1.5677,15.647,33.074,,4.141,28.357,4.85,0,0.404,8327,83.91,0,4.722,00111119111011141
6200443,0x3f,2024-10-09T19:00:00Z,50.7405,1.5677,15.644,33.072,,4.141,28.357,4.75,0,0.436,8156,82.271,0,5.783,00111119111011141
6200443,0x3f,2024-10-09T19:20:00Z,50.7405,1.5677,15.646,33.087,,4.142,28.357,4.78,0,0.255,8217,82.846,0,5.337,00111119111011141
6200443,0x3f,2024-10-09T19:40:00Z,50.7405,1.5677,15.634,33.077,,4.141,28.357,4.63,0,0.465,7948,80.107,0,5.454,00111119111011141
6200443,0x3f,2024-10-09T20:00:00Z,50.7405,1.5677,15.613,33.088,,4.14,28.357,4.93,0,0.334,8474,85.292,0,4.977,00111119111011141
6200443,0x3f,2024-10-09T20:20:00Z,50.7405,1.5677,15.605,33.079,,4.138,28.357,4.87,0,0.291,8364,84.203,0,5.306,00111119111011141
6200443,0x3f,2024-10-09T20:40:00Z,50.7405,1.5677,15.595,33.082,,4.137,28.357,4.88,0,0.233,8376,84.423,0,6.048,00111119111011141
6200443,0x3f,2024-10-09T21:00:00Z,50.7405,1.5677,15.575,33.027,,4.129,28.357,4.91,0,0.319,8437,84.851,0,6.016,00111119111011141
6200443,0x3f,2024-10-09T21:20:00Z,50.7405,1.5677,15.582,33.042,,4.132,28.357,4.93,0,0.199,8461,85.133,0,6.398,00111119111011141
6200443,0x3f,2024-10-09T21:40:00Z,50.7405,1.5677,15.603,33.038,,4.133,28.357,4.61,0,0.528,7911,79.74,0,10.333,00111119111011141
6200443,0x3f,2024-10-09T22:00:00Z,50.7405,1.5677,15.622,33.053,,4.139,28.357,4.02,0,0.686,6896,69.713,0,25.986,00111119111011141
6200443,0x3f,2024-10-09T22:20:00Z,50.7405,1.5677,15.634,33.022,,4.135,28.357,3.76,0,0.716,6456,65.103,0,27.428,00111119111011141
6200443,0x3f,2024-10-09T22:40:00Z,50.7405,1.5677,15.638,33.051,,4.14,28.357,4.26,0,0.668,7312,73.858,0,20.832,00111119111011141
6200443,0x3f,2024-10-09T23:00:00Z,50.7405,1.5677,15.662,33.104,,4.141,28.357,4.36,0,0.459,7495,75.717,0,19.941,00111119111011141
6200443,0x3f,2024-10-09T23:20:00Z,50.7405,1.5677,15.667,33.087,,4.138,28.357,4.53,0,0.462,7777,78.346,0,20.726,00111119111011141
6200443,0x3f,2024-10-09T23:40:00Z,50.7405,1.5677,15.647,33.106,,4.143,28.357,4.36,0,0.663,7495,75.631,0,21.065,00111119111011141
6200443,0x3f,2024-10-10T00:00:01Z,50.7405,1.5677,15.668,33.232,23.654,4.163,28.357,5.02,0,0.639,8633,86.918,0,13.207,00111110111011141
6200443,0x3f,2024-10-10T00:20:00Z,50.7405,1.5677,15.676,33.412,,4.183,28.357,5,0,0.707,8596,86.942,0,13.408,00111119111011141
6200443,0x3f,2024-10-10T00:40:00Z,50.7405,1.5677,15.692,33.505,,4.193,28.357,5.06,0,0.576,8706,87.835,0,12.899,00111119111011141
