PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),DRYT LEVEL-1 (degree_Celsius),ALTS LEVEL-1 (meter),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),GDIR LEVEL-1 (degree),GSPD LEVEL-1 (meter/second),LGH4 LEVEL-1 (micro einstein m-2 s-1),RELH LEVEL-1 (%),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),CNDC LEVEL1 (S/m),DEPH LEVEL1 (meter),END_CYCLE_FLOW LEVEL1 (l/minute),FLU3 LEVEL1 (FFU),MASS_DOXY LEVEL1 (milligram/m3),OSAT LEVEL1 (%),PHPH LEVEL1 (none),TUR4 LEVEL1 (ntu),TEMP LEVEL3 (degree_Celsius),PSAL LEVEL3 (psu),BATTERY LEVEL3 (volt),CNDC LEVEL3 (S/m),DEPH LEVEL3 (meter),END_CYCLE_FLOW LEVEL3 (l/minute),FLU3 LEVEL3 (FFU),MASS_DOXY LEVEL3 (milligram/m3),OSAT LEVEL3 (%),PHPH LEVEL3 (none),TUR4 LEVEL3 (ntu),QC
6200021,2025-02-11T06:10:04Z,47.4600,-2.6567,2.4,3.1,1019,-3,84.5,9.2,,0,84.6,9.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T06:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.936,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T06:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.199,23.997,2.521,1.5,0.393,1.481,12572,104.908,0,25.562,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-02-11T06:38:00Z,47.4600,-2.6567,,,,-3,,,0.3628,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T07:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,6.897,23.513,,2.454,15,0.385,1.421,12395,102.987,0,23.947,01119999999999999999999911917011141
6200021,2025-02-11T07:08:00Z,47.4600,-2.6567,,,,-3,,,0.6403,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T07:10:04Z,47.4600,-2.6567,2.4,3,1018,-3,84.6,10.8,,0,81.7,9.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T07:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.899,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T07:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.804,23.499,2.446,1.5,0.418,1.655,12556,103.81,0,26.112,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-02-11T07:38:00Z,47.4600,-2.6567,,,,-3,,,11.9169,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T08:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,6.837,23.217,,2.422,15,0.406,1.363,12427,102.583,0,24.48,01119999999999999999999911917011141
6200021,2025-02-11T08:08:00Z,47.4600,-2.6567,,,,-3,,,72.8376,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T08:10:04Z,47.4600,-2.6567,2.5,5.8,1019,-3,87.8,9.6,,0,72.1,8.3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T08:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.663,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T08:30:00Z,47.4600,-2.6567,,,,,,,,,,,6.937,23.041,2.412,1.5,0.438,1.642,12524,103.455,0,26.535,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-02-11T08:38:00Z,47.4600,-2.6567,,,,-3,,,197.805,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T09:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.017,23.274,,2.439,15,0.378,1.177,12314,102.019,0,24.122,01119999999999999999999911917011141
6200021,2025-02-11T09:08:00Z,47.4600,-2.6567,,,,-3,,,311.152,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T09:10:04Z,47.4600,-2.6567,2.8,1.9,1019,-3,79,11.5,,0,57.6,11,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T09:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.638,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T09:30:01Z,47.4600,-2.6567,,,,,,,,,,,7.104,23.407,2.457,1.5,0.437,1.473,12459,103.52,0,26.602,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-02-11T09:38:00Z,47.4600,-2.6567,,,,-3,,,510.092,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T10:00:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.121,23.396,,2.458,15,0.399,1.239,12314,102.358,0,24.374,01119999999999999999999911917011141
6200021,2025-02-11T10:08:00Z,47.4600,-2.6567,,,,-3,,,628.628,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T10:10:03Z,47.4600,-2.6567,4,3.5,1019,-3,115.9,10.2,,0,69.2,8.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T10:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,28.641,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T10:30:00Z,47.4600,-2.6567,,,,,,,,,,,7.176,23.582,2.478,1.5,0.417,1.445,12459,103.697,0,26.32,,,,,,,,,,,,01119999999999111701114199999999999
6200021,2025-02-11T10:38:00Z,47.4600,-2.6567,,,,-3,,,726.941,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T11:00:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.24,23.944,,2.517,15,0.427,1.191,12363,103.019,0,24.116,01119999999999999999999911917011141
6200021,2025-02-11T11:08:00Z,47.4600,-2.6567,,,,-3,,,703.393,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T11:10:06Z,47.4600,-2.6567,5.2,3.5,1018,-3,80.8,10.2,,0,62.2,8.3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T11:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.65,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T11:38:00Z,47.4600,-2.6567,,,,-3,,,923.421,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T12:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.517,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T12:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.492,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T13:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T13:10:05Z,47.4600,-2.6567,7.2,16.2,1018,-3,152.5,10.3,,0,59.4,7.3,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T13:14:30Z,47.4600,-2.6567,,,,-3,,,1023.82,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T13:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T13:44:30Z,47.4600,-2.6567,,,,-3,,,894.079,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T13:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.508,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T14:00:01Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.495,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T14:10:05Z,47.4600,-2.6567,7.9,3.8,1016,-3,136.1,9.2,,0,55.4,6.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T14:14:30Z,47.4600,-2.6567,,,,-3,,,804.132,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T14:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.832,24.953,,2.753,15,0.132,1.271,11548,97.185,0,37.38,01119999999999999999999911917011141
6200021,2025-02-11T14:44:31Z,47.4600,-2.6567,,,,-3,,,706.849,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T14:45:06Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.456,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T15:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.104,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T15:10:05Z,47.4600,-2.6567,7.3,3.7,1015,-3,68.4,11,,0,43.3,11,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T15:14:30Z,47.4600,-2.6567,,,,-3,,,578.115,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T15:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.146,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T15:44:30Z,47.4600,-2.6567,,,,-3,,,471.101,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T15:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.431,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T16:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.094,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T16:10:06Z,47.4600,-2.6567,6.7,6,1015,-3,82,11.3,,0,60.2,10.2,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T16:14:30Z,47.4600,-2.6567,,,,-3,,,380.696,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T16:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.886,26.129,,2.774,15,0.141,0.638,11505,96.988,0,3.038,01119999999999999999999911917011141
6200021,2025-02-11T16:44:30Z,47.4600,-2.6567,,,,-3,,,149.167,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T16:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,27.423,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T17:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,200.892,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T17:10:05Z,47.4600,-2.6567,6,4.8,1015,-3,142.3,11.7,,0,67.9,8.5,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T17:14:30Z,47.4600,-2.6567,,,,-3,,,39.2736,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T17:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.829,26.032,,2.75,15,0.122,0.746,11603,97.568,0,20.817,01119999999999999999999911917011141
6200021,2025-02-11T17:44:30Z,47.4600,-2.6567,,,,-3,,,8.4462,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T17:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.532,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T18:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.26,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T18:10:06Z,47.4600,-2.6567,6,8.1,1016,-3,132.7,10.6,,0,82.9,8.6,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T18:14:30Z,47.4600,-2.6567,,,,-3,,,0.5235,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T18:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.124,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T18:44:30Z,47.4600,-2.6567,,,,-3,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T18:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.371,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T19:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.121,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T19:10:04Z,47.4600,-2.6567,5.9,3.3,1016,-3,86.7,10,,0,82.2,7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T19:14:30Z,47.4600,-2.6567,,,,-3,,,0.3359,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T19:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.128,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T19:44:31Z,47.4600,-2.6567,,,,-3,,,0.3411,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T19:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.338,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T20:00:01Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.145,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T20:10:04Z,47.4600,-2.6567,5.7,2.4,1015,-3,99.2,10.2,,0,88.7,8.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T20:14:30Z,47.4600,-2.6567,,,,-3,,,0.3416,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T20:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.102,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T20:44:30Z,47.4600,-2.6567,,,,-3,,,0.3112,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T20:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.295,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T21:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.253,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T21:10:05Z,47.4600,-2.6567,5.5,3,1015,-3,91.1,9.8,,0,87.5,6.8,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T21:14:31Z,47.4600,-2.6567,,,,-3,,,0.3145,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T21:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.118,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T21:44:30Z,47.4600,-2.6567,,,,-3,,,0.3336,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T21:45:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.301,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T22:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.522,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T22:10:08Z,47.4600,-2.6567,5.4,1.6,1015,-3,71.3,10.9,,0,42.1,9.1,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-11T22:14:30Z,47.4600,-2.6567,,,,-3,,,0.3316,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T22:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.093,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-11T22:44:30Z,47.4600,-2.6567,,,,-3,,,0.3349,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T22:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.236,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-11T23:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.092,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-11T23:14:30Z,47.4600,-2.6567,,,,-3,,,0.3214,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T23:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.904,24.97,,2.662,15,0.142,0.87,11132,93.912,0,11.878,01119999999999999999999911917011141
6200021,2025-02-11T23:44:31Z,47.4600,-2.6567,,,,-3,,,0.3198,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-11T23:45:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.233,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T00:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.61,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T00:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.147,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T00:19:45Z,47.4600,-2.6567,,,,-3,,,0.1159,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T00:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.126,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T01:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T01:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.105,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T01:16:31Z,47.4600,-2.6567,,,,-3,,,0.3273,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T01:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.14,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T01:46:30Z,47.4600,-2.6567,,,,-3,,,0.3255,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T02:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,2.069,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T02:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.044,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T02:16:31Z,47.4600,-2.6567,,,,-3,,,0.3239,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T02:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.113,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T02:46:30Z,47.4600,-2.6567,,,,-3,,,0.3214,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T03:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.211,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T03:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.995,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T03:16:31Z,47.4600,-2.6567,,,,-3,,,0.3206,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T03:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.722,25.843,,2.712,15,0.108,1.961,11461,96.156,0,27.711,01119999999999999999999911917011141
6200021,2025-02-12T03:46:30Z,47.4600,-2.6567,,,,-3,,,0.3178,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T04:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.204,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T04:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.974,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T04:16:30Z,47.4600,-2.6567,,,,-3,,,0.3252,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T04:18:00Z,47.4600,-2.6567,5.7,5.2,1014,-3,83.5,9.5,,0,62.6,7.7,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T04:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.866,25.328,,2.695,15,0.116,1.655,11220,94.317,0,23.355,01119999999999999999999911917011141
6200021,2025-02-12T05:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.313,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T05:13:00Z,47.4600,-2.6567,,,,-3,,,0.2144,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T05:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.954,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T05:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,7.746,24.457,,2.599,15,0.11,0.915,11286,94.765,0,6.268,01119999999999999999999911917011141
6200021,2025-02-12T06:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.222,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T06:04:31Z,47.4600,-2.6567,,,,-3,,,0.3186,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T06:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.887,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T06:30:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.107,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T06:34:39Z,47.4600,-2.6567,,,,-3,,,0.2248,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T07:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.46,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T07:04:30Z,47.4600,-2.6567,,,,-3,,,0.385,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T07:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,24.846,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T07:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.112,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T07:34:30Z,47.4600,-2.6567,,,,-3,,,4.319,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T08:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.251,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T08:04:30Z,47.4600,-2.6567,,,,-3,,,24.2804,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T08:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.019,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T08:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.095,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T08:34:31Z,47.4600,-2.6567,,,,-3,,,56.9959,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T09:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.097,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T09:04:30Z,47.4600,-2.6567,,,,-3,,,101.95,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T09:15:01Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,25.927,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T09:28:30Z,47.4600,-2.6567,5.8,14.2,1017,-3,93.7,6.9,,0,86.9,5.4,,,,,,,,,,,,,,,,,,,,,,01111117119411999999999999999999999
6200021,2025-02-12T09:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,8.296,26.373,,2.823,15,0.106,1.533,10924,92.959,0,3.988,01119999999999999999999911917011141
6200021,2025-02-12T09:42:21Z,47.4600,-2.6567,,,,-3,,,140.565,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T10:00:00Z,47.4600,-2.6567,,,,,,,,,,,-1,-1,,1.5,0.201,-1,-1000,-1,-1,-1,,,,,,,,,,,,01119999999999449704444399999999999
6200021,2025-02-12T10:15:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,,,26.699,,15,,,,,,,01119999999999999999999999097999999
6200021,2025-02-12T10:23:30Z,47.4600,-2.6567,,,,-3,,,198.097,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
6200021,2025-02-12T10:30:00Z,47.4600,-2.6567,,,,,,,,,,,,,,,,,,,,,-1,-1,,,15,0.117,-1,-1000,-1,-1,-1,01119999999999999999999944997044443
6200021,2025-02-12T10:53:30Z,47.4600,-2.6567,,,,-3,,,336.587,,,,,,,,,,,,,,,,,,,,,,,,,01119997991999999999999999999999999
