PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL-1 (degree_Celsius),ATMS LEVEL-1 (hectopascal),DEPH LEVEL-1 (meter),WDIR LEVEL-1 (degree),WSPD LEVEL-1 (meter/second),TEMP LEVEL1 (degree_Celsius),PSAL LEVEL1 (psu),DEPH LEVEL1 (meter),DOX1 LEVEL1 (ml/l),FLUO LEVEL1 (relative unit),TUR4 LEVEL1 (ntu),QC
EXIN0006,2025-01-17T14:00:00Z,42.4833,3.1333,10.2,-99999,-2,356.8,5.813,11.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T14:10:00Z,42.4833,3.1333,10.4,-99999,-2,355.2,6.122,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T14:20:00Z,42.4833,3.1333,10.8,-99999,-2,356.4,5.813,11.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T14:30:00Z,42.4833,3.1333,10.9,-99999,-2,359.3,5.556,11.8,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T14:40:00Z,42.4833,3.1333,10.8,-99999,-2,356.1,4.887,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T14:50:00Z,42.4833,3.1333,10.9,-99999,-2,351.7,5.042,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:00:00Z,42.4833,3.1333,11.2,-99999,-2,351.7,5.093,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:10:00Z,42.4833,3.1333,11.1,-99999,-2,347.3,5.505,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:20:00Z,42.4833,3.1333,11,-99999,-2,356.3,5.144,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:30:00Z,42.4833,3.1333,10.9,-99999,-2,356.5,5.607,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:40:00Z,42.4833,3.1333,11.4,-99999,-2,340.9,4.733,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T15:50:00Z,42.4833,3.1333,11.1,-99999,-2,351.1,5.144,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:00:00Z,42.4833,3.1333,11.4,-99999,-2,338.2,4.476,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:10:00Z,42.4833,3.1333,11.6,-99999,-2,315.9,3.704,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:20:00Z,42.4833,3.1333,11.5,-99999,-2,320.7,5.299,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:30:00Z,42.4833,3.1333,11.2,-99999,-2,307,4.476,11.7,38.1,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:40:00Z,42.4833,3.1333,11.1,-99999,-2,315.7,4.013,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T16:50:00Z,42.4833,3.1333,11.1,-99999,-2,310,4.99,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:00:00Z,42.4833,3.1333,11.2,-99999,-2,308.5,4.476,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:10:00Z,42.4833,3.1333,11.2,-99999,-2,297.9,5.607,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:20:00Z,42.4833,3.1333,11.3,-99999,-2,299.7,5.916,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:30:00Z,42.4833,3.1333,11.3,-99999,-2,312.7,3.807,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:40:00Z,42.4833,3.1333,11.4,-99999,-2,312.5,3.601,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T17:50:00Z,42.4833,3.1333,11.6,-99999,-2,309.7,4.27,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:00:00Z,42.4833,3.1333,11.6,-99999,-2,324.8,4.27,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:10:00Z,42.4833,3.1333,11.6,-99999,-2,311.1,5.042,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:20:00Z,42.4833,3.1333,11.6,-99999,-2,314.8,4.887,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:30:00Z,42.4833,3.1333,11.6,-99999,-2,318,5.196,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:40:00Z,42.4833,3.1333,11.7,-99999,-2,313.6,5.968,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T18:50:00Z,42.4833,3.1333,11.7,-99999,-2,308,7.305,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:00:00Z,42.4833,3.1333,11.7,-99999,-2,309.7,7.151,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:10:00Z,42.4833,3.1333,11.7,-99999,-2,310.7,8.385,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:20:00Z,42.4833,3.1333,11.7,-99999,-2,308.1,7.768,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:30:00Z,42.4833,3.1333,11.8,-99999,-2,298.8,8.848,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:40:00Z,42.4833,3.1333,11.8,-99999,-2,303.9,8.54,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T19:50:00Z,42.4833,3.1333,11.8,-99999,-2,298.6,7.048,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:00:00Z,42.4833,3.1333,11.9,-99999,-2,304.2,7.665,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:10:00Z,42.4833,3.1333,12.1,-99999,-2,292.7,8.797,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:20:00Z,42.4833,3.1333,12.1,-99999,-2,301.3,7.254,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:30:00Z,42.4833,3.1333,12.2,-99999,-2,299.8,6.739,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:40:00Z,42.4833,3.1333,12.2,-99999,-2,306.8,7.254,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T20:50:00Z,42.4833,3.1333,12.2,-99999,-2,312,7.974,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:00:00Z,42.4833,3.1333,12.2,-99999,-2,297.1,8.9,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:10:00Z,42.4833,3.1333,12.1,-99999,-2,308.2,7.459,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:20:00Z,42.4833,3.1333,12,-99999,-2,305,8.231,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:30:00Z,42.4833,3.1333,12,-99999,-2,304.9,9.774,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:40:00Z,42.4833,3.1333,11.9,-99999,-2,309.1,9.311,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T21:50:00Z,42.4833,3.1333,11.9,-99999,-2,305.9,9.157,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:00:00Z,42.4833,3.1333,11.8,-99999,-2,312.1,7.459,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:10:00Z,42.4833,3.1333,11.7,-99999,-2,318.1,8.334,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:20:00Z,42.4833,3.1333,11.7,-99999,-2,312.4,8.9,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:30:00Z,42.4833,3.1333,11.5,-99999,-2,313.9,9.311,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:40:00Z,42.4833,3.1333,11.6,-99999,-2,312.7,9.414,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T22:50:00Z,42.4833,3.1333,11.5,-99999,-2,312.8,8.9,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:00:00Z,42.4833,3.1333,11.5,-99999,-2,317.1,9.311,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:10:00Z,42.4833,3.1333,11.3,-99999,-2,317.2,8.746,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:20:00Z,42.4833,3.1333,11.2,-99999,-2,314.5,8.283,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:30:00Z,42.4833,3.1333,11,-99999,-2,315.7,8.231,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:40:00Z,42.4833,3.1333,11.1,-99999,-2,310.8,9.569,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-17T23:50:00Z,42.4833,3.1333,11,-99999,-2,309.2,8.334,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:00:00Z,42.4833,3.1333,10.9,-99999,-2,312.4,8.643,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:10:00Z,42.4833,3.1333,10.9,-99999,-2,314.8,7.768,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:20:00Z,42.4833,3.1333,10.9,-99999,-2,310.9,9.209,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:30:00Z,42.4833,3.1333,10.8,-99999,-2,307,9.723,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:40:00Z,42.4833,3.1333,10.6,-99999,-2,328.4,7.305,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T00:50:00Z,42.4833,3.1333,10.3,-99999,-2,337.6,9.157,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:00:00Z,42.4833,3.1333,10,-99999,-2,348.6,6.894,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:10:00Z,42.4833,3.1333,9.5,-99999,-2,355.8,7.717,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:20:00Z,42.4833,3.1333,9.1,-99999,-2,353.5,7.254,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:30:00Z,42.4833,3.1333,9.2,-99999,-2,351.5,7.717,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:40:00Z,42.4833,3.1333,9.3,-99999,-2,346.6,7.459,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T01:50:00Z,42.4833,3.1333,9.5,-99999,-2,332.1,7.048,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:00:00Z,42.4833,3.1333,9.1,-99999,-2,316.2,5.042,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:10:00Z,42.4833,3.1333,8.9,-99999,-2,312.3,5.35,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:20:00Z,42.4833,3.1333,8.4,-99999,-2,300.8,4.836,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:30:00Z,42.4833,3.1333,8.3,-99999,-2,309.5,4.784,12.1,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:40:00Z,42.4833,3.1333,8.3,-99999,-2,309.8,3.91,12.1,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T02:50:00Z,42.4833,3.1333,8.4,-99999,-2,312.7,3.91,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:00:00Z,42.4833,3.1333,8.4,-99999,-2,296.5,3.858,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:10:00Z,42.4833,3.1333,8.3,-99999,-2,303.7,3.035,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:20:00Z,42.4833,3.1333,8.2,-99999,-2,271.1,2.727,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:30:00Z,42.4833,3.1333,7.6,-99999,-2,262.5,2.572,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:40:00Z,42.4833,3.1333,7.2,-99999,-2,253,2.418,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T03:50:00Z,42.4833,3.1333,7.6,-99999,-2,273.3,2.469,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:00:00Z,42.4833,3.1333,7.2,-99999,-2,261.5,2.778,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:10:00Z,42.4833,3.1333,8.3,-99999,-2,308.3,3.138,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:20:00Z,42.4833,3.1333,8.7,-99999,-2,307.7,3.55,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:30:00Z,42.4833,3.1333,7.7,-99999,-2,251.4,2.624,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:40:00Z,42.4833,3.1333,6.8,-99999,-2,258.5,3.035,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T04:50:00Z,42.4833,3.1333,6.5,-99999,-2,251.5,3.138,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:00:00Z,42.4833,3.1333,6.7,-99999,-2,247.8,2.727,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:10:00Z,42.4833,3.1333,7.3,-99999,-2,274.2,2.675,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:20:00Z,42.4833,3.1333,7.8,-99999,-2,304,2.984,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:30:00Z,42.4833,3.1333,9,-99999,-2,321.8,4.836,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:40:00Z,42.4833,3.1333,9.1,-99999,-2,319.3,5.35,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T05:50:00Z,42.4833,3.1333,8.9,-99999,-2,324.3,5.505,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:00:00Z,42.4833,3.1333,9,-99999,-2,319.3,5.813,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:10:00Z,42.4833,3.1333,8.6,-99999,-2,323.9,5.813,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:20:00Z,42.4833,3.1333,8.6,-99999,-2,323,4.99,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:30:00Z,42.4833,3.1333,8.8,-99999,-2,325.8,4.887,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:40:00Z,42.4833,3.1333,8.6,-99999,-2,316.2,4.527,11.7,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T06:50:00Z,42.4833,3.1333,8.3,-99999,-2,315.7,5.35,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:00:00Z,42.4833,3.1333,8.1,-99999,-2,328.4,5.247,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:10:00Z,42.4833,3.1333,9,-99999,-2,337.3,5.556,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:20:00Z,42.4833,3.1333,9,-99999,-2,324.1,5.505,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:30:00Z,42.4833,3.1333,8.9,-99999,-2,323.6,4.939,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:40:00Z,42.4833,3.1333,9,-99999,-2,317,4.63,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T07:50:00Z,42.4833,3.1333,9.5,-99999,-2,320.1,5.35,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:00:00Z,42.4833,3.1333,9.9,-99999,-2,345.7,5.556,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:10:00Z,42.4833,3.1333,9.6,-99999,-2,354.4,6.636,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:20:00Z,42.4833,3.1333,9,-99999,-2,8,6.894,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:30:00Z,42.4833,3.1333,8.2,-99999,-2,10,7.562,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:40:00Z,42.4833,3.1333,8.2,-99999,-2,10.5,8.025,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T08:50:00Z,42.4833,3.1333,8.4,-99999,-2,2.5,6.533,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:00:00Z,42.4833,3.1333,8.6,-99999,-2,5.6,6.533,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:10:00Z,42.4833,3.1333,8.6,-99999,-2,356.3,7.665,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:20:00Z,42.4833,3.1333,8.8,-99999,-2,1.8,6.842,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:30:00Z,42.4833,3.1333,9,-99999,-2,355.1,7.099,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:40:00Z,42.4833,3.1333,9.4,-99999,-2,356.9,6.173,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T09:50:00Z,42.4833,3.1333,9.9,-99999,-2,6.3,6.431,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:00:00Z,42.4833,3.1333,10,-99999,-2,16.8,6.122,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:10:00Z,42.4833,3.1333,10.1,-99999,-2,9.4,5.607,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:20:00Z,42.4833,3.1333,10.4,-99999,-2,9.8,5.556,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:30:00Z,42.4833,3.1333,10.5,-99999,-2,11.2,6.791,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:40:00Z,42.4833,3.1333,10.4,-99999,-2,20.2,6.122,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T10:50:00Z,42.4833,3.1333,10.4,-99999,-2,12.5,6.07,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:00:00Z,42.4833,3.1333,10.6,-99999,-2,13.4,6.225,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:10:00Z,42.4833,3.1333,10.6,-99999,-2,29.6,5.247,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:20:00Z,42.4833,3.1333,10.3,-99999,-2,31.9,6.739,11.8,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:30:00Z,42.4833,3.1333,10.3,-99999,-2,21,5.916,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:40:00Z,42.4833,3.1333,10.6,-99999,-2,18.2,4.939,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T11:50:00Z,42.4833,3.1333,10.6,-99999,-2,4.9,5.556,11.9,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:00:00Z,42.4833,3.1333,10.6,-99999,-2,12.6,6.276,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:10:00Z,42.4833,3.1333,10.8,-99999,-2,17.2,6.122,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:20:00Z,42.4833,3.1333,10.6,-99999,-2,32,6.636,12.1,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:30:00Z,42.4833,3.1333,10.6,-99999,-2,27.5,6.173,12.1,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:40:00Z,42.4833,3.1333,10.6,-99999,-2,31,6.173,12.1,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T12:50:00Z,42.4833,3.1333,10.6,-99999,-2,32.4,7.099,12.1,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:00:00Z,42.4833,3.1333,10.5,-99999,-2,36.8,7.048,12.1,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:10:00Z,42.4833,3.1333,10.4,-99999,-2,41.6,6.585,12,38.2,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:20:00Z,42.4833,3.1333,10.3,-99999,-2,42.6,6.996,12.4,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:30:00Z,42.4833,3.1333,10.1,-99999,-2,45.2,5.556,12.6,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:40:00Z,42.4833,3.1333,10.1,-99999,-2,29.3,5.196,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T13:50:00Z,42.4833,3.1333,10.3,-99999,-2,33,4.013,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:00:00Z,42.4833,3.1333,10.4,-99999,-2,40.9,4.167,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:10:00Z,42.4833,3.1333,11.1,-99999,-2,32.6,2.572,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:20:00Z,42.4833,3.1333,11.4,-99999,-2,41.6,2.469,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:30:00Z,42.4833,3.1333,10.9,-99999,-2,45.3,2.778,12.6,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:40:00Z,42.4833,3.1333,10.9,-99999,-2,47.3,2.264,12.7,38.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T14:50:00Z,42.4833,3.1333,11.4,-99999,-2,24.4,1.852,12.6,38.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:00:00Z,42.4833,3.1333,11.5,-99999,-2,10.2,1.801,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:10:00Z,42.4833,3.1333,11.9,-99999,-2,16.7,1.852,12.5,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:20:00Z,42.4833,3.1333,11.9,-99999,-2,357.9,1.543,12.4,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:30:00Z,42.4833,3.1333,10.9,-99999,-2,314.8,2.006,12.4,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:40:00Z,42.4833,3.1333,10.4,-99999,-2,313.5,2.212,12.3,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T15:50:00Z,42.4833,3.1333,10.4,-99999,-2,277.1,2.315,12.3,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T16:00:00Z,42.4833,3.1333,10.4,-99999,-2,287.8,2.315,12.2,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T16:10:00Z,42.4833,3.1333,10.3,-99999,-2,305.1,2.264,12.2,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T16:20:00Z,42.4833,3.1333,10.3,-99999,-2,328.5,3.601,12.4,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T16:40:00Z,42.4833,3.1333,10.1,-99999,-2,338.4,5.042,12.6,38.3,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T16:50:00Z,42.4833,3.1333,10,-99999,-2,353.2,4.527,12.7,38.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:00:00Z,42.4833,3.1333,10.1,-99999,-2,4.9,5.093,13.1,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:10:00Z,42.4833,3.1333,10.2,-99999,-2,359.7,6.379,13.1,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:20:00Z,42.4833,3.1333,10.2,-99999,-2,2.9,5.968,13.1,38.4,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:30:00Z,42.4833,3.1333,10.3,-99999,-2,11.1,4.27,13.2,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:40:00Z,42.4833,3.1333,10.3,-99999,-2,349.6,3.961,13.2,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T17:50:00Z,42.4833,3.1333,10.3,-99999,-2,314.4,2.675,13.1,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T18:00:00Z,42.4833,3.1333,10.1,-99999,-2,294.6,2.161,13.2,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T18:10:00Z,42.4833,3.1333,10,-99999,-2,297.3,2.058,13.1,38.5,1.5,-99999,-99999,-99999,011111711117441
EXIN0006,2025-01-18T18:20:00Z,42.4833,3.1333,10,-99999,-2,308.4,1.955,13.1,38.5,1.5,-99999,-99999,-99999,011111711117441
